
SetupTitle, NoSoftdevice
PrimitiveTest, I/V-t Sampling
DataValue, 4.7473, 0.0085300000000000011
DataValue, 4.7673000000000005, 0.0085460000000000015
DataValue, 4.78737, 0.008526
DataValue, 4.8073200000000007, 0.0085440000000000012
DataValue, 4.8272900000000005, 0.00854
DataValue, 4.8461000000000007, 0.008524
DataValue, 4.8673300000000008, 0.0085180000000000013
DataValue, 4.88544, 0.008528
DataValue, 4.90333, 0.0085440000000000012
DataValue, 4.9233100000000007, 0.00854
DataValue, 4.9433000000000007, 0.008522
DataValue, 4.96333, 0.008538
DataValue, 4.9833000000000007, 0.0085440000000000012
DataValue, 5.0032400000000008, 0.0085
DataValue, 5.0220400000000005, 0.0085180000000000013
DataValue, 5.04396, 0.008522
DataValue, 5.0633000000000008, 0.0085300000000000011
DataValue, 5.0839300000000005, 0.008512
DataValue, 5.1033000000000008, 0.0085300000000000011
DataValue, 5.12396, 0.008528
DataValue, 5.1433100000000005, 0.00854
DataValue, 5.1632900000000008, 0.0085440000000000012
DataValue, 5.1844800000000006, 0.008522
DataValue, 5.2032900000000009, 0.008512
DataValue, 5.2233, 0.008512
DataValue, 5.2439, 0.008526
DataValue, 5.2633300000000007, 0.008514
DataValue, 5.2836000000000007, 0.0084940000000000015
DataValue, 5.3040100000000008, 0.0085300000000000011
DataValue, 5.32394, 0.0085460000000000015
DataValue, 5.3433300000000008, 0.008534
DataValue, 5.36334, 0.008524
DataValue, 5.3833100000000007, 0.00851
DataValue, 5.4028500000000008, 0.008516000000000001
DataValue, 5.42157, 0.0085180000000000013
DataValue, 5.43984, 0.008498
DataValue, 5.45995, 0.00851
DataValue, 5.47928, 0.0085300000000000011
DataValue, 5.49936, 0.008516000000000001
DataValue, 5.51858, 0.0085040000000000011
DataValue, 5.5394000000000005, 0.0085060000000000014
DataValue, 5.5583100000000005, 0.0085180000000000013
DataValue, 5.5805000000000007, 0.0085180000000000013
DataValue, 5.59829, 0.008534
DataValue, 5.61993, 0.0085180000000000013
DataValue, 5.63994, 0.0085300000000000011
DataValue, 5.6594700000000007, 0.008526
DataValue, 5.6796200000000008, 0.0085040000000000011
DataValue, 5.69995, 0.0085060000000000014
DataValue, 5.71924, 0.0085200000000000015
DataValue, 5.7404300000000008, 0.008508
DataValue, 5.76151, 0.008514
DataValue, 5.77925, 0.008508
DataValue, 5.7999800000000006, 0.008486
DataValue, 5.8202300000000005, 0.0085200000000000015
DataValue, 5.8401700000000005, 0.008526
DataValue, 5.8607200000000006, 0.0084920000000000013
DataValue, 5.88109, 0.0085060000000000014
DataValue, 5.8992600000000008, 0.0085
DataValue, 5.91931, 0.008498
DataValue, 5.9398000000000009, 0.008528
DataValue, 5.9596000000000009, 0.0085040000000000011
DataValue, 5.97928, 0.008526
DataValue, 5.9992500000000009, 0.008526
DataValue, 6.0193100000000008, 0.008498
DataValue, 6.03943, 0.008524
DataValue, 6.0600600000000009, 0.008512
DataValue, 6.0800800000000006, 0.008484
DataValue, 6.0998800000000006, 0.008498
DataValue, 6.1199, 0.008508
DataValue, 6.13745, 0.0085320000000000014
DataValue, 6.1552500000000006, 0.008512
DataValue, 6.1755700000000004, 0.008508
DataValue, 6.19535, 0.0085040000000000011
DataValue, 6.21593, 0.008524
DataValue, 6.2353600000000009, 0.0085020000000000009
DataValue, 6.2552800000000008, 0.0085300000000000011
DataValue, 6.2741000000000007, 0.0085180000000000013
DataValue, 6.29591, 0.0085060000000000014
DataValue, 6.3153400000000008, 0.008514
DataValue, 6.3353500000000009, 0.0085180000000000013
DataValue, 6.35529, 0.0085
DataValue, 6.37736, 0.0085060000000000014
DataValue, 6.3966400000000005, 0.008528
DataValue, 6.4159200000000007, 0.0085
DataValue, 6.4362900000000005, 0.0085060000000000014
DataValue, 6.45549, 0.008516000000000001
DataValue, 6.4759400000000005, 0.008496
DataValue, 6.4953600000000007, 0.0085180000000000013
DataValue, 6.51527, 0.0085020000000000009
DataValue, 6.5360700000000005, 0.0085
DataValue, 6.55543, 0.0084940000000000015
DataValue, 6.5767200000000008, 0.0085040000000000011
DataValue, 6.5959800000000008, 0.0085040000000000011
DataValue, 6.615660000000001, 0.00851
DataValue, 6.6359, 0.008498
DataValue, 6.6552400000000009, 0.008496
DataValue, 6.6759400000000007, 0.00851
DataValue, 6.6952900000000009, 0.008496
DataValue, 6.71529, 0.008496
DataValue, 6.73526, 0.0085060000000000014
DataValue, 6.7553500000000009, 0.0084920000000000013
DataValue, 6.7752900000000009, 0.008482
DataValue, 6.79581, 0.0084920000000000013
DataValue, 6.81524, 0.008498
DataValue, 6.83534, 0.0085040000000000011
DataValue, 6.8552800000000005, 0.008512
DataValue, 6.87532, 0.008508
DataValue, 6.89524, 0.008496
DataValue, 6.9153, 0.008512
DataValue, 6.93529, 0.0085060000000000014
DataValue, 6.9552900000000006, 0.008490000000000001
DataValue, 6.9753300000000005, 0.0084920000000000013
DataValue, 6.99338, 0.0084920000000000013
DataValue, 7.011330000000001, 0.0085020000000000009
DataValue, 7.03129, 0.008490000000000001
DataValue, 7.0530300000000006, 0.008516000000000001
DataValue, 7.0728300000000006, 0.008516000000000001
DataValue, 7.0913200000000005, 0.0084920000000000013
DataValue, 7.1113000000000008, 0.00851
DataValue, 7.1319900000000009, 0.008512
DataValue, 7.1513100000000005, 0.008488
DataValue, 7.1713000000000005, 0.0085060000000000014
DataValue, 7.1912800000000008, 0.008512
DataValue, 7.2112900000000009, 0.008512
DataValue, 7.2313300000000007, 0.0084920000000000013
DataValue, 7.25128, 0.0084940000000000015
DataValue, 7.2712900000000005, 0.0085060000000000014
DataValue, 7.2912900000000009, 0.008488
DataValue, 7.3112400000000006, 0.008490000000000001
DataValue, 7.33124, 0.0085060000000000014
DataValue, 7.35188, 0.0084800000000000014
DataValue, 7.3712800000000005, 0.008490000000000001
DataValue, 7.3913400000000005, 0.008490000000000001
DataValue, 7.4113500000000005, 0.008486
DataValue, 7.43219, 0.008488
DataValue, 7.4520800000000005, 0.0084920000000000013
DataValue, 7.47137, 0.0085
DataValue, 7.49213, 0.008488
DataValue, 7.5126100000000005, 0.008496
DataValue, 7.5313900000000009, 0.008498
DataValue, 7.5528, 0.008482
DataValue, 7.5694000000000008, 0.008486
DataValue, 7.5874000000000006, 0.008486
DataValue, 7.6072400000000009, 0.008488
DataValue, 7.6254500000000007, 0.008508
DataValue, 7.643320000000001, 0.008484
DataValue, 7.66328, 0.0085060000000000014
DataValue, 7.6833300000000007, 0.0084920000000000013
DataValue, 7.7045600000000007, 0.008464000000000001
DataValue, 7.7232500000000011, 0.008482
DataValue, 7.7433000000000005, 0.008490000000000001
DataValue, 7.76334, 0.0085
DataValue, 7.7832500000000007, 0.00851
DataValue, 7.803300000000001, 0.008482
DataValue, 7.8233200000000007, 0.0085040000000000011
DataValue, 7.8432800000000009, 0.0085040000000000011
DataValue, 7.86427, 0.008496
DataValue, 7.8833100000000007, 0.0085
DataValue, 7.90326, 0.008514
DataValue, 7.92393, 0.008508
DataValue, 7.9439800000000007, 0.0084780000000000012
DataValue, 7.961450000000001, 0.008486
DataValue, 7.9793600000000007, 0.0084940000000000015
DataValue, 7.9992800000000006, 0.00851
DataValue, 8.01943, 0.0084800000000000014
DataValue, 8.039340000000001, 0.008482
DataValue, 8.059330000000001, 0.008482
DataValue, 8.08036, 0.0085040000000000011
DataValue, 8.09988, 0.008496
DataValue, 8.1192400000000013, 0.008484
DataValue, 8.13935, 0.008486
DataValue, 8.1593100000000014, 0.008484
DataValue, 8.17924, 0.0085040000000000011
DataValue, 8.19932, 0.0085
DataValue, 8.21997, 0.008498
DataValue, 8.2393100000000015, 0.008484
DataValue, 8.2593500000000013, 0.008484
DataValue, 8.2792400000000015, 0.008472
DataValue, 8.29935, 0.0084780000000000012
DataValue, 8.31924, 0.008482
DataValue, 8.3400100000000013, 0.008486
DataValue, 8.35937, 0.0084500000000000009
DataValue, 8.3792400000000011, 0.008498
DataValue, 8.3993600000000015, 0.008486
DataValue, 8.41742, 0.008498
DataValue, 8.43533, 0.008482
DataValue, 8.45359, 0.0084920000000000013
DataValue, 8.47587, 0.008456
DataValue, 8.49686, 0.0084800000000000014
DataValue, 8.51692, 0.008484
DataValue, 8.534180000000001, 0.008496
DataValue, 8.55593, 0.008488
DataValue, 8.57672, 0.008472
DataValue, 8.596, 0.008472
DataValue, 8.61529, 0.008496
DataValue, 8.6352900000000012, 0.0084520000000000012
DataValue, 8.6558900000000012, 0.00846
DataValue, 8.675320000000001, 0.0084940000000000015
DataValue, 8.69345, 0.008486
DataValue, 8.71138, 0.0084520000000000012
DataValue, 8.73202, 0.0084800000000000014
DataValue, 8.75224, 0.008482
DataValue, 8.7713, 0.0085040000000000011
DataValue, 8.79189, 0.0084540000000000014
DataValue, 8.8119900000000015, 0.008472
DataValue, 8.83141, 0.008448
DataValue, 8.85195, 0.0084780000000000012
DataValue, 8.86945, 0.008496
DataValue, 8.8873100000000012, 0.008484
DataValue, 8.90731, 0.008498
DataValue, 8.9272800000000014, 0.0084680000000000016
DataValue, 8.94731, 0.008464000000000001
DataValue, 8.96732, 0.0084680000000000016
DataValue, 8.98728, 0.008498
DataValue, 9.00788, 0.008498
DataValue, 9.02818, 0.008486
DataValue, 9.0485800000000012, 0.0084500000000000009
DataValue, 9.068620000000001, 0.008464000000000001
DataValue, 9.0895800000000015, 0.0084760000000000009
DataValue, 9.1072700000000015, 0.0084780000000000012
DataValue, 9.12798, 0.008496
DataValue, 9.14724, 0.008462
DataValue, 9.16544, 0.0084760000000000009
DataValue, 9.1834300000000013, 0.008490000000000001
DataValue, 9.2047, 0.008486
DataValue, 9.22329, 0.008490000000000001
DataValue, 9.2433000000000014, 0.0084940000000000015
DataValue, 9.26448, 0.008448
DataValue, 9.28401, 0.0084760000000000009
DataValue, 9.30334, 0.00847
DataValue, 9.3245700000000014, 0.0084920000000000013
DataValue, 9.34435, 0.008456
DataValue, 9.36428, 0.008498
DataValue, 9.3846, 0.008496
DataValue, 9.40325, 0.008482
DataValue, 9.4233400000000014, 0.00847
DataValue, 9.44377, 0.008458
DataValue, 9.46518, 0.0085
DataValue, 9.4839200000000012, 0.008486
DataValue, 9.50328, 0.0084660000000000013
DataValue, 9.5233300000000014, 0.008482
DataValue, 9.54324, 0.008472
DataValue, 9.5632600000000014, 0.00846
DataValue, 9.5844200000000015, 0.008464000000000001
DataValue, 9.6043, 0.008486
DataValue, 9.62198, 0.008464000000000001
DataValue, 9.6421900000000011, 0.008462
DataValue, 9.663310000000001, 0.008482
DataValue, 9.68393, 0.008462
DataValue, 9.7033200000000015, 0.0084760000000000009
DataValue, 9.72141, 0.008488
DataValue, 9.73935, 0.0084680000000000016
DataValue, 9.759310000000001, 0.00847
DataValue, 9.7793400000000013, 0.0084680000000000016
DataValue, 9.7975500000000011, 0.008484
DataValue, 9.8193100000000015, 0.008458
DataValue, 9.84035, 0.008458
DataValue, 9.8607500000000012, 0.0084760000000000009
DataValue, 9.8799800000000015, 0.0084780000000000012
DataValue, 9.89926, 0.008462
DataValue, 9.9193100000000012, 0.0084760000000000009
DataValue, 9.93931, 0.008484
DataValue, 9.95931, 0.0084920000000000013
DataValue, 9.979280000000001, 0.008458
DataValue, 9.999270000000001, 0.008456
DataValue, 10.019350000000001, 0.008482
DataValue, 10.039280000000002, 0.0084780000000000012
DataValue, 10.05931, 0.0084660000000000013
DataValue, 10.07928, 0.0084680000000000016
DataValue, 10.09924, 0.008462
DataValue, 10.119250000000001, 0.008464000000000001
DataValue, 10.1393, 0.0084660000000000013
DataValue, 10.15953, 0.0084420000000000016
DataValue, 10.179950000000002, 0.008458
DataValue, 10.19926, 0.008464000000000001
DataValue, 10.219370000000001, 0.008482
DataValue, 10.239310000000002, 0.008456
DataValue, 10.26031, 0.0084920000000000013
DataValue, 10.27993, 0.008484
DataValue, 10.299240000000001, 0.0084780000000000012
DataValue, 10.319560000000001, 0.008482
DataValue, 10.33927, 0.008456
DataValue, 10.359290000000001, 0.008486
DataValue, 10.379240000000001, 0.0084800000000000014
DataValue, 10.399970000000002, 0.008462
DataValue, 10.417420000000002, 0.008462
DataValue, 10.43533, 0.008462
DataValue, 10.45533, 0.008462
DataValue, 10.47596, 0.008448
DataValue, 10.49479, 0.00847
DataValue, 10.51614, 0.008486
DataValue, 10.53589, 0.008456
DataValue, 10.55335, 0.00847
DataValue, 10.57188, 0.00847
DataValue, 10.59126, 0.0084500000000000009
DataValue, 10.611320000000001, 0.0084520000000000012
DataValue, 10.631900000000002, 0.0084660000000000013
DataValue, 10.652830000000002, 0.008464000000000001
DataValue, 10.671280000000001, 0.008458
DataValue, 10.69129, 0.008484
DataValue, 10.711290000000002, 0.00846
DataValue, 10.73127, 0.008484
DataValue, 10.751290000000001, 0.0084660000000000013
DataValue, 10.77134, 0.008472
DataValue, 10.79124, 0.008456
DataValue, 10.81132, 0.008486
DataValue, 10.83135, 0.008464000000000001
DataValue, 10.851260000000002, 0.00846
DataValue, 10.87134, 0.0084680000000000016
DataValue, 10.89128, 0.0084420000000000016
DataValue, 10.911380000000001, 0.008464000000000001
DataValue, 10.931230000000001, 0.0084920000000000013
DataValue, 10.951880000000001, 0.00846
DataValue, 10.971300000000001, 0.008456
DataValue, 10.9913, 0.008482
DataValue, 11.01135, 0.008484
DataValue, 11.031930000000001, 0.0084660000000000013
DataValue, 11.052140000000001, 0.0084800000000000014
DataValue, 11.072090000000001, 0.008484
DataValue, 11.09129, 0.008484
DataValue, 11.11175, 0.0084520000000000012
DataValue, 11.13133, 0.00847
DataValue, 11.151290000000001, 0.00843
DataValue, 11.171880000000002, 0.0084520000000000012
DataValue, 11.191260000000002, 0.008444
DataValue, 11.21005, 0.0084540000000000014
DataValue, 11.231290000000001, 0.008472
DataValue, 11.25134, 0.008458
DataValue, 11.27129, 0.00847
DataValue, 11.291360000000001, 0.0084520000000000012
DataValue, 11.311280000000002, 0.008474
DataValue, 11.331290000000001, 0.008462
DataValue, 11.35163, 0.008486
DataValue, 11.37129, 0.008456
DataValue, 11.391300000000001, 0.008456
DataValue, 11.41244, 0.00846
DataValue, 11.431230000000001, 0.008482
DataValue, 11.451310000000001, 0.008458
DataValue, 11.471390000000001, 0.008462
DataValue, 11.491290000000001, 0.0084780000000000012
DataValue, 11.5113, 0.0084380000000000011
DataValue, 11.532660000000002, 0.008490000000000001
DataValue, 11.551990000000002, 0.008472
DataValue, 11.571240000000001, 0.008456
DataValue, 11.591280000000001, 0.00847
DataValue, 11.61124, 0.00847
DataValue, 11.629410000000002, 0.008458
DataValue, 11.645410000000002, 0.0084760000000000009
DataValue, 11.66336, 0.008456
DataValue, 11.683980000000002, 0.008456
DataValue, 11.7033, 0.0084780000000000012
DataValue, 11.723300000000002, 0.008474
DataValue, 11.74324, 0.008486
DataValue, 11.7614, 0.0084780000000000012
DataValue, 11.780190000000001, 0.0084760000000000009
DataValue, 11.799280000000001, 0.0084500000000000009
DataValue, 11.81924, 0.008472
DataValue, 11.840230000000002, 0.0084520000000000012
DataValue, 11.86078, 0.008448
DataValue, 11.8794, 0.008446
DataValue, 11.899370000000001, 0.008436
DataValue, 11.92007, 0.008464000000000001
DataValue, 11.939990000000002, 0.0084520000000000012
DataValue, 11.959240000000001, 0.0084520000000000012
DataValue, 11.979310000000002, 0.008484
DataValue, 11.99802, 0.0084540000000000014
DataValue, 12.019400000000001, 0.008448
DataValue, 12.039340000000001, 0.0084520000000000012
DataValue, 12.059460000000001, 0.008464000000000001
DataValue, 12.07924, 0.008472
DataValue, 12.099950000000002, 0.008456
DataValue, 12.12082, 0.00847
DataValue, 12.139270000000002, 0.0084780000000000012
DataValue, 12.159350000000002, 0.0084520000000000012
DataValue, 12.17739, 0.008484
DataValue, 12.196110000000001, 0.0084380000000000011
DataValue, 12.215300000000001, 0.0084680000000000016
DataValue, 12.23342, 0.0084540000000000014
DataValue, 12.2513, 0.0084660000000000013
DataValue, 12.27205, 0.0084520000000000012
DataValue, 12.291300000000001, 0.008444
DataValue, 12.311290000000001, 0.0084520000000000012
DataValue, 12.331290000000001, 0.0084540000000000014
DataValue, 12.351280000000001, 0.0084660000000000013
DataValue, 12.371950000000002, 0.0084500000000000009
DataValue, 12.390250000000002, 0.0084520000000000012
DataValue, 12.411340000000001, 0.00846
DataValue, 12.43124, 0.0084500000000000009
DataValue, 12.45124, 0.008464000000000001
DataValue, 12.47132, 0.0084660000000000013
DataValue, 12.491280000000002, 0.0084520000000000012
DataValue, 12.51129, 0.00843
DataValue, 12.531880000000001, 0.008472
DataValue, 12.551300000000001, 0.008448
DataValue, 12.571280000000002, 0.0084520000000000012
DataValue, 12.59139, 0.0084520000000000012
DataValue, 12.61134, 0.0084780000000000012
DataValue, 12.631340000000002, 0.008458
DataValue, 12.651240000000001, 0.008462
DataValue, 12.671920000000002, 0.0084760000000000009
DataValue, 12.689440000000001, 0.008462
DataValue, 12.708110000000001, 0.0084280000000000015
DataValue, 12.72747, 0.008444
DataValue, 12.748750000000001, 0.0084520000000000012
DataValue, 12.76796, 0.008464000000000001
DataValue, 12.78729, 0.008422
DataValue, 12.807960000000001, 0.0084500000000000009
DataValue, 12.827300000000001, 0.00847
DataValue, 12.847370000000002, 0.008462
DataValue, 12.867320000000001, 0.00847
DataValue, 12.887830000000001, 0.0084240000000000009
DataValue, 12.908610000000001, 0.008432
DataValue, 12.92796, 0.008436
DataValue, 12.94734, 0.00846
DataValue, 12.96728, 0.008434
DataValue, 12.987380000000002, 0.0084520000000000012
DataValue, 13.007240000000001, 0.008462
DataValue, 13.028, 0.008484
DataValue, 13.04794, 0.008444
DataValue, 13.067940000000002, 0.008446
DataValue, 13.087280000000002, 0.008458
DataValue, 13.10725, 0.008474
DataValue, 13.127450000000001, 0.0084680000000000016
DataValue, 13.147340000000002, 0.0084400000000000013
DataValue, 13.167290000000001, 0.00846
DataValue, 13.18735, 0.008446
DataValue, 13.20724, 0.00846
DataValue, 13.227520000000002, 0.008456
DataValue, 13.24877, 0.0084660000000000013
DataValue, 13.268, 0.0084400000000000013
DataValue, 13.287910000000002, 0.0084680000000000016
DataValue, 13.308910000000001, 0.008448
DataValue, 13.328220000000002, 0.008432
DataValue, 13.34867, 0.0084500000000000009
DataValue, 13.36729, 0.008456
DataValue, 13.38728, 0.0084780000000000012
DataValue, 13.407990000000002, 0.0084660000000000013
DataValue, 13.42726, 0.0084500000000000009
DataValue, 13.44729, 0.008456
DataValue, 13.46733, 0.00843
DataValue, 13.487940000000002, 0.0084680000000000016
DataValue, 13.50731, 0.0084520000000000012
DataValue, 13.52729, 0.008472
DataValue, 13.54724, 0.0084500000000000009
DataValue, 13.56728, 0.008474
DataValue, 13.58735, 0.0084680000000000016
DataValue, 13.6073, 0.008444
DataValue, 13.62724, 0.008472
DataValue, 13.647250000000001, 0.008456
DataValue, 13.667240000000001, 0.0084540000000000014
DataValue, 13.6873, 0.008458
DataValue, 13.70795, 0.00847
DataValue, 13.72728, 0.00846
DataValue, 13.747940000000002, 0.0084680000000000016
DataValue, 13.767240000000001, 0.0084680000000000016
DataValue, 13.78728, 0.008448
DataValue, 13.8054, 0.00847
DataValue, 13.823300000000002, 0.008462
DataValue, 13.84393, 0.0084660000000000013
DataValue, 13.8633, 0.0084240000000000009
DataValue, 13.883920000000002, 0.008448
DataValue, 13.903250000000002, 0.008472
DataValue, 13.923250000000001, 0.0084240000000000009
DataValue, 13.942000000000002, 0.008464000000000001
DataValue, 13.963930000000001, 0.008462
DataValue, 13.983250000000002, 0.008444
DataValue, 14.004230000000002, 0.008448
DataValue, 14.0233, 0.0084420000000000016
DataValue, 14.04334, 0.0084400000000000013
DataValue, 14.063250000000002, 0.008444
DataValue, 14.083290000000002, 0.0084760000000000009
DataValue, 14.103250000000001, 0.008472
DataValue, 14.123930000000001, 0.008464000000000001
DataValue, 14.14329, 0.008448
DataValue, 14.164010000000001, 0.008446
DataValue, 14.18232, 0.0084500000000000009
DataValue, 14.2047, 0.008474
DataValue, 14.223170000000001, 0.0084660000000000013
DataValue, 14.24402, 0.0084760000000000009
DataValue, 14.263300000000001, 0.0084420000000000016
DataValue, 14.28334, 0.008464000000000001
DataValue, 14.304190000000002, 0.0084420000000000016
DataValue, 14.32464, 0.008444
DataValue, 14.3436, 0.0084660000000000013
DataValue, 14.361390000000002, 0.008444
DataValue, 14.379320000000002, 0.00843
DataValue, 14.399980000000001, 0.008472
DataValue, 14.419360000000001, 0.008448
DataValue, 14.439350000000001, 0.008432
DataValue, 14.45742, 0.008444
DataValue, 14.4753, 0.008458
DataValue, 14.493430000000002, 0.008464000000000001
DataValue, 14.511310000000002, 0.0084660000000000013
DataValue, 14.530870000000002, 0.0084520000000000012
DataValue, 14.551950000000002, 0.0084500000000000009
DataValue, 14.5713, 0.0084520000000000012
DataValue, 14.591330000000001, 0.0084680000000000016
DataValue, 14.61128, 0.0084660000000000013
DataValue, 14.631280000000002, 0.008446
DataValue, 14.651330000000002, 0.008446
DataValue, 14.671330000000001, 0.008444
DataValue, 14.69129, 0.0084500000000000009
DataValue, 14.711440000000001, 0.0084780000000000012
DataValue, 14.731270000000002, 0.0084660000000000013
DataValue, 14.751330000000001, 0.0084420000000000016
DataValue, 14.771320000000001, 0.008458
DataValue, 14.791240000000002, 0.008444
DataValue, 14.811240000000002, 0.008444
DataValue, 14.831280000000001, 0.008418
DataValue, 14.851880000000001, 0.0084520000000000012
DataValue, 14.871950000000002, 0.00847
DataValue, 14.891280000000002, 0.0084680000000000016
DataValue, 14.911240000000001, 0.0084800000000000014
DataValue, 14.93124, 0.008444
DataValue, 14.95133, 0.008458
DataValue, 14.971240000000002, 0.0084400000000000013
DataValue, 14.991330000000001, 0.008418
DataValue, 15.01124, 0.008444
DataValue, 15.03274, 0.008464000000000001
DataValue, 15.05197, 0.008446
DataValue, 15.0713, 0.008458
DataValue, 15.09129, 0.008458
DataValue, 15.109420000000002, 0.0084420000000000016
DataValue, 15.129710000000001, 0.0084380000000000011
DataValue, 15.147240000000002, 0.0084660000000000013
DataValue, 15.168460000000001, 0.00846
DataValue, 15.187850000000001, 0.0084500000000000009
DataValue, 15.208090000000002, 0.008458
DataValue, 15.22742, 0.0084500000000000009
DataValue, 15.248780000000002, 0.008444
DataValue, 15.26734, 0.008458
DataValue, 15.28729, 0.0084400000000000013
DataValue, 15.307350000000001, 0.008444
DataValue, 15.327250000000001, 0.008448
DataValue, 15.3474, 0.008434
DataValue, 15.36729, 0.00846
DataValue, 15.387300000000002, 0.0084380000000000011
DataValue, 15.407300000000001, 0.0084500000000000009
DataValue, 15.427290000000001, 0.008418
DataValue, 15.447270000000001, 0.008444
DataValue, 15.467250000000002, 0.008464000000000001
DataValue, 15.487330000000002, 0.008464000000000001
DataValue, 15.507940000000001, 0.0084660000000000013
DataValue, 15.52734, 0.0084400000000000013
DataValue, 15.547970000000001, 0.008444
DataValue, 15.567300000000001, 0.0084780000000000012
DataValue, 15.587270000000002, 0.008456
DataValue, 15.6073, 0.008444
DataValue, 15.627680000000002, 0.008434
DataValue, 15.647920000000001, 0.008448
DataValue, 15.66735, 0.008462
DataValue, 15.68547, 0.0084380000000000011
DataValue, 15.703330000000001, 0.0084380000000000011
DataValue, 15.723340000000002, 0.008458
DataValue, 15.743250000000002, 0.00846
DataValue, 15.763250000000001, 0.008436
DataValue, 15.783730000000002, 0.008446
DataValue, 15.80329, 0.008448
DataValue, 15.823250000000002, 0.0084420000000000016
DataValue, 15.84341, 0.008448
DataValue, 15.863310000000002, 0.00843
DataValue, 15.883250000000002, 0.0084240000000000009
DataValue, 15.903880000000001, 0.0084380000000000011
DataValue, 15.923940000000002, 0.008418
DataValue, 15.943930000000002, 0.00847
DataValue, 15.963300000000002, 0.008448
DataValue, 15.98436, 0.0084500000000000009
DataValue, 16.005010000000002, 0.008448
DataValue, 16.02334, 0.008458
DataValue, 16.043860000000002, 0.008474
DataValue, 16.06204, 0.008444
DataValue, 16.0833, 0.0084420000000000016
DataValue, 16.10135, 0.0084240000000000009
DataValue, 16.12001, 0.0084240000000000009
DataValue, 16.13998, 0.008444
DataValue, 16.15931, 0.008448
DataValue, 16.17925, 0.008456
DataValue, 16.19924, 0.008432
DataValue, 16.219350000000002, 0.008436
DataValue, 16.239320000000003, 0.0084400000000000013
DataValue, 16.25937, 0.008444
DataValue, 16.279310000000002, 0.008444
DataValue, 16.29935, 0.0084280000000000015
DataValue, 16.318060000000003, 0.008446
DataValue, 16.3393, 0.008456
DataValue, 16.359280000000002, 0.0084280000000000015
DataValue, 16.37931, 0.0084660000000000013
DataValue, 16.399250000000002, 0.008444
DataValue, 16.41927, 0.008462
DataValue, 16.4399, 0.0084500000000000009
DataValue, 16.45937, 0.0084420000000000016
DataValue, 16.47933, 0.008462
DataValue, 16.497390000000003, 0.008456
DataValue, 16.51529, 0.008474
DataValue, 16.5334, 0.008444
DataValue, 16.549480000000003, 0.008448
DataValue, 16.5654, 0.008472
DataValue, 16.584020000000002, 0.008436
DataValue, 16.60417, 0.008434
DataValue, 16.624000000000002, 0.008444
DataValue, 16.64335, 0.008458
DataValue, 16.66345, 0.0084380000000000011
DataValue, 16.68389, 0.0084420000000000016
DataValue, 16.70334, 0.008464000000000001
DataValue, 16.72334, 0.008448
DataValue, 16.743940000000002, 0.008436
DataValue, 16.76331, 0.008464000000000001
DataValue, 16.80011, 0.0084520000000000012
DataValue, 16.81932, 0.008462
DataValue, 16.839270000000003, 0.0084520000000000012
DataValue, 16.860750000000003, 0.008436
DataValue, 16.879990000000003, 0.0084380000000000011
DataValue, 16.89948, 0.00843
DataValue, 16.919310000000003, 0.008432
DataValue, 16.93924, 0.008448
DataValue, 16.95925, 0.008436
DataValue, 16.979370000000003, 0.0084520000000000012
DataValue, 16.999950000000002, 0.008436
DataValue, 17.018720000000002, 0.0084280000000000015
DataValue, 17.039270000000002, 0.0084420000000000016
DataValue, 17.05988, 0.0084760000000000009
DataValue, 17.080000000000002, 0.0084260000000000012
DataValue, 17.09925, 0.0084400000000000013
DataValue, 17.119310000000002, 0.008436
DataValue, 17.13979, 0.008436
DataValue, 17.15933, 0.008462
DataValue, 17.17925, 0.008458
DataValue, 17.19924, 0.0084500000000000009
DataValue, 17.21936, 0.0084500000000000009
DataValue, 17.23926, 0.0084660000000000013
DataValue, 17.259240000000002, 0.008464000000000001
DataValue, 17.279230000000002, 0.0084760000000000009
DataValue, 17.299490000000002, 0.00846
DataValue, 17.31924, 0.008446
DataValue, 17.339260000000003, 0.008456
DataValue, 17.360010000000003, 0.008456
DataValue, 17.379240000000003, 0.008464000000000001
DataValue, 17.399350000000002, 0.008422
DataValue, 17.419900000000002, 0.008446
DataValue, 17.43929, 0.008472
DataValue, 17.459940000000003, 0.0084500000000000009
DataValue, 17.47931, 0.0084520000000000012
DataValue, 17.49935, 0.008458
DataValue, 17.52063, 0.0084420000000000016
DataValue, 17.53929, 0.0084420000000000016
DataValue, 17.559350000000002, 0.0084500000000000009
DataValue, 17.579990000000002, 0.008422
DataValue, 17.599990000000002, 0.0084400000000000013
DataValue, 17.61758, 0.00846
DataValue, 17.63541, 0.0084380000000000011
DataValue, 17.65529, 0.008464000000000001
DataValue, 17.675240000000002, 0.008444
DataValue, 17.69546, 0.0084520000000000012
DataValue, 17.71611, 0.008458
DataValue, 17.73601, 0.0084240000000000009
DataValue, 17.75597, 0.0084400000000000013
DataValue, 17.775350000000003, 0.008434
DataValue, 17.79606, 0.0084500000000000009
DataValue, 17.81527, 0.0084400000000000013
DataValue, 17.83341, 0.008436
DataValue, 17.85125, 0.0084660000000000013
DataValue, 17.869410000000002, 0.0084660000000000013
DataValue, 17.88739, 0.008432
DataValue, 17.90726, 0.008462
DataValue, 17.92724, 0.0084540000000000014
DataValue, 17.947300000000002, 0.00847
