
SetupTitle, Softdevice2IMU
PrimitiveTest, I/V-t Sampling
DataValue, 113.02403000000001, 0.009714
DataValue, 113.04333000000001, 0.009726
DataValue, 113.06332, 0.0098220000000000009
DataValue, 113.08323000000002, 0.009702
DataValue, 113.10144000000001, 0.009724
DataValue, 113.11928, 0.0096840000000000016
DataValue, 113.13925, 0.009662
DataValue, 113.15924000000001, 0.009662
DataValue, 113.17927, 0.0096940000000000012
DataValue, 113.19994000000001, 0.009692000000000001
DataValue, 113.21739000000001, 0.009698
DataValue, 113.23539000000001, 0.009698
DataValue, 113.25529, 0.009676
DataValue, 113.27526, 0.009666000000000001
DataValue, 113.29527000000002, 0.009688
DataValue, 113.31529, 0.009676
DataValue, 113.33339000000001, 0.00966
DataValue, 113.35130000000001, 0.0096680000000000012
DataValue, 113.37191000000001, 0.009676
DataValue, 113.38933000000002, 0.00969
DataValue, 113.40800000000002, 0.0096800000000000011
DataValue, 113.42722, 0.0097320000000000011
DataValue, 113.44729000000001, 0.00973
DataValue, 113.46732000000002, 0.00979
DataValue, 113.48786000000001, 0.0097320000000000011
DataValue, 113.50732, 0.009702
DataValue, 113.52722000000001, 0.009766
DataValue, 113.54723000000001, 0.0097320000000000011
DataValue, 113.56744, 0.0097100000000000016
DataValue, 113.58731, 0.009712
DataValue, 113.60722000000001, 0.0097440000000000009
DataValue, 113.62724000000002, 0.0097460000000000012
DataValue, 113.64731, 0.0097100000000000016
DataValue, 113.66727000000002, 0.009764
DataValue, 113.68728000000002, 0.0097060000000000011
DataValue, 113.70538, 0.0097720000000000012
DataValue, 113.72395000000002, 0.00966
DataValue, 113.74476000000001, 0.0096940000000000012
DataValue, 113.76434, 0.009714
DataValue, 113.78466, 0.0097360000000000016
DataValue, 113.80401, 0.0097060000000000011
DataValue, 113.80864000000001, 0.0097480000000000015
DataValue, 113.82944, 0.009692000000000001
DataValue, 113.83265000000002, 0.009666000000000001
DataValue, 113.85242000000001, 0.009728
DataValue, 113.87127000000001, 0.0097320000000000011
DataValue, 113.89195000000001, 0.0097100000000000016
DataValue, 113.91133, 0.009686
DataValue, 113.93126000000001, 0.009728
DataValue, 113.95239000000001, 0.0096680000000000012
DataValue, 113.97134000000001, 0.009752
DataValue, 113.99135000000001, 0.0097220000000000015
DataValue, 114.01126000000001, 0.009666000000000001
DataValue, 114.03133000000001, 0.0096680000000000012
DataValue, 114.05158000000002, 0.009640000000000001
DataValue, 114.07128000000002, 0.0097
DataValue, 114.09190000000001, 0.0096800000000000011
DataValue, 114.10948, 0.0096940000000000012
DataValue, 114.12729000000002, 0.0096940000000000012
DataValue, 114.14805000000001, 0.009666000000000001
DataValue, 114.16885, 0.0096940000000000012
DataValue, 114.18865000000001, 0.0096820000000000014
DataValue, 114.20796000000001, 0.009672
DataValue, 114.22724000000001, 0.0096580000000000017
DataValue, 114.24726000000001, 0.0096260000000000009
DataValue, 114.26733000000002, 0.009640000000000001
DataValue, 114.28839, 0.009688
DataValue, 114.30729000000001, 0.0096540000000000011
DataValue, 114.32924000000001, 0.009624
DataValue, 114.34822000000001, 0.009640000000000001
DataValue, 114.3679, 0.0096440000000000015
DataValue, 114.38910000000001, 0.0097080000000000014
DataValue, 114.39290000000001, 0.009702
DataValue, 114.41592000000001, 0.00966
DataValue, 114.43623000000001, 0.0096540000000000011
DataValue, 114.45677, 0.009662
DataValue, 114.47600000000001, 0.009672
DataValue, 114.49620000000002, 0.009638
DataValue, 114.51670000000001, 0.00962
DataValue, 114.53525, 0.0096440000000000015
DataValue, 114.55544, 0.009666000000000001
DataValue, 114.57705000000001, 0.009648
DataValue, 114.59582, 0.009652
DataValue, 114.61647, 0.009634
DataValue, 114.63535, 0.009666000000000001
DataValue, 114.65736000000001, 0.009672
DataValue, 114.67645, 0.009688
DataValue, 114.69522, 0.009636
DataValue, 114.71498000000001, 0.0096320000000000017
DataValue, 114.7356, 0.0096800000000000011
DataValue, 114.75554000000001, 0.0097320000000000011
DataValue, 114.77601000000001, 0.0096960000000000015
DataValue, 114.79605000000001, 0.0097
DataValue, 114.81537000000002, 0.0096680000000000012
DataValue, 114.83528000000001, 0.009714
DataValue, 114.85632000000001, 0.009698
DataValue, 114.87591, 0.009702
DataValue, 114.89529, 0.009714
DataValue, 114.90065000000001, 0.009726
DataValue, 114.91989000000001, 0.0097080000000000014
DataValue, 114.93764000000002, 0.009702
DataValue, 114.95533, 0.0097100000000000016
DataValue, 114.97588, 0.0096800000000000011
DataValue, 114.99626, 0.009674
DataValue, 115.01338000000001, 0.009702
DataValue, 115.03125000000001, 0.0096540000000000011
DataValue, 115.05186, 0.009704
DataValue, 115.07134, 0.0097360000000000016
DataValue, 115.09129000000002, 0.00974
DataValue, 115.11124000000001, 0.009724
DataValue, 115.13129, 0.0097080000000000014
DataValue, 115.15132000000001, 0.0097220000000000015
DataValue, 115.17128000000001, 0.0097360000000000016
DataValue, 115.19206000000001, 0.009728
DataValue, 115.21129, 0.0098020000000000017
DataValue, 115.23192, 0.0097740000000000014
DataValue, 115.24933000000002, 0.00978
DataValue, 115.26791000000002, 0.0097220000000000015
DataValue, 115.28792000000001, 0.009712
DataValue, 115.30732, 0.009752
DataValue, 115.32723000000001, 0.009742
DataValue, 115.34793, 0.009754
DataValue, 115.35269000000001, 0.0098120000000000013
DataValue, 115.37136000000001, 0.009674
DataValue, 115.39126, 0.0097600000000000013
DataValue, 115.41133, 0.009758000000000001
DataValue, 115.43187, 0.00974
DataValue, 115.45126, 0.009782
DataValue, 115.47330000000001, 0.0097060000000000011
DataValue, 115.49135000000001, 0.0097960000000000009
DataValue, 115.51132000000001, 0.0097080000000000014
DataValue, 115.53126, 0.0097
DataValue, 115.55124, 0.0096800000000000011
DataValue, 115.56942000000001, 0.0096940000000000012
DataValue, 115.58735000000002, 0.0096700000000000015
DataValue, 115.60732000000002, 0.0097200000000000012
DataValue, 115.62722000000001, 0.009666000000000001
DataValue, 115.64727, 0.0096580000000000017
DataValue, 115.66732, 0.0097100000000000016
DataValue, 115.68874000000001, 0.009672
DataValue, 115.70808000000001, 0.0096940000000000012
DataValue, 115.72729000000001, 0.009678
DataValue, 115.74736000000002, 0.0097340000000000013
DataValue, 115.76728000000001, 0.0098280000000000017
DataValue, 115.78548, 0.009766
DataValue, 115.80394000000001, 0.009784000000000001
DataValue, 115.82325000000002, 0.00965
DataValue, 115.84334000000001, 0.0097320000000000011
DataValue, 115.864, 0.0097340000000000013
DataValue, 115.88343, 0.0097320000000000011
DataValue, 115.90332000000001, 0.00973
DataValue, 115.92144, 0.0096680000000000012
DataValue, 115.93996000000001, 0.0097320000000000011
DataValue, 115.96029000000002, 0.009818
DataValue, 115.96468000000002, 0.00975
DataValue, 115.98531000000001, 0.0097600000000000013
DataValue, 116.00461000000001, 0.0096700000000000015
DataValue, 116.04038000000001, 0.009782
DataValue, 116.05891000000001, 0.009764
DataValue, 116.07827, 0.0098640000000000012
DataValue, 116.09922, 0.0097960000000000009
DataValue, 116.11928, 0.0097600000000000013
DataValue, 116.13981000000001, 0.009810000000000001
DataValue, 116.15992000000001, 0.009874
DataValue, 116.17923, 0.009784000000000001
DataValue, 116.19930000000001, 0.009848
DataValue, 116.21931000000001, 0.0097100000000000016
DataValue, 116.23927, 0.0097360000000000016
DataValue, 116.25928, 0.0097620000000000016
DataValue, 116.28016000000001, 0.009662
DataValue, 116.29991000000001, 0.009676
DataValue, 116.31934000000001, 0.009698
DataValue, 116.33927000000001, 0.009756
DataValue, 116.35924000000001, 0.0097220000000000015
DataValue, 116.37803000000001, 0.009728
DataValue, 116.39738000000001, 0.009806
DataValue, 116.41530000000002, 0.0097340000000000013
DataValue, 116.43403, 0.009688
DataValue, 116.45338000000001, 0.009692000000000001
DataValue, 116.47192000000001, 0.0097620000000000016
DataValue, 116.49126000000001, 0.009834
DataValue, 116.51131000000001, 0.009756
DataValue, 116.53126, 0.0097700000000000009
DataValue, 116.55129000000001, 0.0098020000000000017
DataValue, 116.57129, 0.0097620000000000016
DataValue, 116.5905, 0.009794
DataValue, 116.61214000000001, 0.0097460000000000012
DataValue, 116.63214, 0.0097960000000000009
DataValue, 116.64936000000002, 0.009742
DataValue, 116.66804, 0.009686
DataValue, 116.68870000000001, 0.009768
DataValue, 116.70781000000001, 0.009766
DataValue, 116.72733000000001, 0.0097700000000000009
DataValue, 116.74893000000002, 0.0097480000000000015
DataValue, 116.76726000000001, 0.00979
DataValue, 116.78731, 0.009818
DataValue, 116.80873000000001, 0.009714
DataValue, 116.82727000000001, 0.009728
DataValue, 116.84731000000001, 0.00974
DataValue, 116.86726000000002, 0.0096840000000000016
DataValue, 116.88790000000002, 0.0096820000000000014
DataValue, 116.90541, 0.009712
DataValue, 116.92339000000001, 0.009674
DataValue, 116.94335000000001, 0.0097220000000000015
DataValue, 116.96332000000001, 0.009676
DataValue, 116.98388000000001, 0.009766
DataValue, 116.98869, 0.0097460000000000012
DataValue, 117.00538000000002, 0.0096940000000000012
DataValue, 117.02327000000001, 0.009794
DataValue, 117.04332000000001, 0.00973
DataValue, 117.06327, 0.0096700000000000015
DataValue, 117.08397000000001, 0.009742
DataValue, 117.10384, 0.0096800000000000011
DataValue, 117.12395000000001, 0.009714
DataValue, 117.14139000000002, 0.009810000000000001
DataValue, 117.15990000000001, 0.0096800000000000011
DataValue, 117.17932, 0.0096440000000000015
DataValue, 117.20013000000002, 0.0096700000000000015
DataValue, 117.21991000000001, 0.009692000000000001
DataValue, 117.24086000000001, 0.0096960000000000015
DataValue, 117.25820000000002, 0.00975
DataValue, 117.28028, 0.009672
DataValue, 117.29933000000001, 0.009640000000000001
DataValue, 117.31927, 0.0096960000000000015
DataValue, 117.33928000000002, 0.009698
DataValue, 117.35928000000001, 0.009652
DataValue, 117.37970000000001, 0.0096420000000000013
DataValue, 117.40028000000001, 0.009702
DataValue, 117.42065000000001, 0.0096680000000000012
DataValue, 117.43923000000001, 0.009698
DataValue, 117.45927, 0.0097080000000000014
DataValue, 117.47926000000001, 0.009738
DataValue, 117.50080000000001, 0.0097060000000000011
DataValue, 117.51926, 0.0096680000000000012
DataValue, 117.53926000000001, 0.00969
DataValue, 117.55925, 0.00969
DataValue, 117.57936000000001, 0.009712
DataValue, 117.59936, 0.0097220000000000015
DataValue, 117.61944000000001, 0.0096960000000000015
DataValue, 117.63935000000001, 0.0097100000000000016
DataValue, 117.65922, 0.009676
DataValue, 117.67999, 0.009724
DataValue, 117.69927000000001, 0.009714
DataValue, 117.71923000000001, 0.00973
DataValue, 117.73738000000002, 0.009728
DataValue, 117.75528000000001, 0.0097220000000000015
DataValue, 117.77532000000001, 0.009686
DataValue, 117.79407, 0.0097080000000000014
DataValue, 117.81530000000001, 0.00966
DataValue, 117.83523000000001, 0.009678
DataValue, 117.85532, 0.0097
DataValue, 117.87527000000002, 0.009698
DataValue, 117.89526000000001, 0.0096940000000000012
DataValue, 117.91531, 0.0097700000000000009
DataValue, 117.93528, 0.0097340000000000013
DataValue, 117.95532000000002, 0.0097080000000000014
DataValue, 117.97526, 0.009688
DataValue, 117.99528000000001, 0.0097
DataValue, 118.01528, 0.0097180000000000009
DataValue, 118.03585000000001, 0.009678
DataValue, 118.05646000000002, 0.009692000000000001
DataValue, 118.07563, 0.009724
DataValue, 118.09522000000001, 0.0097600000000000013
DataValue, 118.11658000000001, 0.00979
DataValue, 118.13343, 0.009688
DataValue, 118.15188, 0.0096960000000000015
DataValue, 118.17123000000001, 0.009728
DataValue, 118.19130000000001, 0.009712
DataValue, 118.21141000000002, 0.0096960000000000015
DataValue, 118.21669000000001, 0.009688
DataValue, 118.23597000000001, 0.0097180000000000009
DataValue, 118.25721000000002, 0.009698
DataValue, 118.27577000000001, 0.009692000000000001
DataValue, 118.29639000000002, 0.0097220000000000015
DataValue, 118.31714000000001, 0.009712
DataValue, 118.33528000000001, 0.009692000000000001
DataValue, 118.35523, 0.009698
DataValue, 118.37596, 0.0097620000000000016
DataValue, 118.39539, 0.0097700000000000009
DataValue, 118.41522, 0.00978
DataValue, 118.42066000000001, 0.0097760000000000017
DataValue, 118.43802000000001, 0.009766
DataValue, 118.45932, 0.00975
DataValue, 118.47990000000002, 0.0097480000000000015
DataValue, 118.49922000000001, 0.0097740000000000014
DataValue, 118.51923000000001, 0.00975
DataValue, 118.53926000000001, 0.009728
DataValue, 118.55932000000001, 0.009766
DataValue, 118.56465000000002, 0.009752
DataValue, 118.58332000000002, 0.0097760000000000017
DataValue, 118.60397, 0.009728
DataValue, 118.62393000000002, 0.009704
DataValue, 118.64388000000001, 0.0097340000000000013
DataValue, 118.66323000000001, 0.009716
DataValue, 118.68323000000001, 0.009784000000000001
DataValue, 118.70332, 0.00983
DataValue, 118.72328000000002, 0.009766
DataValue, 118.74397, 0.00975
DataValue, 118.76323000000001, 0.00979
DataValue, 118.78323, 0.009764
DataValue, 118.80328000000002, 0.00975
DataValue, 118.82203000000001, 0.0097460000000000012
DataValue, 118.84203000000001, 0.0097340000000000013
DataValue, 118.86327000000001, 0.0097080000000000014
DataValue, 118.86869000000002, 0.0097200000000000012
DataValue, 118.88933000000002, 0.009714
DataValue, 118.90787000000002, 0.0096820000000000014
DataValue, 118.92745000000001, 0.0096680000000000012
DataValue, 118.94761000000001, 0.0096940000000000012
DataValue, 118.96839000000001, 0.009698
DataValue, 118.98735, 0.0096800000000000011
DataValue, 119.00848, 0.009702
DataValue, 119.02789000000001, 0.0096940000000000012
DataValue, 119.04723000000001, 0.009692000000000001
DataValue, 119.06742000000001, 0.009692000000000001
DataValue, 119.08722000000002, 0.0097080000000000014
DataValue, 119.09270000000001, 0.009666000000000001
DataValue, 119.1119, 0.0096540000000000011
DataValue, 119.13136000000002, 0.009704
DataValue, 119.15128000000001, 0.009784000000000001
DataValue, 119.17133000000001, 0.009726
DataValue, 119.19129000000001, 0.009764
DataValue, 119.21187, 0.009766
DataValue, 119.23129000000002, 0.0097980000000000012
DataValue, 119.25126000000002, 0.0097620000000000016
DataValue, 119.27124, 0.009752
DataValue, 119.28944000000001, 0.0098260000000000014
DataValue, 119.30731000000002, 0.00974
DataValue, 119.32806000000001, 0.0097480000000000015
DataValue, 119.34723000000001, 0.0097960000000000009
DataValue, 119.36723, 0.0097740000000000014
DataValue, 119.37269, 0.009810000000000001
DataValue, 119.39127, 0.0097200000000000012
DataValue, 119.41133, 0.0096800000000000011
DataValue, 119.43133000000002, 0.0096840000000000016
DataValue, 119.45133000000001, 0.0096540000000000011
DataValue, 119.47253, 0.009692000000000001
DataValue, 119.49287000000001, 0.00965
DataValue, 119.51187000000002, 0.0097480000000000015
DataValue, 119.53251000000002, 0.0097880000000000016
DataValue, 119.55194000000002, 0.0097600000000000013
DataValue, 119.57126000000001, 0.0097700000000000009
DataValue, 119.59129000000002, 0.009738
DataValue, 119.61135000000002, 0.009678
DataValue, 119.63223, 0.009728
DataValue, 119.65132000000001, 0.0096940000000000012
DataValue, 119.67299000000001, 0.009756
DataValue, 119.69210000000001, 0.009686
DataValue, 119.71186000000002, 0.009664
DataValue, 119.73282, 0.009672
DataValue, 119.75196000000001, 0.0097340000000000013
DataValue, 119.77281, 0.009692000000000001
DataValue, 119.79138, 0.0097340000000000013
DataValue, 119.81182000000001, 0.0097080000000000014
DataValue, 119.83268000000001, 0.009726
DataValue, 119.85131000000001, 0.009692000000000001
DataValue, 119.87128000000001, 0.0097960000000000009
DataValue, 119.89135, 0.0097720000000000012
DataValue, 119.91349000000001, 0.0096260000000000009
DataValue, 119.93126000000001, 0.0096580000000000017
DataValue, 119.95267000000001, 0.009636
DataValue, 119.97138000000001, 0.009634
DataValue, 119.99129, 0.009714
DataValue, 119.99665000000002, 0.0096800000000000011
DataValue, 120.01523000000002, 0.009714
DataValue, 120.03522000000001, 0.009678
DataValue, 120.05545000000001, 0.0097360000000000016
DataValue, 120.07541, 0.0097
DataValue, 120.08065, 0.0097100000000000016
DataValue, 120.10101000000002, 0.0097060000000000011
DataValue, 120.11953000000001, 0.0097320000000000011
DataValue, 120.12469000000002, 0.0097360000000000016
DataValue, 120.14525, 0.009714
DataValue, 120.16470000000001, 0.00978
DataValue, 120.18385, 0.009808
DataValue, 120.2014, 0.009728
DataValue, 120.20465000000002, 0.00978
DataValue, 120.22323000000002, 0.009698
DataValue, 120.24328000000001, 0.009640000000000001
DataValue, 120.26332000000001, 0.0096320000000000017
DataValue, 120.28332, 0.009688
DataValue, 120.30332000000001, 0.009646
DataValue, 120.30869000000001, 0.0097
DataValue, 120.31269, 0.009698
DataValue, 120.31669000000001, 0.0097080000000000014
DataValue, 120.33592000000002, 0.0096820000000000014
DataValue, 120.35596000000001, 0.009692000000000001
DataValue, 120.37528, 0.0096940000000000012
DataValue, 120.38065, 0.0097320000000000011
DataValue, 120.40001000000001, 0.0097200000000000012
DataValue, 120.42006, 0.0096940000000000012
DataValue, 120.43931, 0.0096680000000000012
DataValue, 120.46042000000001, 0.0096420000000000013
DataValue, 120.47929, 0.0097200000000000012
DataValue, 120.49926, 0.009742
DataValue, 120.52025, 0.0097600000000000013
DataValue, 120.5399, 0.009756
DataValue, 120.56086, 0.009754
DataValue, 120.57975, 0.009726
DataValue, 120.60093, 0.009784000000000001
DataValue, 120.61738000000001, 0.009702
DataValue, 120.63528000000001, 0.0096820000000000014
DataValue, 120.65557000000001, 0.00969
DataValue, 120.67608000000001, 0.0097200000000000012
DataValue, 120.69523000000001, 0.0096560000000000014
DataValue, 120.71530000000001, 0.0096820000000000014
DataValue, 120.73575000000001, 0.0097480000000000015
DataValue, 120.75531000000001, 0.0097440000000000009
DataValue, 120.77334, 0.009738
DataValue, 120.79123000000001, 0.00969
DataValue, 120.81136000000001, 0.0096680000000000012
DataValue, 120.83197000000001, 0.009672
DataValue, 120.85203000000001, 0.0096820000000000014
DataValue, 120.87126, 0.0097080000000000014
DataValue, 120.89123000000001, 0.009704
DataValue, 120.91129000000001, 0.009728
DataValue, 120.93126000000001, 0.0096820000000000014
DataValue, 120.95216, 0.0096960000000000015
DataValue, 120.97123, 0.0097060000000000011
DataValue, 120.99128, 0.009714
DataValue, 121.01133000000002, 0.00969
DataValue, 121.03129000000001, 0.009686
DataValue, 121.03665000000001, 0.0096940000000000012
DataValue, 121.05527000000001, 0.0097360000000000016
DataValue, 121.07528, 0.0097060000000000011
DataValue, 121.09527000000001, 0.0096540000000000011
DataValue, 121.11587000000002, 0.00961
DataValue, 121.13593000000002, 0.0096680000000000012
DataValue, 121.15529000000001, 0.0096560000000000014
DataValue, 121.17523000000001, 0.00966
DataValue, 121.19541000000001, 0.009702
DataValue, 121.21527, 0.009688
DataValue, 121.23533, 0.00969
DataValue, 121.25532000000001, 0.0097060000000000011
DataValue, 121.27526, 0.009714
DataValue, 121.29529000000001, 0.0097060000000000011
DataValue, 121.31657000000001, 0.0096940000000000012
DataValue, 121.33664000000002, 0.0097080000000000014
DataValue, 121.35528000000001, 0.0097360000000000016
DataValue, 121.37523000000002, 0.0097460000000000012
DataValue, 121.39592, 0.009754
DataValue, 121.41527, 0.009674
DataValue, 121.43527000000002, 0.0096540000000000011
DataValue, 121.45526000000001, 0.0096440000000000015
DataValue, 121.47595000000001, 0.0097
DataValue, 121.49538000000001, 0.009724
DataValue, 121.51530000000001, 0.0097
DataValue, 121.53602000000001, 0.009702
DataValue, 121.55562, 0.009698
DataValue, 121.57522000000002, 0.009688
DataValue, 121.59533, 0.009702
DataValue, 121.61526, 0.009678
DataValue, 121.63533000000001, 0.009646
DataValue, 121.65523, 0.009672
DataValue, 121.67528000000002, 0.009664
DataValue, 121.69593, 0.00965
DataValue, 121.71339, 0.0096540000000000011
DataValue, 121.73128000000001, 0.0096580000000000017
DataValue, 121.75132, 0.009742
DataValue, 121.77127000000002, 0.0096840000000000016
DataValue, 121.79190000000001, 0.0097960000000000009
DataValue, 121.81191000000001, 0.009810000000000001
DataValue, 121.83133000000001, 0.0098020000000000017
DataValue, 121.85132000000002, 0.009716
DataValue, 121.87128000000001, 0.009768
DataValue, 121.89133000000001, 0.009712
DataValue, 121.91126000000001, 0.009692000000000001
DataValue, 121.93129, 0.009704
DataValue, 121.95203000000001, 0.009766
DataValue, 121.97263000000001, 0.0097460000000000012
DataValue, 121.97669, 0.0097480000000000015
DataValue, 121.98069000000001, 0.009738
DataValue, 122.00131, 0.0097440000000000009
DataValue, 122.02038, 0.0097340000000000013
DataValue, 122.03988000000001, 0.00975
DataValue, 122.06092000000001, 0.00974
DataValue, 122.07958, 0.0097320000000000011
DataValue, 122.10097, 0.009652
DataValue, 122.11927000000001, 0.009688
DataValue, 122.13928000000001, 0.0097100000000000016
DataValue, 122.15931, 0.009754
DataValue, 122.1799, 0.0097100000000000016
DataValue, 122.20019, 0.009692000000000001
DataValue, 122.21813000000002, 0.009662
DataValue, 122.23941, 0.009742
DataValue, 122.25927000000002, 0.0097620000000000016
DataValue, 122.28003000000001, 0.0097860000000000013
DataValue, 122.30059000000001, 0.009756
DataValue, 122.30469000000001, 0.009756
DataValue, 122.30869000000001, 0.009766
DataValue, 122.32613, 0.009678
DataValue, 122.34784, 0.0096820000000000014
DataValue, 122.36812, 0.0097320000000000011
DataValue, 122.38886000000001, 0.0097060000000000011
DataValue, 122.40760000000002, 0.0097480000000000015
DataValue, 122.42752000000002, 0.0097080000000000014
DataValue, 122.44733000000001, 0.009724
DataValue, 122.46726000000001, 0.009676
DataValue, 122.48788, 0.0096700000000000015
DataValue, 122.50607000000001, 0.0097200000000000012
DataValue, 122.52726000000001, 0.0097100000000000016
DataValue, 122.54737000000002, 0.0097700000000000009
DataValue, 122.56748, 0.0097460000000000012
DataValue, 122.58724000000001, 0.0097360000000000016
DataValue, 122.60797000000001, 0.009662
DataValue, 122.61265000000002, 0.0097600000000000013
DataValue, 122.62998, 0.009782
DataValue, 122.6513, 0.009726
DataValue, 122.67126, 0.009782
DataValue, 122.69126000000001, 0.0097180000000000009
DataValue, 122.71133, 0.0096840000000000016
DataValue, 122.73126, 0.009754
DataValue, 122.75125000000001, 0.0097480000000000015
DataValue, 122.77124, 0.009712
DataValue, 122.78952000000001, 0.009712
DataValue, 122.80729000000001, 0.0097480000000000015
DataValue, 122.82744000000001, 0.0097980000000000012
DataValue, 122.84840000000001, 0.009698
DataValue, 122.86798000000002, 0.009666000000000001
DataValue, 122.88877000000001, 0.0096300000000000014
DataValue, 122.90771000000001, 0.009666000000000001
DataValue, 122.92921000000001, 0.0096940000000000012
DataValue, 122.93268, 0.0096680000000000012
DataValue, 122.95239000000001, 0.0097960000000000009
DataValue, 122.97332000000002, 0.009766
DataValue, 122.99201000000001, 0.0097220000000000015
DataValue, 123.01191000000002, 0.0097340000000000013
DataValue, 123.01668000000001, 0.0097700000000000009
DataValue, 123.03711000000001, 0.0097060000000000011
DataValue, 123.05371000000001, 0.009752
DataValue, 123.07200000000002, 0.009724
DataValue, 123.09273, 0.009698
DataValue, 123.11139000000001, 0.0097
DataValue, 123.13375, 0.009702
DataValue, 123.15126000000001, 0.0097480000000000015
DataValue, 123.17131, 0.009712
DataValue, 123.19213, 0.009702
DataValue, 123.21191, 0.009756
DataValue, 123.23128000000001, 0.00975
DataValue, 123.25123, 0.009686
DataValue, 123.25666000000001, 0.009754
DataValue, 123.27584000000002, 0.009756
DataValue, 123.29531000000002, 0.00974
DataValue, 123.31531000000001, 0.0096820000000000014
DataValue, 123.32065000000002, 0.009728
DataValue, 123.32465, 0.009672
DataValue, 123.34393000000001, 0.0097060000000000011
DataValue, 123.36323000000002, 0.009674
DataValue, 123.38327000000001, 0.009702
DataValue, 123.40332000000001, 0.0097180000000000009
DataValue, 123.42332, 0.009688
DataValue, 123.44324000000002, 0.009688
DataValue, 123.46140000000001, 0.009672
DataValue, 123.48004000000002, 0.009674
DataValue, 123.49939, 0.009712
DataValue, 123.51927, 0.0096260000000000009
DataValue, 123.54002000000001, 0.0096940000000000012
DataValue, 123.55928000000002, 0.0097
DataValue, 123.57926, 0.0096700000000000015
DataValue, 123.6003, 0.009672
DataValue, 123.61928, 0.0096840000000000016
DataValue, 123.63926000000001, 0.0096580000000000017
DataValue, 123.65923000000001, 0.0096260000000000009
DataValue, 123.67996000000001, 0.00966
DataValue, 123.69922000000001, 0.0096940000000000012
DataValue, 123.71934000000002, 0.0096800000000000011
DataValue, 123.73737000000001, 0.0097
DataValue, 123.75404, 0.009692000000000001
DataValue, 123.77527, 0.009678
DataValue, 123.79523, 0.0096540000000000011
DataValue, 123.81530000000001, 0.0096700000000000015
DataValue, 123.83526, 0.009714
DataValue, 123.85573000000001, 0.0096700000000000015
DataValue, 123.87634000000001, 0.00969
DataValue, 123.89551000000002, 0.0096800000000000011
DataValue, 123.91522, 0.0096940000000000012
DataValue, 123.93528, 0.009698
DataValue, 123.95616000000001, 0.009692000000000001
DataValue, 123.97524000000001, 0.0096820000000000014
DataValue, 123.99523, 0.009672
DataValue, 124.00069, 0.0097100000000000016
DataValue, 124.00465000000001, 0.0097180000000000009
DataValue, 124.02328000000001, 0.0097080000000000014
DataValue, 124.04323000000001, 0.0096820000000000014
DataValue, 124.06389000000002, 0.0096680000000000012
DataValue, 124.08543000000002, 0.0097080000000000014
DataValue, 124.10398, 0.009688
DataValue, 124.12450000000001, 0.0096680000000000012
DataValue, 124.14339000000001, 0.009686
DataValue, 124.16323000000001, 0.009678
DataValue, 124.18401000000002, 0.0096820000000000014
DataValue, 124.20433000000001, 0.009664
DataValue, 124.2236, 0.009664
DataValue, 124.24391000000001, 0.009664
DataValue, 124.26140000000001, 0.0096800000000000011
DataValue, 124.27929, 0.009766
DataValue, 124.30079, 0.009794
DataValue, 124.32012000000002, 0.00973
DataValue, 124.34011000000001, 0.009686
DataValue, 124.36057000000001, 0.0096800000000000011
DataValue, 124.37982000000001, 0.009702
DataValue, 124.39922000000001, 0.009782
DataValue, 124.41929, 0.0098020000000000017
DataValue, 124.43932000000001, 0.00979
DataValue, 124.46047000000002, 0.009686
DataValue, 124.47928000000002, 0.009816
DataValue, 124.48469000000002, 0.0097880000000000016
DataValue, 124.48869, 0.0097860000000000013
DataValue, 124.49265000000001, 0.0097740000000000014
DataValue, 124.50997000000001, 0.0097740000000000014
DataValue, 124.51665000000001, 0.0097340000000000013
DataValue, 124.53527000000001, 0.0097440000000000009
DataValue, 124.55522, 0.0097620000000000016
DataValue, 124.57523, 0.0097480000000000015
DataValue, 124.59522000000001, 0.00975
DataValue, 124.61532000000001, 0.0097880000000000016
DataValue, 124.62065000000001, 0.0097980000000000012
DataValue, 124.62465000000002, 0.0097740000000000014
DataValue, 124.64323000000002, 0.0097700000000000009
DataValue, 124.66145000000002, 0.0097480000000000015
DataValue, 124.67927000000002, 0.009702
DataValue, 124.70030000000001, 0.00973
DataValue, 124.71928000000001, 0.0097440000000000009
DataValue, 124.73926000000002, 0.009726
DataValue, 124.75933, 0.009672
DataValue, 124.78017000000001, 0.009686
DataValue, 124.79999000000001, 0.009702
DataValue, 124.81926000000001, 0.0096800000000000011
DataValue, 124.83931000000001, 0.0097080000000000014
DataValue, 124.85934000000002, 0.009724
DataValue, 124.88007, 0.009664
DataValue, 124.90006000000001, 0.0097060000000000011
DataValue, 124.91929, 0.009688
DataValue, 124.93735000000001, 0.009768
DataValue, 124.95524, 0.0097
DataValue, 124.97539, 0.0096300000000000014
DataValue, 124.99592000000001, 0.009638
DataValue, 125.01587, 0.00966
DataValue, 125.03527000000001, 0.009640000000000001
DataValue, 125.05524000000001, 0.009764
DataValue, 125.07533000000001, 0.0097760000000000017
DataValue, 125.09594000000001, 0.0097220000000000015
DataValue, 125.11536000000001, 0.0097460000000000012
DataValue, 125.13337000000001, 0.0097200000000000012
DataValue, 125.15003000000002, 0.009674
DataValue, 125.15665000000001, 0.009698
DataValue, 125.17591000000002, 0.0097220000000000015
