
SetupTitle, NoSoftdeviceIMU
PrimitiveTest, I/V-t Sampling
DataValue, 5.34468, 0.017378
DataValue, 5.3486400000000005, 0.017374
DataValue, 5.3526700000000007, 0.01737
DataValue, 5.35785, 0.01727
DataValue, 5.36068, 0.017594000000000002
DataValue, 5.36463, 0.017362000000000002
DataValue, 5.36866, 0.017356
DataValue, 5.37328, 0.017582
DataValue, 5.37664, 0.017358000000000002
DataValue, 5.38062, 0.017602000000000003
DataValue, 5.3846700000000007, 0.017372000000000002
DataValue, 5.389, 0.017390000000000003
DataValue, 5.3926300000000005, 0.017368
DataValue, 5.39667, 0.01737
DataValue, 5.4006700000000007, 0.017570000000000002
DataValue, 5.4054600000000006, 0.017274
DataValue, 5.4095, 0.017262000000000003
DataValue, 5.4126900000000004, 0.017374
DataValue, 5.4166500000000006, 0.01737
DataValue, 5.4206900000000005, 0.017582
DataValue, 5.4246500000000006, 0.017384
DataValue, 5.42865, 0.01736
DataValue, 5.4326500000000006, 0.017362000000000002
DataValue, 5.4366900000000005, 0.017362000000000002
DataValue, 5.44069, 0.0176
DataValue, 5.4446900000000005, 0.017354
DataValue, 5.44869, 0.017358000000000002
DataValue, 5.45265, 0.01737
DataValue, 5.4566500000000007, 0.017380000000000003
DataValue, 5.4606900000000005, 0.017582
DataValue, 5.46485, 0.017362000000000002
DataValue, 5.46863, 0.017484000000000003
DataValue, 5.4726700000000008, 0.01736
DataValue, 5.4766400000000006, 0.017326
DataValue, 5.48212, 0.01727
DataValue, 5.4846800000000009, 0.017356
DataValue, 5.4886300000000006, 0.017484000000000003
DataValue, 5.4926200000000005, 0.017264
DataValue, 5.49805, 0.017362000000000002
DataValue, 5.50068, 0.017346
DataValue, 5.5046300000000006, 0.017288
DataValue, 5.50863, 0.017498000000000003
DataValue, 5.51372, 0.017444
DataValue, 5.51665, 0.017286000000000003
DataValue, 5.5206700000000009, 0.017262000000000003
DataValue, 5.52467, 0.017258000000000003
DataValue, 5.5294300000000005, 0.017362000000000002
DataValue, 5.5326900000000006, 0.01728
DataValue, 5.5366700000000009, 0.017262000000000003
DataValue, 5.54067, 0.017268000000000002
DataValue, 5.5460100000000008, 0.017586
DataValue, 5.55287, 0.017374
DataValue, 5.55665, 0.01736
DataValue, 5.5606500000000008, 0.017382
DataValue, 5.5646900000000006, 0.01727
DataValue, 5.56869, 0.017532000000000002
DataValue, 5.5726900000000006, 0.01734
DataValue, 5.57751, 0.017358000000000002
DataValue, 5.58065, 0.017374
DataValue, 5.5846500000000008, 0.01736
DataValue, 5.58865, 0.017568
DataValue, 5.5926500000000008, 0.017366000000000003
DataValue, 5.59663, 0.01737
DataValue, 5.60069, 0.017380000000000003
DataValue, 5.6049000000000007, 0.017380000000000003
DataValue, 5.60864, 0.017568
DataValue, 5.6126700000000005, 0.017362000000000002
DataValue, 5.61662, 0.017362000000000002
DataValue, 5.6208100000000005, 0.017268000000000002
DataValue, 5.6246300000000007, 0.017374
DataValue, 5.62868, 0.017592
DataValue, 5.6326300000000007, 0.01735
DataValue, 5.63679, 0.017356
DataValue, 5.64064, 0.017376000000000003
DataValue, 5.6446200000000006, 0.017366000000000003
DataValue, 5.6486300000000007, 0.017606
DataValue, 5.6540700000000008, 0.017362000000000002
DataValue, 5.6608500000000008, 0.017368
DataValue, 5.6646300000000007, 0.017374
DataValue, 5.6686400000000008, 0.017594000000000002
DataValue, 5.67264, 0.017352000000000003
DataValue, 5.6766400000000008, 0.017354
DataValue, 5.6806800000000006, 0.017356
DataValue, 5.68468, 0.017378
DataValue, 5.6886300000000007, 0.022566000000000003
DataValue, 5.6926400000000008, 0.017346
DataValue, 5.6966800000000006, 0.01737
DataValue, 5.7006400000000008, 0.017376000000000003
DataValue, 5.7046800000000006, 0.017362000000000002
DataValue, 5.70868, 0.017570000000000002
DataValue, 5.71267, 0.01736
DataValue, 5.7171100000000008, 0.017368
DataValue, 5.72067, 0.017356
DataValue, 5.7246700000000006, 0.017356
DataValue, 5.72867, 0.017578
DataValue, 5.7327200000000005, 0.017352000000000003
DataValue, 5.7366300000000008, 0.017444
DataValue, 5.7406700000000006, 0.017372000000000002
DataValue, 5.7446300000000008, 0.017276000000000003
DataValue, 5.7486400000000009, 0.017342
DataValue, 5.7526300000000008, 0.017254000000000002
DataValue, 5.75663, 0.017466000000000002
DataValue, 5.7608400000000008, 0.017376000000000003
DataValue, 5.76468, 0.017380000000000003
DataValue, 5.7699900000000008, 0.01737
DataValue, 5.7766800000000007, 0.017486
DataValue, 5.7807100000000009, 0.01737
DataValue, 5.7846800000000007, 0.017272000000000003
DataValue, 5.78868, 0.01726
DataValue, 5.7926400000000005, 0.017252
DataValue, 5.7966400000000009, 0.017482
DataValue, 5.8006400000000005, 0.01728
DataValue, 5.8046400000000009, 0.017254000000000002
DataValue, 5.8101600000000007, 0.01728
DataValue, 5.81268, 0.017274
DataValue, 5.8166300000000009, 0.018538000000000002
DataValue, 5.82063, 0.017348000000000002
DataValue, 5.82598, 0.017358000000000002
DataValue, 5.82863, 0.017374
DataValue, 5.8326800000000008, 0.017306000000000002
DataValue, 5.83663, 0.017578
DataValue, 5.8418800000000006, 0.01735
DataValue, 5.84463, 0.017344000000000002
DataValue, 5.8486800000000008, 0.017356
DataValue, 5.8526700000000007, 0.01736
DataValue, 5.85801, 0.017362000000000002
DataValue, 5.86143, 0.017574000000000003
DataValue, 5.86469, 0.017346
DataValue, 5.86864, 0.017356
DataValue, 5.8726800000000008, 0.017376000000000003
DataValue, 5.87664, 0.017574000000000003
DataValue, 5.8806400000000005, 0.01737
DataValue, 5.88464, 0.017352000000000003
DataValue, 5.8886400000000005, 0.017364
DataValue, 5.89268, 0.01735
DataValue, 5.89667, 0.017568
DataValue, 5.9006300000000005, 0.017352000000000003
DataValue, 5.9046800000000008, 0.01735
DataValue, 5.9086700000000008, 0.017354
DataValue, 5.9126400000000006, 0.017374
DataValue, 5.9168400000000005, 0.017472
DataValue, 5.9211300000000007, 0.017372000000000002
DataValue, 5.92464, 0.01735
DataValue, 5.92863, 0.017376000000000003
DataValue, 5.9329100000000006, 0.017278
DataValue, 5.93752, 0.01736
DataValue, 5.9446800000000009, 0.017380000000000003
DataValue, 5.9487000000000005, 0.017364
DataValue, 5.95265, 0.017366000000000003
DataValue, 5.9566900000000009, 0.017580000000000002
DataValue, 5.96072, 0.017362000000000002
DataValue, 5.9646500000000007, 0.017382
DataValue, 5.96865, 0.017378
DataValue, 5.97269, 0.017374
DataValue, 5.9766800000000009, 0.017570000000000002
DataValue, 5.98214, 0.01736
DataValue, 5.98463, 0.017378
DataValue, 5.9886500000000007, 0.01737
DataValue, 5.99267, 0.017380000000000003
DataValue, 5.9984800000000007, 0.017302
DataValue, 6.0046500000000007, 0.017348000000000002
DataValue, 6.0086900000000005, 0.017354
DataValue, 6.01269, 0.017362000000000002
DataValue, 6.0166900000000005, 0.017586
DataValue, 6.0206500000000007, 0.017366000000000003
DataValue, 6.02465, 0.017472
DataValue, 6.0286500000000007, 0.017302
DataValue, 6.0326900000000006, 0.017376000000000003
DataValue, 6.03678, 0.017566000000000002
DataValue, 6.0406900000000006, 0.017382
DataValue, 6.04469, 0.017462000000000002
DataValue, 6.04877, 0.017364
DataValue, 6.0526500000000008, 0.017258000000000003
DataValue, 6.0566900000000006, 0.017258000000000003
DataValue, 6.06083, 0.01735
DataValue, 6.0646400000000007, 0.017468
DataValue, 6.06873, 0.01734
DataValue, 6.0726900000000006, 0.017272000000000003
DataValue, 6.07676, 0.017410000000000002
DataValue, 6.0806900000000006, 0.017268000000000002
DataValue, 6.08473, 0.023112
DataValue, 6.08865, 0.017276000000000003
DataValue, 6.09269, 0.01728
DataValue, 6.0966900000000006, 0.017252
DataValue, 6.10064, 0.017356
DataValue, 6.10465, 0.017592
DataValue, 6.1086500000000008, 0.017352000000000003
DataValue, 6.1126900000000006, 0.017328000000000003
DataValue, 6.1166500000000008, 0.017376000000000003
DataValue, 6.12065, 0.01735
DataValue, 6.12464, 0.017598000000000003
DataValue, 6.1286700000000005, 0.017368
DataValue, 6.13267, 0.017342
DataValue, 6.1368000000000009, 0.017254000000000002
DataValue, 6.14069, 0.01737
DataValue, 6.14463, 0.017588000000000003
DataValue, 6.1486300000000007, 0.01734
DataValue, 6.1541000000000006, 0.017376000000000003
DataValue, 6.1606900000000007, 0.017382
DataValue, 6.1646800000000006, 0.017570000000000002
DataValue, 6.1686900000000007, 0.017362000000000002
DataValue, 6.17264, 0.017374
DataValue, 6.17665, 0.017354
DataValue, 6.18067, 0.01735
DataValue, 6.1861400000000009, 0.017356
DataValue, 6.1886800000000006, 0.017376000000000003
DataValue, 6.19263, 0.017366000000000003
DataValue, 6.19667, 0.01735
DataValue, 6.20176, 0.017366000000000003
DataValue, 6.20868, 0.017346
DataValue, 6.2126500000000009, 0.017362000000000002
DataValue, 6.2167400000000006, 0.01737
DataValue, 6.2206500000000009, 0.017348000000000002
DataValue, 6.22468, 0.017566000000000002
DataValue, 6.2286500000000009, 0.017354
DataValue, 6.23324, 0.017368
DataValue, 6.2366800000000007, 0.01736
DataValue, 6.2406900000000007, 0.017354
DataValue, 6.24467, 0.017578
DataValue, 6.2494700000000005, 0.017252
DataValue, 6.25267, 0.01736
DataValue, 6.25668, 0.01735
DataValue, 6.2608500000000005, 0.01736
DataValue, 6.2650400000000008, 0.017466000000000002
DataValue, 6.2686300000000008, 0.017366000000000003
DataValue, 6.2726400000000009, 0.017346
DataValue, 6.2768900000000007, 0.017374
DataValue, 6.2806500000000005, 0.01736
DataValue, 6.28467, 0.017516
DataValue, 6.28863, 0.017284
DataValue, 6.29281, 0.017354
DataValue, 6.2966900000000008, 0.017372000000000002
DataValue, 6.30067, 0.017378
DataValue, 6.30463, 0.017268000000000002
DataValue, 6.30951, 0.017372000000000002
DataValue, 6.3126400000000009, 0.017464
DataValue, 6.31667, 0.017276000000000003
DataValue, 6.3206700000000007, 0.017246
DataValue, 6.32608, 0.017288
DataValue, 6.3286400000000009, 0.017274
DataValue, 6.33267, 0.017466000000000002
DataValue, 6.3366700000000007, 0.017248000000000003
DataValue, 6.3426100000000005, 0.017514000000000002
DataValue, 6.34874, 0.017288
DataValue, 6.3526500000000006, 0.017466000000000002
DataValue, 6.35665, 0.017284
DataValue, 6.3606500000000006, 0.017292000000000002
DataValue, 6.36465, 0.01734
DataValue, 6.36864, 0.017358000000000002
DataValue, 6.37323, 0.017268000000000002
DataValue, 6.3766500000000006, 0.017364
DataValue, 6.38069, 0.017288
DataValue, 6.3846500000000006, 0.017366000000000003
DataValue, 6.3889700000000005, 0.017362000000000002
DataValue, 6.3926300000000005, 0.017566000000000002
DataValue, 6.39667, 0.017368
DataValue, 6.4006700000000007, 0.017362000000000002
DataValue, 6.4046400000000006, 0.01737
DataValue, 6.4086700000000008, 0.017356
DataValue, 6.41262, 0.017574000000000003
DataValue, 6.4168300000000009, 0.017258000000000003
DataValue, 6.4211700000000009, 0.017348000000000002
DataValue, 6.42468, 0.017352000000000003
DataValue, 6.4286200000000004, 0.017348000000000002
DataValue, 6.4328600000000007, 0.017466000000000002
DataValue, 6.4376200000000008, 0.017558
DataValue, 6.440900000000001, 0.017266
DataValue, 6.44465, 0.01737
DataValue, 6.4486900000000009, 0.017372000000000002
DataValue, 6.4526900000000005, 0.017562
DataValue, 6.4566900000000009, 0.017364
DataValue, 6.4606900000000005, 0.017348000000000002
DataValue, 6.4646500000000007, 0.01737
DataValue, 6.46865, 0.017356
DataValue, 6.4726500000000007, 0.017588000000000003
DataValue, 6.47665, 0.01734
DataValue, 6.480690000000001, 0.023314
DataValue, 6.48465, 0.017356
DataValue, 6.4886500000000007, 0.017348000000000002
DataValue, 6.49267, 0.017566000000000002
DataValue, 6.498, 0.017486
DataValue, 6.50067, 0.017338000000000003
DataValue, 6.5046800000000005, 0.017346
DataValue, 6.50863, 0.017356
DataValue, 6.5142200000000008, 0.017266
DataValue, 6.5210200000000009, 0.017244000000000002
DataValue, 6.5246400000000007, 0.01736
DataValue, 6.5286800000000005, 0.01734
DataValue, 6.5326800000000009, 0.017560000000000003
DataValue, 6.5366700000000009, 0.017356
DataValue, 6.5406200000000005, 0.017362000000000002
DataValue, 6.5451200000000007, 0.017422
DataValue, 6.5487, 0.017346
DataValue, 6.5526300000000006, 0.017362000000000002
DataValue, 6.55667, 0.017366000000000003
DataValue, 6.56186, 0.017240000000000002
DataValue, 6.56869, 0.01734
DataValue, 6.57265, 0.017286000000000003
DataValue, 6.57664, 0.017254000000000002
DataValue, 6.5806700000000005, 0.020190000000000003
DataValue, 6.5846700000000009, 0.017268000000000002
DataValue, 6.58879, 0.01734
DataValue, 6.59414, 0.017272000000000003
DataValue, 6.60069, 0.017470000000000003
DataValue, 6.6047300000000009, 0.017368
DataValue, 6.6086500000000008, 0.01725
DataValue, 6.6126900000000006, 0.017274
DataValue, 6.6166700000000009, 0.017254000000000002
DataValue, 6.62077, 0.017344000000000002
DataValue, 6.6246300000000007, 0.017322
DataValue, 6.6287600000000007, 0.017368
DataValue, 6.632670000000001, 0.01726
DataValue, 6.6367800000000008, 0.017378
DataValue, 6.64111, 0.017366000000000003
DataValue, 6.64465, 0.017346
DataValue, 6.6486500000000008, 0.017372000000000002
DataValue, 6.65265, 0.017354
DataValue, 6.65669, 0.017294
DataValue, 6.6606900000000007, 0.017570000000000002
DataValue, 6.66469, 0.017346
DataValue, 6.66865, 0.017352000000000003
DataValue, 6.67269, 0.017342
DataValue, 6.6766900000000007, 0.017366000000000003
DataValue, 6.68067, 0.017572
DataValue, 6.6857000000000006, 0.017560000000000003
DataValue, 6.6886300000000007, 0.017356
DataValue, 6.69263, 0.017364
DataValue, 6.69667, 0.01737
DataValue, 6.70129, 0.017268000000000002
DataValue, 6.7046300000000008, 0.017346
DataValue, 6.7086700000000006, 0.017352000000000003
DataValue, 6.71267, 0.017348000000000002
DataValue, 6.7171100000000008, 0.017348000000000002
DataValue, 6.72067, 0.017554
DataValue, 6.72463, 0.01735
DataValue, 6.72867, 0.017346
DataValue, 6.7331400000000006, 0.017574000000000003
DataValue, 6.7373300000000009, 0.017338000000000003
DataValue, 6.7406900000000007, 0.017558
DataValue, 6.74469, 0.017342
DataValue, 6.7486900000000007, 0.017366000000000003
DataValue, 6.75269, 0.017342
DataValue, 6.7566500000000005, 0.017346
DataValue, 6.7606500000000009, 0.017582
DataValue, 6.7646500000000005, 0.01734
DataValue, 6.76869, 0.01735
DataValue, 6.7726500000000005, 0.017358000000000002
DataValue, 6.7769200000000005, 0.017264
DataValue, 6.78063, 0.017558
DataValue, 6.784650000000001, 0.017344000000000002
DataValue, 6.7886700000000006, 0.017352000000000003
DataValue, 6.7928000000000006, 0.017348000000000002
DataValue, 6.7966700000000007, 0.01735
DataValue, 6.8006400000000005, 0.017562
DataValue, 6.80463, 0.017336
DataValue, 6.8095000000000008, 0.017240000000000002
DataValue, 6.8136500000000009, 0.017366000000000003
DataValue, 6.8166800000000007, 0.017356
DataValue, 6.820920000000001, 0.017572
DataValue, 6.8246800000000007, 0.017344000000000002
DataValue, 6.8286400000000009, 0.017410000000000002
DataValue, 6.8326800000000008, 0.017362000000000002
DataValue, 6.8366400000000009, 0.01733
DataValue, 6.8406300000000009, 0.017264
DataValue, 6.8446500000000006, 0.017262000000000003
DataValue, 6.8486300000000009, 0.017456000000000003
DataValue, 6.8526500000000006, 0.017258000000000003
DataValue, 6.8566300000000009, 0.017268000000000002
DataValue, 6.8606500000000006, 0.017268000000000002
DataValue, 6.8646300000000009, 0.017244000000000002
DataValue, 6.8686500000000006, 0.017456000000000003
DataValue, 6.87267, 0.017262000000000003
DataValue, 6.8766900000000009, 0.021814000000000004
DataValue, 6.88067, 0.017268000000000002
DataValue, 6.884640000000001, 0.017254000000000002
DataValue, 6.8889900000000006, 0.017364
DataValue, 6.892640000000001, 0.017244000000000002
DataValue, 6.89667, 0.017268000000000002
DataValue, 6.9006700000000007, 0.017262000000000003
DataValue, 6.90472, 0.017244000000000002
DataValue, 6.9086700000000008, 0.017470000000000003
DataValue, 6.9126300000000009, 0.01736
DataValue, 6.91682, 0.017356
DataValue, 6.92112, 0.017584000000000002
DataValue, 6.9246700000000008, 0.017368
DataValue, 6.92867, 0.017556000000000002
DataValue, 6.9329100000000006, 0.017366000000000003
DataValue, 6.9366800000000008, 0.01734
DataValue, 6.94068, 0.017354
DataValue, 6.944630000000001, 0.017336
DataValue, 6.94875, 0.017458
DataValue, 6.9533600000000009, 0.017324000000000003
DataValue, 6.95746, 0.017354
DataValue, 6.9606400000000006, 0.01736
DataValue, 6.9646300000000005, 0.017356
DataValue, 6.9686900000000005, 0.017560000000000003
DataValue, 6.9726300000000005, 0.017346
DataValue, 6.9766900000000005, 0.021132
DataValue, 6.9806300000000006, 0.017348000000000002
DataValue, 6.9846400000000006, 0.017336
DataValue, 6.9886200000000009, 0.017578
DataValue, 6.99267, 0.017338000000000003
DataValue, 6.9979700000000005, 0.017364
DataValue, 7.00093, 0.017276000000000003
DataValue, 7.00464, 0.017348000000000002
DataValue, 7.00867, 0.017572
DataValue, 7.0145300000000006, 0.017374
DataValue, 7.020690000000001, 0.017346
DataValue, 7.02472, 0.01735
DataValue, 7.028690000000001, 0.017558
DataValue, 7.03265, 0.017342
DataValue, 7.036620000000001, 0.017358000000000002
DataValue, 7.04067, 0.01734
DataValue, 7.0451400000000008, 0.017336
DataValue, 7.0486900000000006, 0.017568
DataValue, 7.0526700000000009, 0.017348000000000002
DataValue, 7.05667, 0.01735
DataValue, 7.0615900000000007, 0.017342
DataValue, 7.06869, 0.017574000000000003
DataValue, 7.07263, 0.017366000000000003
DataValue, 7.07669, 0.017346
DataValue, 7.0806400000000007, 0.01736
DataValue, 7.0846500000000008, 0.017334000000000002
DataValue, 7.088680000000001, 0.017582
DataValue, 7.0926500000000008, 0.017342
DataValue, 7.096680000000001, 0.01736
DataValue, 7.1007200000000008, 0.017364
DataValue, 7.1046700000000005, 0.017336
DataValue, 7.10869, 0.017524
DataValue, 7.1126700000000005, 0.017358000000000002
DataValue, 7.11664, 0.017462000000000002
DataValue, 7.1207600000000006, 0.017334000000000002
DataValue, 7.1251500000000005, 0.017254000000000002
DataValue, 7.12863, 0.017248000000000003
DataValue, 7.13269, 0.01734
DataValue, 7.13752, 0.017356
DataValue, 7.1406500000000008, 0.017254000000000002
DataValue, 7.14463, 0.017264
DataValue, 7.1486600000000005, 0.017236
DataValue, 7.1540500000000007, 0.017568
DataValue, 7.1566800000000006, 0.017484000000000003
DataValue, 7.16063, 0.01727
DataValue, 7.164670000000001, 0.017240000000000002
DataValue, 7.170300000000001, 0.01734
DataValue, 7.1766400000000008, 0.017556000000000002
DataValue, 7.1806800000000006, 0.017252
DataValue, 7.18477, 0.01726
DataValue, 7.1886800000000006, 0.017244000000000002
DataValue, 7.1926400000000008, 0.017338000000000003
DataValue, 7.196670000000001, 0.017578
DataValue, 7.2016100000000005, 0.017336
DataValue, 7.20464, 0.01735
DataValue, 7.20868, 0.017338000000000003
DataValue, 7.212670000000001, 0.017348000000000002
DataValue, 7.2170400000000008, 0.017336
DataValue, 7.22064, 0.017346
DataValue, 7.22463, 0.017348000000000002
DataValue, 7.22867, 0.017354
DataValue, 7.2327200000000005, 0.017334000000000002
DataValue, 7.23779, 0.017230000000000002
DataValue, 7.240730000000001, 0.017336
DataValue, 7.2447300000000006, 0.017342
DataValue, 7.2486900000000007, 0.017362000000000002
DataValue, 7.2526800000000007, 0.017336
DataValue, 7.2566500000000005, 0.017548
DataValue, 7.26067, 0.017362000000000002
DataValue, 7.26468, 0.017352000000000003
DataValue, 7.26864, 0.01734
DataValue, 7.2726700000000006, 0.017928000000000003
DataValue, 7.2768700000000006, 0.017452000000000002
DataValue, 7.2806400000000009, 0.01734
DataValue, 7.2846300000000008, 0.017346
DataValue, 7.2886200000000008, 0.017348000000000002
DataValue, 7.2927500000000007, 0.017346
DataValue, 7.29668, 0.017578
DataValue, 7.3006300000000008, 0.017352000000000003
DataValue, 7.3046200000000008, 0.017342
DataValue, 7.3087500000000007, 0.017346
DataValue, 7.3143300000000009, 0.017552
DataValue, 7.3206500000000005, 0.017344000000000002
DataValue, 7.3247300000000006, 0.017328000000000003
DataValue, 7.32873, 0.017346
DataValue, 7.33269, 0.01735
DataValue, 7.3366900000000008, 0.017576
DataValue, 7.34069, 0.017336
DataValue, 7.3446700000000007, 0.017346
DataValue, 7.34867, 0.017364
DataValue, 7.35263, 0.017336
DataValue, 7.357660000000001, 0.017332
DataValue, 7.3606300000000004, 0.01736
DataValue, 7.36467, 0.017338000000000003
DataValue, 7.36866, 0.017366000000000003
DataValue, 7.3733100000000009, 0.017656
DataValue, 7.3766300000000005, 0.017286000000000003
DataValue, 7.3806300000000009, 0.017268000000000002
DataValue, 7.3846200000000008, 0.017480000000000002
DataValue, 7.389520000000001, 0.017548
DataValue, 7.3935900000000006, 0.017236
DataValue, 7.3966400000000005, 0.017240000000000002
DataValue, 7.4006900000000009, 0.017344000000000002
DataValue, 7.40474, 0.017356
DataValue, 7.4086900000000009, 0.017300000000000003
DataValue, 7.41265, 0.01726
DataValue, 7.4166900000000009, 0.017254000000000002
DataValue, 7.42065, 0.01725
DataValue, 7.4246500000000006, 0.01746
DataValue, 7.4286900000000005, 0.017262000000000003
DataValue, 7.4326900000000009, 0.017240000000000002
DataValue, 7.4366900000000005, 0.017238
DataValue, 7.4406900000000009, 0.017240000000000002
DataValue, 7.4446900000000005, 0.017472
DataValue, 7.4486500000000007, 0.01733
DataValue, 7.4526900000000005, 0.017266
DataValue, 7.4566500000000007, 0.01736
DataValue, 7.4606900000000005, 0.017246
DataValue, 7.4646900000000009, 0.017482
DataValue, 7.4686400000000006, 0.017352000000000003
DataValue, 7.4726500000000007, 0.017354
DataValue, 7.47665, 0.017386000000000002
DataValue, 7.4806500000000007, 0.01735
DataValue, 7.4846900000000005, 0.017574000000000003
DataValue, 7.488690000000001, 0.017332
DataValue, 7.49265, 0.017346
DataValue, 7.4966800000000005, 0.01736
DataValue, 7.5006900000000005, 0.017332
DataValue, 7.5046800000000005, 0.017574000000000003
DataValue, 7.5086400000000006, 0.017346
DataValue, 7.5126500000000007, 0.01734
DataValue, 7.51665, 0.01734
DataValue, 7.5206500000000007, 0.017332
DataValue, 7.52465, 0.017560000000000003
DataValue, 7.5287400000000009, 0.017336
DataValue, 7.53265, 0.017344000000000002
DataValue, 7.536690000000001, 0.017356
DataValue, 7.5406900000000006, 0.01733
DataValue, 7.544690000000001, 0.017578
DataValue, 7.5486400000000007, 0.017354
DataValue, 7.5526500000000008, 0.017346
DataValue, 7.5566900000000006, 0.017338000000000003
DataValue, 7.5606500000000008, 0.017342
DataValue, 7.5646400000000007, 0.017558
DataValue, 7.5686700000000009, 0.017352000000000003
DataValue, 7.57263, 0.017338000000000003
DataValue, 7.5770300000000006, 0.017464
DataValue, 7.5806700000000005, 0.017328000000000003
DataValue, 7.5846700000000009, 0.017554
DataValue, 7.5888100000000005, 0.017352000000000003
DataValue, 7.593630000000001, 0.01734
DataValue, 7.5967400000000005, 0.017346
DataValue, 7.6006500000000008, 0.017342
DataValue, 7.60465, 0.017566000000000002
DataValue, 7.60864, 0.017334000000000002
DataValue, 7.6126400000000007, 0.01735
DataValue, 7.6166300000000007, 0.017332
DataValue, 7.62077, 0.017346
DataValue, 7.6248000000000005, 0.017554
DataValue, 7.6286700000000005, 0.017334000000000002
DataValue, 7.6326300000000007, 0.017394000000000003
DataValue, 7.6367800000000008, 0.017358000000000002
DataValue, 7.640670000000001, 0.017342
DataValue, 7.644680000000001, 0.017548
DataValue, 7.648670000000001, 0.017348000000000002
DataValue, 7.6541200000000007, 0.017236
DataValue, 7.6566800000000006, 0.01734
DataValue, 7.66063, 0.017240000000000002
DataValue, 7.6646300000000007, 0.017246
DataValue, 7.6700200000000009, 0.02135
DataValue, 7.67264, 0.01746
DataValue, 7.6766700000000005, 0.017240000000000002
DataValue, 7.6806300000000007, 0.017244000000000002
DataValue, 7.68592, 0.017336
DataValue, 7.6886800000000006, 0.017244000000000002
DataValue, 7.6926700000000006, 0.017470000000000003
DataValue, 7.6966600000000005, 0.01725
DataValue, 7.7013300000000005, 0.017352000000000003
DataValue, 7.70464, 0.017240000000000002
DataValue, 7.7086700000000006, 0.017230000000000002
DataValue, 7.7126300000000008, 0.017536000000000003
DataValue, 7.717270000000001, 0.01737
DataValue, 7.7206300000000008, 0.01735
DataValue, 7.7246700000000006, 0.017254000000000002
DataValue, 7.7286300000000008, 0.017346
DataValue, 7.732730000000001, 0.017476000000000002
DataValue, 7.73664, 0.017356
DataValue, 7.74063, 0.01734
DataValue, 7.74462, 0.01734
DataValue, 7.74868, 0.017338000000000003
DataValue, 7.7526300000000008, 0.017544
DataValue, 7.7566200000000007, 0.017348000000000002
DataValue, 7.7608400000000008, 0.017282000000000002
DataValue, 7.76468, 0.017338000000000003
DataValue, 7.76864, 0.022102000000000004
DataValue, 7.77263, 0.017572
DataValue, 7.776860000000001, 0.01729
DataValue, 7.7806400000000009, 0.017342
DataValue, 7.78467, 0.017348000000000002
DataValue, 7.7886700000000006, 0.017356
DataValue, 7.79281, 0.017448
DataValue, 7.79668, 0.017342
DataValue, 7.8006300000000008, 0.017356
DataValue, 7.80463, 0.017332
DataValue, 7.8095000000000008, 0.017336
DataValue, 7.8126400000000009, 0.017566000000000002
DataValue, 7.81667, 0.017332
DataValue, 7.82063, 0.017334000000000002
DataValue, 7.8260400000000008, 0.017326
DataValue, 7.8286400000000009, 0.017326
DataValue, 7.8326300000000009, 0.017564000000000003
DataValue, 7.83663, 0.017334000000000002
DataValue, 7.8419700000000008, 0.017254000000000002
DataValue, 7.8446700000000007, 0.017346
DataValue, 7.84867, 0.01734
DataValue, 7.8526700000000007, 0.017574000000000003
DataValue, 7.857800000000001, 0.017568
DataValue, 7.8606700000000007, 0.017356
DataValue, 7.86467, 0.017328000000000003
DataValue, 7.8686700000000007, 0.01734
DataValue, 7.8732200000000008, 0.01734
DataValue, 7.8766700000000007, 0.017332
DataValue, 7.88067, 0.017364
DataValue, 7.8846200000000008, 0.017328000000000003
DataValue, 7.88902, 0.017230000000000002
DataValue, 7.8926700000000007, 0.017574000000000003
DataValue, 7.8966300000000009, 0.017364
DataValue, 7.9006700000000007, 0.017334000000000002
DataValue, 7.9046800000000008, 0.017334000000000002
DataValue, 7.9086700000000008, 0.017356
DataValue, 7.91267, 0.017548
DataValue, 7.9166300000000005, 0.017358000000000002
DataValue, 7.9211300000000007, 0.017272000000000003
DataValue, 7.924640000000001, 0.017286000000000003
DataValue, 7.928630000000001, 0.017254000000000002
DataValue, 7.9328600000000007, 0.017570000000000002
DataValue, 7.9366800000000008, 0.01734
DataValue, 7.9406300000000005, 0.017454
DataValue, 7.944630000000001, 0.01725
DataValue, 7.9487700000000006, 0.017342
DataValue, 7.95309, 0.017466000000000002
DataValue, 7.95774, 0.0175
DataValue, 7.9617, 0.017254000000000002
DataValue, 7.96468, 0.017244000000000002
DataValue, 7.969450000000001, 0.01735
DataValue, 7.9726400000000011, 0.017232
DataValue, 7.9771800000000006, 0.017264
DataValue, 7.981510000000001, 0.017328000000000003
DataValue, 7.9848300000000005, 0.017324000000000003
DataValue, 7.9886400000000011, 0.017258000000000003
DataValue, 7.9926900000000005, 0.017252
DataValue, 7.9966500000000007, 0.017334000000000002
DataValue, 8.00064, 0.017546000000000003
DataValue, 8.00465, 0.017328000000000003
DataValue, 8.0086900000000014, 0.017258000000000003
DataValue, 8.012690000000001, 0.017284
DataValue, 8.01669, 0.017324000000000003
DataValue, 8.02065, 0.017572
DataValue, 8.02468, 0.017316
DataValue, 8.0286400000000011, 0.017342
DataValue, 8.03265, 0.01734
DataValue, 8.03664, 0.017332
