
SetupTitle, SoftdeviceIMU
PrimitiveTest, I/V-t Sampling
DataValue, 0.98946000000000012, 0.017528000000000002
DataValue, 0.99264000000000008, 0.01743
DataValue, 0.99663000000000013, 0.01746
DataValue, 1.0006700000000002, 0.017654000000000003
DataValue, 1.0049400000000002, 0.017564000000000003
DataValue, 1.0086700000000002, 0.017432000000000003
DataValue, 1.0126300000000001, 0.017444
DataValue, 1.0166300000000001, 0.017444
DataValue, 1.02068, 0.017660000000000002
DataValue, 1.0246300000000002, 0.017498000000000003
DataValue, 1.0286300000000002, 0.017560000000000003
DataValue, 1.03262, 0.017654000000000003
DataValue, 1.03664, 0.017580000000000002
DataValue, 1.04067, 0.017678000000000003
DataValue, 1.0446300000000002, 0.017556000000000002
DataValue, 1.0488600000000001, 0.017564000000000003
DataValue, 1.0526300000000002, 0.017588000000000003
DataValue, 1.0566300000000002, 0.017572
DataValue, 1.06067, 0.017812
DataValue, 1.06474, 0.017482
DataValue, 1.06864, 0.017572
DataValue, 1.07267, 0.017580000000000002
DataValue, 1.0766300000000002, 0.017602000000000003
DataValue, 1.08075, 0.017702000000000002
DataValue, 1.08463, 0.017612000000000003
DataValue, 1.08863, 0.0176
DataValue, 1.09268, 0.017614
DataValue, 1.09809, 0.017826
DataValue, 1.10068, 0.017818
DataValue, 1.10468, 0.01763
DataValue, 1.10867, 0.017640000000000003
DataValue, 1.11399, 0.017628
DataValue, 1.1166800000000001, 0.017638
DataValue, 1.12067, 0.017864
DataValue, 1.12463, 0.017664000000000003
DataValue, 1.1297700000000002, 0.017654000000000003
DataValue, 1.13264, 0.022064
DataValue, 1.13664, 0.01767
DataValue, 1.14063, 0.017906000000000002
DataValue, 1.14544, 0.017594000000000002
DataValue, 1.14938, 0.017612000000000003
DataValue, 1.1537000000000002, 0.0176
DataValue, 1.16154, 0.017608000000000002
DataValue, 1.1653200000000001, 0.017614
DataValue, 1.16869, 0.017612000000000003
DataValue, 1.1726400000000001, 0.017634
DataValue, 1.1766400000000001, 0.017632000000000002
DataValue, 1.1806800000000002, 0.01787
DataValue, 1.1846400000000001, 0.017662
DataValue, 1.18873, 0.017654000000000003
DataValue, 1.1926400000000001, 0.017684000000000002
DataValue, 1.1967, 0.017586
DataValue, 1.2006800000000002, 0.017782000000000003
DataValue, 1.20466, 0.017580000000000002
DataValue, 1.2086400000000002, 0.017580000000000002
DataValue, 1.21263, 0.017584000000000002
DataValue, 1.2166700000000001, 0.017598000000000003
DataValue, 1.2208, 0.017730000000000003
DataValue, 1.2249800000000002, 0.017498000000000003
DataValue, 1.2286400000000002, 0.017598000000000003
DataValue, 1.2326300000000001, 0.017470000000000003
DataValue, 1.23675, 0.017496
DataValue, 1.24137, 0.017506
DataValue, 1.2446700000000002, 0.017498000000000003
DataValue, 1.2486400000000002, 0.017636000000000002
DataValue, 1.2526700000000002, 0.017518000000000002
DataValue, 1.25665, 0.017408
DataValue, 1.26068, 0.017438000000000002
DataValue, 1.2647000000000002, 0.017512000000000003
DataValue, 1.2687300000000001, 0.017508000000000003
DataValue, 1.27269, 0.017418000000000003
DataValue, 1.27664, 0.017444
DataValue, 1.28069, 0.01745
DataValue, 1.286, 0.017742
DataValue, 1.2889700000000002, 0.017548
DataValue, 1.29268, 0.017466000000000002
DataValue, 1.29665, 0.017332
DataValue, 1.30068, 0.01734
DataValue, 1.3046600000000002, 0.017346
DataValue, 1.30867, 0.017562
DataValue, 1.3126300000000002, 0.017442000000000003
DataValue, 1.3178, 0.017444
DataValue, 1.32074, 0.01736
DataValue, 1.32467, 0.017442000000000003
DataValue, 1.32867, 0.017658
DataValue, 1.33312, 0.017458
DataValue, 1.33664, 0.017436
DataValue, 1.34067, 0.017456000000000003
DataValue, 1.34467, 0.017448
DataValue, 1.3490000000000002, 0.017448
DataValue, 1.35268, 0.017438000000000002
DataValue, 1.35668, 0.01743
DataValue, 1.36067, 0.017446000000000003
DataValue, 1.3646500000000001, 0.017442000000000003
DataValue, 1.36867, 0.017662
DataValue, 1.37267, 0.017442000000000003
DataValue, 1.3768300000000002, 0.017344000000000002
DataValue, 1.3806800000000001, 0.017432000000000003
DataValue, 1.38463, 0.01745
DataValue, 1.38867, 0.017666
DataValue, 1.3928900000000002, 0.017354
DataValue, 1.39664, 0.01743
DataValue, 1.40063, 0.01745
DataValue, 1.40467, 0.017444
DataValue, 1.40876, 0.017654000000000003
DataValue, 1.4137300000000002, 0.017668000000000003
DataValue, 1.41728, 0.017456000000000003
DataValue, 1.42067, 0.017458
DataValue, 1.4246500000000002, 0.017428000000000003
DataValue, 1.4287400000000001, 0.017656
DataValue, 1.4326400000000001, 0.017428000000000003
DataValue, 1.4366400000000001, 0.017432000000000003
DataValue, 1.4406400000000001, 0.017428000000000003
DataValue, 1.4446400000000002, 0.017428000000000003
DataValue, 1.4486400000000002, 0.017646000000000002
DataValue, 1.4526500000000002, 0.017432000000000003
DataValue, 1.45795, 0.017344000000000002
DataValue, 1.46063, 0.017426
DataValue, 1.4646700000000001, 0.017434
DataValue, 1.4686700000000001, 0.017664000000000003
DataValue, 1.47381, 0.017650000000000002
DataValue, 1.47696, 0.017344000000000002
DataValue, 1.48069, 0.017442000000000003
DataValue, 1.48466, 0.017444
DataValue, 1.4886800000000002, 0.017640000000000003
DataValue, 1.4926400000000002, 0.017434
DataValue, 1.4966700000000002, 0.017434
DataValue, 1.5006700000000002, 0.017448
DataValue, 1.5056800000000001, 0.01743
DataValue, 1.50865, 0.01745
DataValue, 1.5127400000000002, 0.017432000000000003
DataValue, 1.51669, 0.017442000000000003
DataValue, 1.52069, 0.017434
DataValue, 1.52465, 0.017346
DataValue, 1.5286700000000002, 0.022680000000000002
DataValue, 1.5326700000000002, 0.017414000000000002
DataValue, 1.53719, 0.01742
DataValue, 1.5406300000000002, 0.017332
DataValue, 1.5446700000000002, 0.017328000000000003
DataValue, 1.5488400000000002, 0.017636000000000002
DataValue, 1.5537500000000002, 0.017572
DataValue, 1.5566900000000001, 0.01753
DataValue, 1.56065, 0.01734
DataValue, 1.5647000000000002, 0.017326
DataValue, 1.5686900000000001, 0.017348000000000002
DataValue, 1.57278, 0.017426
DataValue, 1.5766900000000002, 0.017554
DataValue, 1.5806900000000002, 0.017316
DataValue, 1.5846500000000001, 0.017412
DataValue, 1.58867, 0.017356
DataValue, 1.59267, 0.017414000000000002
DataValue, 1.59756, 0.017436
DataValue, 1.60064, 0.01744
DataValue, 1.6046300000000002, 0.01743
DataValue, 1.6086300000000002, 0.017432000000000003
DataValue, 1.61396, 0.017658
DataValue, 1.61762, 0.01742
DataValue, 1.6206500000000002, 0.017422
DataValue, 1.62474, 0.01734
DataValue, 1.6286900000000002, 0.017742
DataValue, 1.6326500000000002, 0.017434
DataValue, 1.63664, 0.017656
DataValue, 1.6406800000000001, 0.01743
DataValue, 1.64552, 0.017422
DataValue, 1.64877, 0.017396000000000002
DataValue, 1.6526900000000002, 0.01743
DataValue, 1.6566500000000002, 0.017646000000000002
DataValue, 1.6606500000000002, 0.017422
DataValue, 1.6647, 0.017416
DataValue, 1.6686800000000002, 0.017432000000000003
DataValue, 1.67263, 0.017406
DataValue, 1.6769100000000001, 0.017538
DataValue, 1.68063, 0.017438000000000002
DataValue, 1.6846800000000002, 0.017418000000000003
DataValue, 1.68863, 0.017418000000000003
DataValue, 1.6926400000000001, 0.017414000000000002
DataValue, 1.6966700000000001, 0.01763
DataValue, 1.7006700000000001, 0.017418000000000003
DataValue, 1.7047900000000003, 0.017414000000000002
DataValue, 1.70917, 0.017648
DataValue, 1.7126400000000002, 0.017412
DataValue, 1.7166700000000001, 0.017650000000000002
DataValue, 1.72076, 0.017414000000000002
DataValue, 1.7246500000000002, 0.017418000000000003
DataValue, 1.7286700000000002, 0.017416
DataValue, 1.7326300000000001, 0.017408
DataValue, 1.73683, 0.017624
DataValue, 1.7415600000000002, 0.017388
DataValue, 1.7456600000000002, 0.017438000000000002
DataValue, 1.74869, 0.01744
DataValue, 1.7526800000000002, 0.017410000000000002
DataValue, 1.75665, 0.017636000000000002
DataValue, 1.7607400000000002, 0.017410000000000002
DataValue, 1.7647000000000002, 0.017408
DataValue, 1.7686400000000002, 0.017410000000000002
DataValue, 1.77269, 0.017406
DataValue, 1.77668, 0.017594000000000002
DataValue, 1.78068, 0.017438000000000002
DataValue, 1.7860900000000002, 0.017332
DataValue, 1.78868, 0.017422
DataValue, 1.7926700000000002, 0.017438000000000002
DataValue, 1.7966700000000002, 0.017396000000000002
DataValue, 1.8020900000000002, 0.017524
DataValue, 1.80868, 0.017338000000000003
DataValue, 1.8127700000000002, 0.017432000000000003
DataValue, 1.8166400000000003, 0.01734
DataValue, 1.8206400000000003, 0.017328000000000003
DataValue, 1.8247000000000002, 0.017518000000000002
DataValue, 1.82864, 0.017306000000000002
DataValue, 1.83271, 0.017308
DataValue, 1.83664, 0.017312
DataValue, 1.84068, 0.017332
DataValue, 1.84468, 0.01753
DataValue, 1.84868, 0.017334000000000002
DataValue, 1.8526300000000002, 0.017414000000000002
DataValue, 1.85668, 0.017332
DataValue, 1.86067, 0.017374
DataValue, 1.86495, 0.017398
DataValue, 1.8686800000000001, 0.01736
DataValue, 1.8726800000000001, 0.017390000000000003
DataValue, 1.8766500000000002, 0.017422
DataValue, 1.88064, 0.017416
DataValue, 1.8847000000000003, 0.017616000000000003
DataValue, 1.88867, 0.017418000000000003
DataValue, 1.89281, 0.017320000000000002
DataValue, 1.8966900000000002, 0.017426
DataValue, 1.9006300000000003, 0.017418000000000003
DataValue, 1.90467, 0.01763
DataValue, 1.9087900000000002, 0.017322
DataValue, 1.91267, 0.017432000000000003
DataValue, 1.91663, 0.017410000000000002
DataValue, 1.9206800000000002, 0.017416
DataValue, 1.9247600000000003, 0.020492000000000003
DataValue, 1.9286900000000002, 0.017426
DataValue, 1.93267, 0.01743
DataValue, 1.93663, 0.017410000000000002
DataValue, 1.94205, 0.017618
DataValue, 1.94466, 0.017626000000000003
DataValue, 1.9486700000000001, 0.017400000000000002
DataValue, 1.9526700000000001, 0.017422
DataValue, 1.9584000000000001, 0.017308
DataValue, 1.9647900000000003, 0.017634
DataValue, 1.9686800000000002, 0.017404000000000003
DataValue, 1.9726800000000002, 0.017422
DataValue, 1.9766700000000002, 0.017400000000000002
DataValue, 1.9806400000000002, 0.017398
DataValue, 1.9846700000000002, 0.017616000000000003
DataValue, 1.98927, 0.017410000000000002
DataValue, 1.99283, 0.017428000000000003
DataValue, 1.9966800000000002, 0.017418000000000003
DataValue, 2.0006500000000003, 0.017408
DataValue, 2.00464, 0.017626000000000003
DataValue, 2.00869, 0.017404000000000003
DataValue, 2.01263, 0.017410000000000002
DataValue, 2.01664, 0.017408
DataValue, 2.02063, 0.017416
DataValue, 2.02468, 0.019942
DataValue, 2.02867, 0.017406
DataValue, 2.03267, 0.017422
DataValue, 2.03714, 0.01754
DataValue, 2.04067, 0.017418000000000003
DataValue, 2.04463, 0.01743
DataValue, 2.04883, 0.017428000000000003
DataValue, 2.0533200000000003, 0.017404000000000003
DataValue, 2.05669, 0.017402
DataValue, 2.06068, 0.017416
DataValue, 2.06469, 0.017532000000000002
DataValue, 2.06868, 0.017402
DataValue, 2.0727200000000003, 0.017408
DataValue, 2.07668, 0.017388
DataValue, 2.08068, 0.017346
DataValue, 2.0847, 0.017388
DataValue, 2.08868, 0.017320000000000002
DataValue, 2.0926400000000003, 0.017518000000000002
DataValue, 2.09674, 0.01742
DataValue, 2.1006400000000003, 0.017308
DataValue, 2.10466, 0.017316
DataValue, 2.10868, 0.017300000000000003
DataValue, 2.1126400000000003, 0.017514000000000002
DataValue, 2.11668, 0.017320000000000002
DataValue, 2.12069, 0.017300000000000003
DataValue, 2.1246400000000003, 0.017392
DataValue, 2.12869, 0.017302
DataValue, 2.1326400000000003, 0.017616000000000003
DataValue, 2.1366500000000004, 0.017406
DataValue, 2.1406400000000003, 0.017410000000000002
DataValue, 2.1447000000000003, 0.017308
DataValue, 2.1486300000000003, 0.017400000000000002
DataValue, 2.1526300000000003, 0.017622000000000002
DataValue, 2.1566400000000003, 0.017402
DataValue, 2.1620000000000004, 0.017400000000000002
DataValue, 2.1686400000000003, 0.017414000000000002
DataValue, 2.1726400000000003, 0.017634
DataValue, 2.17668, 0.017414000000000002
DataValue, 2.1806400000000004, 0.017396000000000002
DataValue, 2.18465, 0.017418000000000003
DataValue, 2.18868, 0.017410000000000002
DataValue, 2.1926400000000004, 0.017634
DataValue, 2.19667, 0.017394000000000003
DataValue, 2.2006300000000003, 0.017402
DataValue, 2.20479, 0.017390000000000003
DataValue, 2.20912, 0.017406
DataValue, 2.21265, 0.01763
DataValue, 2.21668, 0.017414000000000002
DataValue, 2.2208, 0.017394000000000003
DataValue, 2.2257800000000003, 0.017410000000000002
DataValue, 2.2291800000000004, 0.017390000000000003
DataValue, 2.2326400000000004, 0.017614
DataValue, 2.2366900000000003, 0.017406
DataValue, 2.24064, 0.017390000000000003
DataValue, 2.24467, 0.017410000000000002
DataValue, 2.24864, 0.017394000000000003
DataValue, 2.25278, 0.01763
DataValue, 2.25664, 0.017398
DataValue, 2.2606800000000002, 0.017396000000000002
DataValue, 2.2647000000000004, 0.017408
DataValue, 2.2686800000000003, 0.017394000000000003
DataValue, 2.2726800000000003, 0.017618
DataValue, 2.27667, 0.017404000000000003
DataValue, 2.2806300000000004, 0.017416
DataValue, 2.28607, 0.017396000000000002
DataValue, 2.28867, 0.017394000000000003
DataValue, 2.29264, 0.017612000000000003
DataValue, 2.29667, 0.017392
DataValue, 2.30221, 0.017412
DataValue, 2.3047, 0.017392
DataValue, 2.30865, 0.017388
DataValue, 2.31264, 0.017490000000000002
DataValue, 2.3166900000000004, 0.017394000000000003
DataValue, 2.32066, 0.020776000000000003
DataValue, 2.32466, 0.017398
DataValue, 2.3287600000000004, 0.017394000000000003
DataValue, 2.3326900000000004, 0.017532000000000002
DataValue, 2.33664, 0.017312
DataValue, 2.3407400000000003, 0.017392
DataValue, 2.34465, 0.017294
DataValue, 2.34865, 0.017304
DataValue, 2.3526800000000003, 0.017308
DataValue, 2.35665, 0.017292000000000002
DataValue, 2.3606700000000003, 0.017512000000000003
DataValue, 2.36466, 0.017296000000000002
DataValue, 2.36863, 0.017284
DataValue, 2.3726900000000004, 0.01733
DataValue, 2.37683, 0.017394000000000003
DataValue, 2.38064, 0.017526
DataValue, 2.38463, 0.01734
DataValue, 2.38864, 0.017306000000000002
DataValue, 2.3928700000000003, 0.017608000000000002
DataValue, 2.39665, 0.017368
DataValue, 2.4006700000000003, 0.01754
DataValue, 2.4046700000000003, 0.017344000000000002
DataValue, 2.40876, 0.017288
DataValue, 2.41379, 0.017296000000000002
DataValue, 2.41672, 0.017302
DataValue, 2.4206600000000003, 0.021504000000000002
DataValue, 2.4246700000000003, 0.017382
DataValue, 2.42869, 0.017384
DataValue, 2.4326700000000003, 0.017402
DataValue, 2.43665, 0.017382
DataValue, 2.4420800000000003, 0.017394000000000003
DataValue, 2.4446600000000003, 0.017410000000000002
DataValue, 2.4486700000000003, 0.017404000000000003
DataValue, 2.45264, 0.017382
DataValue, 2.4586, 0.017384
DataValue, 2.4647, 0.017390000000000003
DataValue, 2.46876, 0.017396000000000002
DataValue, 2.47269, 0.017394000000000003
DataValue, 2.4766700000000004, 0.017412
DataValue, 2.48068, 0.017608000000000002
DataValue, 2.48463, 0.017404000000000003
DataValue, 2.4892600000000003, 0.017376000000000003
DataValue, 2.4929300000000003, 0.017306000000000002
DataValue, 2.4966700000000004, 0.017394000000000003
DataValue, 2.5006700000000004, 0.0176
DataValue, 2.5056800000000004, 0.017614
DataValue, 2.51269, 0.017410000000000002
DataValue, 2.51676, 0.017376000000000003
DataValue, 2.52069, 0.017602000000000003
DataValue, 2.5246600000000003, 0.017402
DataValue, 2.52868, 0.017408
DataValue, 2.53263, 0.017402
DataValue, 2.53731, 0.017388
DataValue, 2.54068, 0.017602000000000003
DataValue, 2.5446600000000004, 0.017382
DataValue, 2.54869, 0.017400000000000002
DataValue, 2.55269, 0.017388
DataValue, 2.55669, 0.017384
DataValue, 2.56063, 0.01761
DataValue, 2.5648500000000003, 0.017410000000000002
DataValue, 2.56867, 0.017384
DataValue, 2.5726400000000003, 0.017390000000000003
DataValue, 2.57663, 0.017380000000000003
DataValue, 2.5808000000000004, 0.017606
DataValue, 2.5849300000000004, 0.017408
DataValue, 2.5887300000000004, 0.017384
DataValue, 2.5926500000000003, 0.017398
DataValue, 2.59669, 0.017388
DataValue, 2.6006500000000004, 0.017382
DataValue, 2.6046600000000004, 0.017396000000000002
DataValue, 2.6086400000000003, 0.017512000000000003
DataValue, 2.6126400000000003, 0.017298
DataValue, 2.6166300000000002, 0.017298
DataValue, 2.62089, 0.017622000000000002
DataValue, 2.62467, 0.017298
DataValue, 2.6298600000000003, 0.017396000000000002
DataValue, 2.63267, 0.017284
DataValue, 2.63667, 0.017302
DataValue, 2.64062, 0.017284
DataValue, 2.6455200000000003, 0.017380000000000003
DataValue, 2.6486300000000003, 0.017518000000000002
DataValue, 2.65267, 0.017286000000000003
DataValue, 2.65669, 0.017308
DataValue, 2.6616400000000002, 0.017432000000000003
DataValue, 2.66535, 0.017376000000000003
DataValue, 2.6686500000000004, 0.017578
DataValue, 2.67268, 0.017288
DataValue, 2.6766400000000004, 0.017390000000000003
DataValue, 2.68068, 0.017292000000000002
DataValue, 2.6847000000000003, 0.017294
DataValue, 2.6886400000000004, 0.017616000000000003
DataValue, 2.6926400000000004, 0.017388
DataValue, 2.6966400000000004, 0.017390000000000003
DataValue, 2.70068, 0.017398
DataValue, 2.7046500000000004, 0.017410000000000002
DataValue, 2.70865, 0.0176
DataValue, 2.7126400000000004, 0.017380000000000003
DataValue, 2.7166900000000003, 0.017842
DataValue, 2.7206400000000004, 0.017388
DataValue, 2.72465, 0.017388
DataValue, 2.7287700000000004, 0.017516
DataValue, 2.73268, 0.017394000000000003
DataValue, 2.7367800000000004, 0.017322
DataValue, 2.7406400000000004, 0.017382
DataValue, 2.7446800000000002, 0.017376000000000003
DataValue, 2.7486300000000004, 0.01761
DataValue, 2.7527500000000003, 0.017388
DataValue, 2.7566800000000002, 0.017408
DataValue, 2.76067, 0.017372000000000002
DataValue, 2.76467, 0.017404000000000003
DataValue, 2.7700400000000003, 0.017396000000000002
DataValue, 2.7726400000000004, 0.017396000000000002
DataValue, 2.7766300000000004, 0.017400000000000002
DataValue, 2.78067, 0.017382
DataValue, 2.78609, 0.017596
DataValue, 2.7886800000000003, 0.017604
DataValue, 2.7926300000000004, 0.017384
DataValue, 2.79667, 0.017396000000000002
DataValue, 2.8023800000000003, 0.017382
DataValue, 2.8090100000000002, 0.01751
DataValue, 2.8126800000000003, 0.017396000000000002
DataValue, 2.8166900000000004, 0.021592000000000004
DataValue, 2.8206800000000003, 0.017384
DataValue, 2.8247000000000004, 0.017402
DataValue, 2.8286700000000002, 0.01761
DataValue, 2.83265, 0.017388
DataValue, 2.8366300000000004, 0.017382
DataValue, 2.84064, 0.017380000000000003
DataValue, 2.8446300000000004, 0.017374
DataValue, 2.8488, 0.017592
DataValue, 2.85306, 0.017284
DataValue, 2.8566800000000003, 0.017402
DataValue, 2.8606800000000003, 0.017390000000000003
DataValue, 2.8647, 0.017382
DataValue, 2.8686800000000003, 0.017542000000000002
DataValue, 2.87265, 0.017374
DataValue, 2.8766700000000003, 0.017456000000000003
DataValue, 2.8806800000000004, 0.017390000000000003
DataValue, 2.88464, 0.017300000000000003
DataValue, 2.88864, 0.017288
DataValue, 2.89263, 0.017308
DataValue, 2.89664, 0.017494000000000003
DataValue, 2.9006800000000004, 0.017284
DataValue, 2.9047, 0.017334000000000002
DataValue, 2.9087600000000005, 0.01759
DataValue, 2.91264, 0.01729
DataValue, 2.91692, 0.017382
DataValue, 2.9206800000000004, 0.01729
DataValue, 2.92476, 0.017382
DataValue, 2.92864, 0.017302
DataValue, 2.93263, 0.017362000000000002
DataValue, 2.9366700000000003, 0.017496
DataValue, 2.9420900000000003, 0.017398
DataValue, 2.9447, 0.01728
DataValue, 2.9486700000000003, 0.017322
DataValue, 2.9526700000000003, 0.01734
DataValue, 2.9582200000000003, 0.017292000000000002
DataValue, 2.9606800000000004, 0.017386000000000002
DataValue, 2.9646700000000004, 0.017402
DataValue, 2.9686700000000004, 0.017372000000000002
DataValue, 2.97357, 0.017392
DataValue, 2.9766800000000004, 0.0176
DataValue, 2.98063, 0.017382
DataValue, 2.98463, 0.017378
DataValue, 2.98924, 0.017564000000000003
DataValue, 2.9926800000000005, 0.017382
DataValue, 2.9966700000000004, 0.017598000000000003
DataValue, 3.00063, 0.017378
DataValue, 3.0056900000000004, 0.017382
DataValue, 3.0088500000000002, 0.017286000000000003
DataValue, 3.01378, 0.01767
DataValue, 3.0207, 0.017374
DataValue, 3.0246500000000003, 0.017384
DataValue, 3.02869, 0.017400000000000002
DataValue, 3.0326400000000002, 0.017392
DataValue, 3.03669, 0.01761
DataValue, 3.04068, 0.017394000000000003
DataValue, 3.0447, 0.017372000000000002
DataValue, 3.0489, 0.017286000000000003
DataValue, 3.05268, 0.017376000000000003
DataValue, 3.0567300000000004, 0.017592
DataValue, 3.0606400000000002, 0.017376000000000003
DataValue, 3.06476, 0.017374
DataValue, 3.06863, 0.017398
DataValue, 3.07269, 0.017394000000000003
DataValue, 3.0766700000000005, 0.017612000000000003
DataValue, 3.0806400000000003, 0.017384
DataValue, 3.08463, 0.017374
DataValue, 3.0889100000000003, 0.017388
DataValue, 3.0926700000000005, 0.017368
DataValue, 3.0974500000000003, 0.017286000000000003
DataValue, 3.10063, 0.017376000000000003
DataValue, 3.1046300000000002, 0.017382
DataValue, 3.1086300000000002, 0.017372000000000002
DataValue, 3.1140000000000003, 0.021046000000000002
DataValue, 3.1166400000000003, 0.017548
DataValue, 3.1206300000000002, 0.017376000000000003
DataValue, 3.1246300000000002, 0.017424000000000002
DataValue, 3.1301200000000002, 0.017346
DataValue, 3.1326400000000003, 0.017384
DataValue, 3.1366300000000003, 0.017352000000000003
DataValue, 3.1406300000000003, 0.017288
DataValue, 3.1455400000000004, 0.017306000000000002
DataValue, 3.14868, 0.017396000000000002
DataValue, 3.15267, 0.017362000000000002
DataValue, 3.1566300000000003, 0.017300000000000003
DataValue, 3.1616600000000004, 0.01728
DataValue, 3.1656600000000004, 0.017286000000000003
DataValue, 3.16868, 0.017298
DataValue, 3.17268, 0.01728
DataValue, 3.1766500000000004, 0.017278
DataValue, 3.1806900000000002, 0.01728
DataValue, 3.18466, 0.017502
DataValue, 3.18868, 0.017278
DataValue, 3.1926900000000002, 0.017292000000000002
DataValue, 3.1966400000000004, 0.017278
DataValue, 3.20068, 0.01728
DataValue, 3.2047900000000005, 0.01737
DataValue, 3.2087100000000004, 0.01728
DataValue, 3.2126300000000003, 0.022036000000000004
DataValue, 3.21667, 0.017316
DataValue, 3.2208300000000003, 0.017388
DataValue, 3.2246500000000005, 0.017602000000000003
DataValue, 3.22868, 0.017346
DataValue, 3.23267, 0.017374
DataValue, 3.2367500000000002, 0.017294
DataValue, 3.24135, 0.017388
DataValue, 3.2486900000000003, 0.01737
DataValue, 3.2526500000000005, 0.01737
DataValue, 3.2566900000000003, 0.017374
DataValue, 3.2606900000000003, 0.017380000000000003
DataValue, 3.26466, 0.017592
DataValue, 3.26865, 0.017374
DataValue, 3.2726900000000003, 0.017394000000000003
DataValue, 3.27665, 0.017380000000000003
DataValue, 3.2806300000000004, 0.017382
DataValue, 3.28594, 0.017374
DataValue, 3.28867, 0.017380000000000003
DataValue, 3.29267, 0.01737
DataValue, 3.29667, 0.017376000000000003
DataValue, 3.30174, 0.017378
DataValue, 3.30467, 0.017588000000000003
DataValue, 3.3086300000000004, 0.01737
DataValue, 3.3126700000000002, 0.017366000000000003
DataValue, 3.3178600000000005, 0.017374
DataValue, 3.3247000000000004, 0.017608000000000002
DataValue, 3.3286900000000004, 0.017374
DataValue, 3.33265, 0.017376000000000003
DataValue, 3.33665, 0.017372000000000002
DataValue, 3.3406300000000004, 0.017368
DataValue, 3.3446700000000003, 0.017606
DataValue, 3.3490300000000004, 0.017388
DataValue, 3.3526300000000004, 0.017380000000000003
DataValue, 3.3566800000000003, 0.017392
DataValue, 3.3606700000000003, 0.017368
DataValue, 3.36466, 0.017594000000000002
DataValue, 3.36864, 0.017366000000000003
DataValue, 3.37264, 0.017388
DataValue, 3.37664, 0.01737
DataValue, 3.38064, 0.017364
DataValue, 3.3846800000000004, 0.017608000000000002
DataValue, 3.3886200000000004, 0.017366000000000003
DataValue, 3.39291, 0.017364
DataValue, 3.3977800000000005, 0.017364
DataValue, 3.4006800000000004, 0.017388
DataValue, 3.4046700000000003, 0.017552
DataValue, 3.40865, 0.017388
DataValue, 3.41265, 0.017478
DataValue, 3.41665, 0.01733
DataValue, 3.42063, 0.017292000000000002
DataValue, 3.42478, 0.017292000000000002
DataValue, 3.4286700000000003, 0.017352000000000003
DataValue, 3.4326900000000005, 0.017480000000000002
DataValue, 3.4366700000000003, 0.017292000000000002
DataValue, 3.4420800000000003, 0.017308
DataValue, 3.4446700000000003, 0.01727
DataValue, 3.4486800000000004, 0.017272000000000003
DataValue, 3.4526700000000003, 0.017490000000000002
DataValue, 3.4580300000000004, 0.017368
DataValue, 3.4613600000000004, 0.017362000000000002
DataValue, 3.4649300000000003, 0.017586
DataValue, 3.4686500000000002, 0.017292000000000002
DataValue, 3.4726900000000005, 0.017492
DataValue, 3.4766500000000002, 0.01729
DataValue, 3.48063, 0.017374
DataValue, 3.4846700000000004, 0.01727
DataValue, 3.4892900000000004, 0.017368
DataValue, 3.4928800000000004, 0.017356
DataValue, 3.49664, 0.01736
DataValue, 3.5006700000000004, 0.017362000000000002
DataValue, 3.5058200000000004, 0.01737
DataValue, 3.51264, 0.017586
DataValue, 3.51669, 0.017356
DataValue, 3.5206800000000005, 0.01736
DataValue, 3.5246600000000003, 0.017380000000000003
DataValue, 3.5286500000000003, 0.017368
DataValue, 3.53269, 0.017580000000000002
DataValue, 3.53669, 0.017372000000000002
DataValue, 3.5406500000000003, 0.01736
DataValue, 3.5446600000000004, 0.017382
DataValue, 3.54876, 0.017366000000000003
DataValue, 3.55269, 0.017582
DataValue, 3.5566500000000003, 0.017368
DataValue, 3.56063, 0.017356
DataValue, 3.56483, 0.01728
DataValue, 3.5689800000000003, 0.017382
DataValue, 3.5726500000000003, 0.017580000000000002
DataValue, 3.5766500000000003, 0.017368
DataValue, 3.58069, 0.017356
DataValue, 3.5846600000000004, 0.01736
DataValue, 3.58869, 0.017364
DataValue, 3.59269, 0.017598000000000003
DataValue, 3.5966700000000005, 0.017364
DataValue, 3.60063, 0.017364
DataValue, 3.6047000000000002, 0.017362000000000002
DataValue, 3.6086300000000002, 0.022974
DataValue, 3.6140800000000004, 0.017372000000000002
DataValue, 3.6166300000000002, 0.017364
DataValue, 3.6206400000000003, 0.017378
DataValue, 3.6246300000000002, 0.017364
DataValue, 3.62984, 0.017380000000000003
DataValue, 3.6334500000000003, 0.017266
DataValue, 3.64075, 0.017384
DataValue, 3.64476, 0.01737
DataValue, 3.64869, 0.017364
DataValue, 3.6526500000000004, 0.017580000000000002
DataValue, 3.6570000000000005, 0.017276000000000003
DataValue, 3.66069, 0.017364
DataValue, 3.6647100000000004, 0.017374
DataValue, 3.6686900000000002, 0.017356
DataValue, 3.6726900000000002, 0.017570000000000002
DataValue, 3.6766900000000002, 0.017354
DataValue, 3.6806900000000002, 0.01737
DataValue, 3.6847100000000004, 0.017374
DataValue, 3.6886500000000004, 0.017356
DataValue, 3.6926500000000004, 0.017296000000000002
DataValue, 3.69667, 0.017364
DataValue, 3.7006500000000004, 0.017476000000000002
DataValue, 3.7048300000000003, 0.01736
