
SetupTitle, full42-1
PrimitiveTest, I/V-t Sampling
DataValue, 12.960630000000002, 0.031996000000000004
DataValue, 12.964670000000002, 0.025384000000000004
DataValue, 12.97048, 0.031864
DataValue, 12.976640000000002, 0.032902
DataValue, 12.980760000000002, 0.039914000000000005
DataValue, 12.98465, 0.042274000000000006
DataValue, 12.98863, 0.027882000000000004
DataValue, 12.992650000000001, 0.028040000000000002
DataValue, 12.996670000000002, 0.02432
DataValue, 13.00065, 0.030472000000000003
DataValue, 13.00491, 0.025540000000000004
DataValue, 13.008650000000001, 0.02883
DataValue, 13.012630000000002, 0.029022000000000003
DataValue, 13.01707, 0.026352000000000004
DataValue, 13.02063, 0.031708
DataValue, 13.02467, 0.025686000000000004
DataValue, 13.028670000000002, 0.043546
DataValue, 13.034110000000002, 0.038772
DataValue, 13.040690000000001, 0.030554
DataValue, 13.04471, 0.024738000000000003
DataValue, 13.04869, 0.029070000000000002
DataValue, 13.052690000000002, 0.02925
DataValue, 13.056690000000002, 0.038092
DataValue, 13.060670000000002, 0.032766
DataValue, 13.06469, 0.025976000000000003
DataValue, 13.068650000000002, 0.029216000000000002
DataValue, 13.072650000000001, 0.028244000000000002
DataValue, 13.07665, 0.032442000000000006
DataValue, 13.08065, 0.041926000000000005
DataValue, 13.084690000000002, 0.039422000000000006
DataValue, 13.08863, 0.027958000000000004
DataValue, 13.09279, 0.028718000000000004
DataValue, 13.096820000000001, 0.025356000000000004
DataValue, 13.100650000000002, 0.034050000000000004
DataValue, 13.104740000000001, 0.025746
DataValue, 13.108690000000001, 0.028960000000000003
DataValue, 13.11265, 0.028524000000000004
DataValue, 13.116690000000002, 0.034636
DataValue, 13.12067, 0.031380000000000005
DataValue, 13.124690000000001, 0.024720000000000002
DataValue, 13.128630000000001, 0.046470000000000004
DataValue, 13.132670000000001, 0.038754000000000004
DataValue, 13.13663, 0.025062
DataValue, 13.142140000000001, 0.028732000000000004
DataValue, 13.148650000000002, 0.029208
DataValue, 13.152690000000002, 0.028932000000000003
DataValue, 13.15665, 0.024846000000000004
DataValue, 13.16065, 0.031992
DataValue, 13.164650000000002, 0.024970000000000003
DataValue, 13.168690000000002, 0.028210000000000002
DataValue, 13.17275, 0.028868
DataValue, 13.17665, 0.033378000000000005
DataValue, 13.180650000000002, 0.040644000000000007
DataValue, 13.184650000000001, 0.040778
DataValue, 13.18865, 0.028514
DataValue, 13.192670000000002, 0.029042000000000002
DataValue, 13.19663, 0.025026000000000003
DataValue, 13.20067, 0.033886000000000006
DataValue, 13.205530000000001, 0.027442
DataValue, 13.20865, 0.028020000000000003
DataValue, 13.21264, 0.028332000000000003
DataValue, 13.216650000000001, 0.024310000000000002
DataValue, 13.220680000000002, 0.032076
DataValue, 13.224760000000002, 0.028934
DataValue, 13.22864, 0.042170000000000006
DataValue, 13.23272, 0.037578
DataValue, 13.236640000000001, 0.025002000000000003
DataValue, 13.24065, 0.031992
DataValue, 13.24468, 0.024934
DataValue, 13.248650000000001, 0.028554000000000003
DataValue, 13.252640000000001, 0.028742000000000004
DataValue, 13.25669, 0.025168000000000003
DataValue, 13.260670000000001, 0.033086000000000004
DataValue, 13.264650000000001, 0.025592000000000004
DataValue, 13.268630000000002, 0.028936000000000003
DataValue, 13.272630000000001, 0.029788000000000002
DataValue, 13.27663, 0.036706
DataValue, 13.282110000000001, 0.038770000000000006
DataValue, 13.284680000000002, 0.041166
DataValue, 13.288680000000001, 0.028238000000000003
DataValue, 13.29263, 0.028582000000000003
DataValue, 13.297950000000002, 0.028882
DataValue, 13.300640000000001, 0.032008
DataValue, 13.304670000000002, 0.025334000000000002
DataValue, 13.308670000000001, 0.029338000000000003
DataValue, 13.313720000000002, 0.025836
DataValue, 13.317630000000001, 0.028552
DataValue, 13.32135, 0.028766000000000003
DataValue, 13.32464, 0.033690000000000005
DataValue, 13.32868, 0.034082
DataValue, 13.332680000000002, 0.037326000000000005
DataValue, 13.336630000000001, 0.025084000000000002
DataValue, 13.340670000000001, 0.032122000000000005
DataValue, 13.346010000000002, 0.025544
DataValue, 13.352680000000001, 0.029528000000000002
DataValue, 13.356650000000002, 0.037744000000000007
DataValue, 13.360740000000002, 0.031918
DataValue, 13.364650000000001, 0.024652000000000004
DataValue, 13.368640000000001, 0.027956
DataValue, 13.372650000000002, 0.028136
DataValue, 13.37668, 0.040478
DataValue, 13.380690000000001, 0.042554
DataValue, 13.384680000000001, 0.025502000000000004
DataValue, 13.388650000000002, 0.028976000000000002
DataValue, 13.392640000000002, 0.029166
DataValue, 13.396650000000001, 0.02553
DataValue, 13.400680000000001, 0.032596
DataValue, 13.40469, 0.024478000000000003
DataValue, 13.40868, 0.027978000000000003
DataValue, 13.412650000000001, 0.028032
DataValue, 13.416640000000001, 0.024478000000000003
DataValue, 13.42069, 0.031534
DataValue, 13.42468, 0.033010000000000005
DataValue, 13.428650000000001, 0.034640000000000004
DataValue, 13.432640000000001, 0.038422000000000005
DataValue, 13.43669, 0.025670000000000002
DataValue, 13.44068, 0.032834
DataValue, 13.444690000000001, 0.025548
DataValue, 13.44875, 0.028520000000000004
DataValue, 13.45269, 0.028122
DataValue, 13.456640000000002, 0.024624000000000004
DataValue, 13.460690000000001, 0.031906000000000004
DataValue, 13.464630000000001, 0.024138000000000003
DataValue, 13.470490000000002, 0.031858000000000004
DataValue, 13.476640000000002, 0.039698000000000004
DataValue, 13.480720000000002, 0.042002000000000005
DataValue, 13.48464, 0.025268000000000002
DataValue, 13.488690000000002, 0.02842
DataValue, 13.492680000000002, 0.028232000000000004
DataValue, 13.496680000000001, 0.024572000000000004
DataValue, 13.50176, 0.027834
DataValue, 13.50463, 0.024606000000000003
DataValue, 13.508680000000002, 0.028388000000000004
DataValue, 13.512670000000002, 0.02875
DataValue, 13.517750000000001, 0.027344000000000004
DataValue, 13.52073, 0.032476000000000005
DataValue, 13.524680000000002, 0.033828000000000004
DataValue, 13.528690000000001, 0.035668000000000005
DataValue, 13.532680000000001, 0.039426
DataValue, 13.536690000000002, 0.024872000000000002
DataValue, 13.540640000000002, 0.032446
DataValue, 13.544690000000001, 0.024892
DataValue, 13.54864, 0.028536000000000002
DataValue, 13.55268, 0.029032000000000002
DataValue, 13.556680000000002, 0.025328000000000003
DataValue, 13.560640000000001, 0.032592
DataValue, 13.56464, 0.025326
DataValue, 13.568650000000002, 0.028914000000000002
DataValue, 13.572640000000002, 0.028974000000000003
DataValue, 13.57665, 0.041538000000000005
DataValue, 13.58064, 0.041058000000000004
DataValue, 13.584650000000002, 0.024626000000000002
DataValue, 13.588640000000002, 0.028496000000000004
DataValue, 13.59265, 0.028304000000000003
DataValue, 13.596680000000001, 0.025084000000000002
DataValue, 13.60064, 0.032596
DataValue, 13.604640000000002, 0.025058000000000004
DataValue, 13.61016, 0.031782000000000005
DataValue, 13.61668, 0.02434
DataValue, 13.620650000000001, 0.032438
DataValue, 13.62592, 0.049524000000000006
DataValue, 13.632650000000002, 0.038432
DataValue, 13.636680000000002, 0.025574000000000003
DataValue, 13.64065, 0.033124
DataValue, 13.64464, 0.025330000000000002
DataValue, 13.648690000000002, 0.032432
DataValue, 13.65263, 0.02901
DataValue, 13.65807, 0.027892000000000004
DataValue, 13.664690000000002, 0.024256000000000003
DataValue, 13.668690000000002, 0.028484000000000002
DataValue, 13.673210000000001, 0.035912000000000006
DataValue, 13.676630000000001, 0.04259
DataValue, 13.68063, 0.039924
DataValue, 13.68463, 0.02551
DataValue, 13.688950000000002, 0.028244000000000002
DataValue, 13.692630000000001, 0.028548000000000004
DataValue, 13.696670000000001, 0.024860000000000004
DataValue, 13.70067, 0.031496
DataValue, 13.704820000000002, 0.02434
DataValue, 13.708680000000001, 0.028236000000000004
DataValue, 13.712670000000001, 0.027844
DataValue, 13.716830000000002, 0.025632000000000002
DataValue, 13.720690000000001, 0.032798
DataValue, 13.72464, 0.033906000000000006
DataValue, 13.728670000000001, 0.037566
DataValue, 13.732850000000001, 0.031278
DataValue, 13.736650000000001, 0.025462000000000002
DataValue, 13.740630000000001, 0.032436
DataValue, 13.74463, 0.024806
DataValue, 13.748730000000002, 0.029018000000000002
DataValue, 13.753390000000001, 0.026510000000000002
DataValue, 13.756630000000001, 0.024332000000000003
DataValue, 13.761790000000001, 0.032278
DataValue, 13.768690000000001, 0.029182000000000003
DataValue, 13.77269, 0.033014
DataValue, 13.77678, 0.035148000000000006
DataValue, 13.780650000000001, 0.040544000000000004
DataValue, 13.784730000000002, 0.024598000000000002
DataValue, 13.78865, 0.028204000000000003
DataValue, 13.792650000000002, 0.028044000000000003
DataValue, 13.796780000000002, 0.02425
DataValue, 13.800650000000001, 0.031774000000000004
DataValue, 13.80469, 0.025284
DataValue, 13.808670000000001, 0.028916000000000004
DataValue, 13.813680000000002, 0.025854000000000002
DataValue, 13.816630000000002, 0.025594000000000002
DataValue, 13.820670000000002, 0.03305
DataValue, 13.824670000000001, 0.038966
DataValue, 13.83013, 0.042116
DataValue, 13.836640000000001, 0.024618
DataValue, 13.84068, 0.032080000000000004
DataValue, 13.84468, 0.024894000000000003
DataValue, 13.848680000000002, 0.028954000000000004
DataValue, 13.852640000000001, 0.02875
DataValue, 13.856630000000001, 0.025144000000000003
DataValue, 13.860640000000002, 0.032802000000000005
DataValue, 13.864640000000001, 0.025662
DataValue, 13.868670000000002, 0.029226000000000002
DataValue, 13.872670000000001, 0.037798000000000005
DataValue, 13.876940000000001, 0.033666
DataValue, 13.88066, 0.039016
DataValue, 13.884640000000001, 0.024336000000000003
DataValue, 13.888760000000001, 0.028864000000000004
DataValue, 13.896690000000001, 0.025076
DataValue, 13.90069, 0.032436
DataValue, 13.90469, 0.025986000000000002
DataValue, 13.908650000000002, 0.029318000000000004
DataValue, 13.912630000000002, 0.02858
DataValue, 13.916670000000002, 0.025444
DataValue, 13.920770000000001, 0.03209
DataValue, 13.925130000000001, 0.039898
DataValue, 13.928650000000001, 0.039878000000000004
DataValue, 13.932730000000001, 0.031918
DataValue, 13.93669, 0.026604000000000003
DataValue, 13.940690000000002, 0.033756
DataValue, 13.944690000000001, 0.026310000000000004
DataValue, 13.948670000000002, 0.030126000000000003
DataValue, 13.952630000000001, 0.029652
DataValue, 13.95663, 0.038484000000000004
DataValue, 13.96067, 0.033268000000000006
DataValue, 13.964630000000001, 0.025800000000000003
DataValue, 13.969970000000002, 0.034218000000000005
DataValue, 13.97263, 0.038206000000000004
DataValue, 13.97667, 0.034952000000000004
DataValue, 13.980630000000001, 0.039062000000000006
DataValue, 13.986080000000001, 0.030192000000000004
DataValue, 13.992680000000002, 0.029508000000000003
DataValue, 13.99665, 0.025802000000000002
DataValue, 14.00079, 0.033476000000000006
DataValue, 14.004740000000002, 0.026160000000000003
DataValue, 14.008650000000001, 0.030082
DataValue, 14.01265, 0.030094000000000003
DataValue, 14.018020000000002, 0.027104000000000003
DataValue, 14.024650000000001, 0.044136
DataValue, 14.028690000000001, 0.044288
DataValue, 14.03265, 0.029204000000000004
DataValue, 14.03663, 0.024602000000000002
DataValue, 14.040630000000002, 0.031542
DataValue, 14.044670000000002, 0.024556
DataValue, 14.04865, 0.028440000000000003
DataValue, 14.05263, 0.028458000000000004
DataValue, 14.05667, 0.025542000000000002
DataValue, 14.060920000000001, 0.032434000000000004
DataValue, 14.06464, 0.025338000000000003
DataValue, 14.068670000000001, 0.029128
DataValue, 14.072630000000002, 0.037942000000000004
DataValue, 14.076900000000002, 0.033944
DataValue, 14.08289, 0.027862
DataValue, 14.088690000000002, 0.028122
DataValue, 14.09265, 0.028140000000000002
DataValue, 14.09669, 0.025546000000000003
DataValue, 14.100650000000002, 0.032834
DataValue, 14.104690000000002, 0.025836
DataValue, 14.10865, 0.029286000000000003
DataValue, 14.11269, 0.029380000000000003
DataValue, 14.116690000000002, 0.025446000000000003
DataValue, 14.120650000000001, 0.031846
DataValue, 14.12465, 0.03443
DataValue, 14.12865, 0.044124000000000003
DataValue, 14.132690000000002, 0.028190000000000003
DataValue, 14.136730000000002, 0.024874000000000004
DataValue, 14.14065, 0.03218
DataValue, 14.14469, 0.025330000000000002
DataValue, 14.148650000000002, 0.028668000000000003
DataValue, 14.152650000000001, 0.029152
DataValue, 14.156690000000001, 0.02542
DataValue, 14.16069, 0.031766
DataValue, 14.164650000000002, 0.024832000000000003
DataValue, 14.168690000000002, 0.027702
DataValue, 14.172690000000001, 0.04059
DataValue, 14.17665, 0.039098
DataValue, 14.180650000000002, 0.037632000000000006
DataValue, 14.184650000000001, 0.024996
DataValue, 14.188690000000001, 0.028226
DataValue, 14.19269, 0.029298
DataValue, 14.196670000000001, 0.028892
DataValue, 14.20067, 0.032678000000000006
DataValue, 14.204640000000001, 0.024928000000000002
DataValue, 14.20864, 0.027322000000000003
DataValue, 14.21264, 0.028474000000000003
DataValue, 14.216820000000002, 0.025236
DataValue, 14.220690000000001, 0.031832000000000006
DataValue, 14.224670000000002, 0.034094000000000006
DataValue, 14.228670000000001, 0.033312
DataValue, 14.232890000000001, 0.028532000000000002
DataValue, 14.236640000000001, 0.024952000000000002
DataValue, 14.240680000000001, 0.032494
DataValue, 14.244670000000001, 0.025084000000000002
DataValue, 14.248800000000001, 0.028224000000000003
DataValue, 14.252640000000001, 0.030718000000000002
DataValue, 14.256680000000001, 0.02475
DataValue, 14.260670000000001, 0.03178
DataValue, 14.26477, 0.025394000000000003
DataValue, 14.268690000000001, 0.027394
DataValue, 14.272630000000001, 0.038146000000000006
DataValue, 14.27663, 0.039082000000000006
DataValue, 14.282060000000001, 0.031172000000000002
DataValue, 14.284680000000002, 0.025432000000000003
DataValue, 14.288630000000001, 0.026676000000000002
DataValue, 14.29263, 0.028520000000000004
DataValue, 14.297920000000001, 0.02551
DataValue, 14.305280000000002, 0.024768000000000002
DataValue, 14.308650000000002, 0.027180000000000003
DataValue, 14.312650000000001, 0.028936000000000003
DataValue, 14.316650000000001, 0.02535
DataValue, 14.32069, 0.036836
DataValue, 14.32469, 0.035198
DataValue, 14.328690000000002, 0.035350000000000006
DataValue, 14.332690000000001, 0.027932000000000002
DataValue, 14.33665, 0.024640000000000002
DataValue, 14.340650000000002, 0.031878000000000004
DataValue, 14.34618, 0.035826000000000004
DataValue, 14.35265, 0.028926000000000004
DataValue, 14.35669, 0.025338000000000003
DataValue, 14.361350000000002, 0.031374000000000006
DataValue, 14.364690000000001, 0.025492
DataValue, 14.368640000000001, 0.026206000000000004
DataValue, 14.372630000000001, 0.037034000000000004
DataValue, 14.377300000000002, 0.038254
DataValue, 14.380650000000001, 0.03683
DataValue, 14.38465, 0.025338000000000003
DataValue, 14.388750000000002, 0.02722
DataValue, 14.39268, 0.029078000000000003
DataValue, 14.396630000000002, 0.02559
DataValue, 14.400670000000002, 0.032772
DataValue, 14.404910000000001, 0.025348000000000002
DataValue, 14.408650000000002, 0.026104000000000002
DataValue, 14.41267, 0.028246000000000004
DataValue, 14.416670000000002, 0.024548000000000004
DataValue, 14.420790000000002, 0.037586
DataValue, 14.42467, 0.040788000000000005
DataValue, 14.428640000000002, 0.035872
DataValue, 14.432630000000001, 0.028316
DataValue, 14.436760000000001, 0.025560000000000003
DataValue, 14.44068, 0.032490000000000005
DataValue, 14.44467, 0.025670000000000002
DataValue, 14.448630000000001, 0.025580000000000002
DataValue, 14.45414, 0.024370000000000003
DataValue, 14.46075, 0.031574000000000005
DataValue, 14.464640000000001, 0.024582000000000003
DataValue, 14.468650000000002, 0.024572000000000004
DataValue, 14.47268, 0.03819
DataValue, 14.476650000000001, 0.034364000000000006
DataValue, 14.480680000000001, 0.032846
DataValue, 14.484650000000002, 0.025512000000000003
DataValue, 14.48868, 0.025906000000000002
DataValue, 14.492640000000002, 0.030150000000000003
DataValue, 14.496630000000002, 0.026286000000000004
DataValue, 14.501780000000002, 0.032022
DataValue, 14.504640000000002, 0.024518
DataValue, 14.508640000000002, 0.024524
DataValue, 14.512670000000002, 0.03045
DataValue, 14.517780000000002, 0.025038
DataValue, 14.524640000000002, 0.037484
DataValue, 14.528640000000001, 0.037508000000000007
DataValue, 14.532770000000001, 0.028860000000000004
DataValue, 14.536640000000002, 0.025862000000000003
DataValue, 14.540640000000002, 0.031928000000000005
DataValue, 14.544690000000001, 0.02459
DataValue, 14.54864, 0.025246
DataValue, 14.55268, 0.029152
DataValue, 14.55667, 0.035378
DataValue, 14.56084, 0.032878000000000004
DataValue, 14.56525, 0.0245
DataValue, 14.56868, 0.025050000000000003
DataValue, 14.572630000000002, 0.039146
DataValue, 14.576870000000001, 0.036922
DataValue, 14.580680000000001, 0.032170000000000004
DataValue, 14.58468, 0.025720000000000003
DataValue, 14.588680000000002, 0.024870000000000003
DataValue, 14.592830000000001, 0.02842
DataValue, 14.59664, 0.025606000000000004
DataValue, 14.60068, 0.032380000000000006
DataValue, 14.604630000000002, 0.025348000000000002
DataValue, 14.6095, 0.032174
DataValue, 14.613940000000001, 0.025408000000000003
DataValue, 14.620650000000001, 0.04177
DataValue, 14.624680000000002, 0.036030000000000006
DataValue, 14.62865, 0.034298
DataValue, 14.63264, 0.030366000000000004
DataValue, 14.636690000000002, 0.02484
DataValue, 14.640640000000001, 0.031948000000000004
DataValue, 14.64465, 0.025122000000000002
DataValue, 14.64864, 0.025064000000000003
DataValue, 14.652690000000002, 0.030414000000000004
DataValue, 14.657750000000002, 0.025156
DataValue, 14.66069, 0.032302000000000004
DataValue, 14.66463, 0.024864
DataValue, 14.668630000000002, 0.024806
DataValue, 14.67322, 0.039688
DataValue, 14.67669, 0.041246000000000005
DataValue, 14.680670000000001, 0.032098
DataValue, 14.684630000000002, 0.024790000000000003
DataValue, 14.68922, 0.029026000000000003
DataValue, 14.69265, 0.031478000000000006
DataValue, 14.696690000000002, 0.025464
DataValue, 14.700640000000002, 0.032560000000000006
DataValue, 14.70465, 0.025202000000000002
DataValue, 14.708680000000001, 0.024406
DataValue, 14.712690000000002, 0.030382000000000003
DataValue, 14.716640000000002, 0.024762000000000003
DataValue, 14.720650000000001, 0.04343
DataValue, 14.72464, 0.034388
DataValue, 14.728650000000002, 0.026068
DataValue, 14.732640000000002, 0.031618
DataValue, 14.736690000000001, 0.025366000000000003
DataValue, 14.74069, 0.032518000000000005
DataValue, 14.74463, 0.028216
DataValue, 14.74877, 0.024546000000000002
DataValue, 14.752690000000001, 0.031256000000000006
DataValue, 14.756670000000002, 0.024252000000000003
DataValue, 14.76063, 0.031784
DataValue, 14.76476, 0.025366000000000003
DataValue, 14.768690000000001, 0.025492
DataValue, 14.772630000000001, 0.041864000000000005
DataValue, 14.776670000000001, 0.040306
DataValue, 14.78213, 0.032170000000000004
DataValue, 14.784680000000002, 0.025492
DataValue, 14.788670000000002, 0.025300000000000003
DataValue, 14.792670000000001, 0.031116
DataValue, 14.797970000000001, 0.025138
DataValue, 14.800680000000002, 0.031808
DataValue, 14.804630000000001, 0.024336000000000003
DataValue, 14.80863, 0.024526000000000003
DataValue, 14.814240000000002, 0.024540000000000003
DataValue, 14.820860000000002, 0.042542
DataValue, 14.82464, 0.034332
DataValue, 14.828640000000002, 0.026512
DataValue, 14.832780000000001, 0.031326
DataValue, 14.836640000000001, 0.02433
DataValue, 14.84068, 0.031858000000000004
DataValue, 14.844680000000002, 0.02434
DataValue, 14.848680000000002, 0.024554000000000003
DataValue, 14.852680000000001, 0.031508
DataValue, 14.85668, 0.035118
DataValue, 14.86068, 0.033126
DataValue, 14.864680000000002, 0.025598000000000003
DataValue, 14.868680000000001, 0.032068000000000006
DataValue, 14.87264, 0.041850000000000005
DataValue, 14.876640000000002, 0.037914
DataValue, 14.880640000000001, 0.032396
DataValue, 14.884640000000001, 0.024846000000000004
DataValue, 14.88887, 0.025228000000000004
DataValue, 14.893030000000001, 0.02782
DataValue, 14.896640000000001, 0.024912000000000004
DataValue, 14.900680000000001, 0.032478
DataValue, 14.90488, 0.024618
DataValue, 14.909310000000001, 0.029312
DataValue, 14.912680000000002, 0.031734000000000005
DataValue, 14.916680000000001, 0.024550000000000002
DataValue, 14.92068, 0.041144000000000007
DataValue, 14.924640000000002, 0.032630000000000006
DataValue, 14.928640000000002, 0.025450000000000004
DataValue, 14.932640000000001, 0.031156000000000003
DataValue, 14.937540000000002, 0.024236
DataValue, 14.940730000000002, 0.032728
DataValue, 14.944680000000002, 0.025264
DataValue, 14.948640000000001, 0.025148000000000004
DataValue, 14.954120000000001, 0.024252000000000003
DataValue, 14.960680000000002, 0.032560000000000006
DataValue, 14.964680000000001, 0.024900000000000002
DataValue, 14.96868, 0.035076
DataValue, 14.972640000000002, 0.041536000000000003
DataValue, 14.976640000000002, 0.036610000000000004
DataValue, 14.980670000000002, 0.032976000000000005
DataValue, 14.986270000000001, 0.024644000000000003
DataValue, 14.992640000000002, 0.031514
DataValue, 14.996680000000001, 0.025034
DataValue, 15.001790000000002, 0.031434000000000004
DataValue, 15.004690000000002, 0.024790000000000003
DataValue, 15.008680000000002, 0.024728000000000003
DataValue, 15.012670000000002, 0.030888000000000002
DataValue, 15.017100000000001, 0.025226000000000002
DataValue, 15.02068, 0.043068
DataValue, 15.024680000000002, 0.035372
DataValue, 15.028630000000002, 0.025334000000000002
DataValue, 15.032710000000002, 0.031908000000000006
DataValue, 15.036640000000002, 0.024988000000000003
DataValue, 15.040680000000002, 0.032134
DataValue, 15.044630000000002, 0.024348
DataValue, 15.04869, 0.024438
DataValue, 15.05263, 0.031208000000000003
DataValue, 15.05667, 0.024828000000000003
DataValue, 15.060850000000002, 0.033188
DataValue, 15.064680000000001, 0.025756
DataValue, 15.06868, 0.032992
DataValue, 15.072630000000002, 0.041380000000000007
DataValue, 15.07693, 0.03987
DataValue, 15.080680000000001, 0.032884000000000004
DataValue, 15.084670000000001, 0.024628
DataValue, 15.088630000000002, 0.024524
DataValue, 15.09275, 0.029562
DataValue, 15.096680000000001, 0.036816
DataValue, 15.10068, 0.032192000000000005
DataValue, 15.104630000000002, 0.02466
DataValue, 15.109560000000002, 0.03143
DataValue, 15.112680000000001, 0.031186000000000002
DataValue, 15.11663, 0.025326
DataValue, 15.120680000000002, 0.039316000000000004
DataValue, 15.125980000000002, 0.04501
DataValue, 15.12864, 0.025268000000000002
DataValue, 15.13263, 0.031448000000000004
DataValue, 15.13667, 0.024254
DataValue, 15.142100000000001, 0.032224
DataValue, 15.149560000000001, 0.030226000000000003
DataValue, 15.152920000000002, 0.029528000000000002
DataValue, 15.156720000000002, 0.03715
DataValue, 15.160680000000001, 0.033058000000000004
DataValue, 15.164690000000002, 0.025476000000000002
DataValue, 15.168640000000002, 0.035966000000000005
DataValue, 15.17265, 0.040548
DataValue, 15.176680000000001, 0.024526000000000003
DataValue, 15.180690000000002, 0.032094000000000004
DataValue, 15.184640000000002, 0.024476
DataValue, 15.188690000000001, 0.025254000000000002
DataValue, 15.19264, 0.031420000000000003
DataValue, 15.196690000000002, 0.025356000000000004
DataValue, 15.200640000000002, 0.032818
DataValue, 15.204900000000002, 0.02527
DataValue, 15.208680000000001, 0.024926000000000004
DataValue, 15.21268, 0.030342
DataValue, 15.216640000000002, 0.024658000000000003
DataValue, 15.220650000000001, 0.037842
DataValue, 15.22464, 0.039974
DataValue, 15.22868, 0.026196000000000004
DataValue, 15.232830000000002, 0.032240000000000005
DataValue, 15.237070000000001, 0.024174
DataValue, 15.240700000000002, 0.033216
DataValue, 15.24464, 0.02576
DataValue, 15.248690000000002, 0.025554000000000004
DataValue, 15.252680000000002, 0.031172000000000002
DataValue, 15.25665, 0.02502
DataValue, 15.26064, 0.032150000000000005
DataValue, 15.26477, 0.025328000000000003
DataValue, 15.268720000000002, 0.03298
DataValue, 15.272630000000001, 0.039286
DataValue, 15.27663, 0.025990000000000003
DataValue, 15.28212, 0.03134
DataValue, 15.284670000000002, 0.024962
DataValue, 15.288680000000001, 0.025882000000000002
DataValue, 15.292670000000001, 0.033828000000000004
DataValue, 15.298010000000001, 0.024698
DataValue, 15.300640000000001, 0.032498000000000006
DataValue, 15.304670000000002, 0.024728000000000003
DataValue, 15.308670000000001, 0.024524
DataValue, 15.313930000000001, 0.025246
DataValue, 15.32065, 0.03785
DataValue, 15.32468, 0.037880000000000004
DataValue, 15.328660000000001, 0.025794
DataValue, 15.332630000000002, 0.032326
DataValue, 15.33669, 0.027236000000000003
DataValue, 15.34064, 0.032258
DataValue, 15.344690000000002, 0.024894000000000003
DataValue, 15.348680000000002, 0.024884000000000003
DataValue, 15.35269, 0.031534
DataValue, 15.356630000000001, 0.025332000000000004
DataValue, 15.36157, 0.032744
DataValue, 15.364640000000001, 0.025554000000000004
DataValue, 15.368640000000001, 0.035294000000000006
DataValue, 15.37268, 0.037598000000000006
DataValue, 15.376640000000002, 0.025164000000000002
DataValue, 15.380640000000001, 0.031686000000000006
DataValue, 15.384670000000002, 0.024546000000000002
DataValue, 15.388790000000002, 0.025372000000000002
DataValue, 15.392680000000002, 0.029846
DataValue, 15.396630000000002, 0.037272000000000007
DataValue, 15.400630000000001, 0.032572000000000004
DataValue, 15.404880000000002, 0.025500000000000002
DataValue, 15.408690000000002, 0.025078000000000003
DataValue, 15.412630000000002, 0.030320000000000003
DataValue, 15.416630000000001, 0.032254000000000005
DataValue, 15.42078, 0.037786
DataValue, 15.425360000000001, 0.036886
DataValue, 15.42946, 0.028262000000000002
DataValue, 15.432680000000001, 0.03207
DataValue, 15.436650000000002, 0.025054000000000003
DataValue, 15.440640000000002, 0.032612
DataValue, 15.444650000000001, 0.025546000000000003
DataValue, 15.448680000000001, 0.025734000000000003
DataValue, 15.45264, 0.030648
DataValue, 15.45667, 0.025612000000000003
DataValue, 15.460640000000002, 0.032416
DataValue, 15.464730000000001, 0.024870000000000003
DataValue, 15.46868, 0.040348
DataValue, 15.472640000000002, 0.036914
DataValue, 15.476640000000002, 0.024528
DataValue, 15.480640000000001, 0.032034
DataValue, 15.48468, 0.025846
DataValue, 15.48868, 0.025652
DataValue, 15.492880000000001, 0.028440000000000003
DataValue, 15.496640000000001, 0.025330000000000002
DataValue, 15.50148, 0.032454000000000004
DataValue, 15.504640000000002, 0.024682000000000003
DataValue, 15.50867, 0.02467
DataValue, 15.512640000000001, 0.028942000000000002
DataValue, 15.51706, 0.033046000000000006
DataValue, 15.52143, 0.041550000000000004
DataValue, 15.524640000000002, 0.043192
DataValue, 15.528640000000001, 0.026478
DataValue, 15.532680000000001, 0.032484000000000006
DataValue, 15.53668, 0.025512000000000003
DataValue, 15.540640000000002, 0.032926000000000004
DataValue, 15.544640000000001, 0.025672000000000004
DataValue, 15.54864, 0.025052
DataValue, 15.552640000000002, 0.028988000000000003
DataValue, 15.556770000000002, 0.024676000000000003
DataValue, 15.560640000000001, 0.031988
DataValue, 15.56474, 0.025386000000000002
DataValue, 15.568650000000002, 0.041428000000000006
DataValue, 15.572680000000002, 0.034280000000000005
DataValue, 15.576680000000001, 0.025284
DataValue, 15.580680000000001, 0.032616000000000006
DataValue, 15.58468, 0.025308
DataValue, 15.588640000000002, 0.025058000000000004
DataValue, 15.5928, 0.027978000000000003
DataValue, 15.596700000000002, 0.024582000000000003
DataValue, 15.600650000000002, 0.031816000000000004
DataValue, 15.604680000000002, 0.025032000000000002
DataValue, 15.60954, 0.028484000000000002
DataValue, 15.612680000000001, 0.028950000000000004
DataValue, 15.61668, 0.032024000000000004
DataValue, 15.620630000000002, 0.038596000000000005
DataValue, 15.625990000000002, 0.024900000000000002
DataValue, 15.62864, 0.026384
DataValue, 15.63263, 0.031888
DataValue, 15.636630000000002, 0.024884000000000003
DataValue, 15.64286, 0.029176000000000004
DataValue, 15.64868, 0.026024000000000002
DataValue, 15.652680000000002, 0.029106000000000003
DataValue, 15.656680000000002, 0.02525
DataValue, 15.660680000000001, 0.032388
DataValue, 15.66468, 0.027492000000000003
DataValue, 15.66867, 0.042686
