
SetupTitle, Softdevice
PrimitiveTest, I/V-t Sampling
DataValue, 4.8159800000000006, 0.008484
DataValue, 4.8352400000000006, 0.0084920000000000013
DataValue, 4.8561200000000007, 0.008472
DataValue, 4.87535, 0.00847
DataValue, 4.8953000000000007, 0.0084760000000000009
DataValue, 4.9153, 0.0084780000000000012
DataValue, 4.93524, 0.0085
DataValue, 4.9552700000000005, 0.008486
DataValue, 4.9752800000000006, 0.0084760000000000009
DataValue, 4.9960400000000007, 0.008498
DataValue, 5.01524, 0.008484
DataValue, 5.03619, 0.008490000000000001
DataValue, 5.0557500000000006, 0.0084940000000000015
DataValue, 5.07566, 0.008462
DataValue, 5.0968500000000008, 0.008488
DataValue, 5.1152900000000008, 0.008486
DataValue, 5.1352400000000005, 0.008496
DataValue, 5.15547, 0.0084920000000000013
DataValue, 5.17529, 0.0085040000000000011
DataValue, 5.1953400000000007, 0.008490000000000001
DataValue, 5.2156, 0.0084760000000000009
DataValue, 5.2349200000000007, 0.0084780000000000012
DataValue, 5.2559600000000009, 0.0084920000000000013
DataValue, 5.27533, 0.008464000000000001
DataValue, 5.2952400000000006, 0.008464000000000001
DataValue, 5.31338, 0.008474
DataValue, 5.33131, 0.008486
DataValue, 5.3512600000000008, 0.008488
DataValue, 5.3726, 0.008496
DataValue, 5.39128, 0.008472
DataValue, 5.41126, 0.008488
DataValue, 5.43224, 0.008472
DataValue, 5.4512800000000006, 0.008474
DataValue, 5.47126, 0.008496
DataValue, 5.4893800000000006, 0.0084760000000000009
DataValue, 5.50734, 0.0084920000000000013
DataValue, 5.52794, 0.008472
DataValue, 5.5468600000000006, 0.008488
DataValue, 5.56582, 0.0084920000000000013
DataValue, 5.5832900000000008, 0.008490000000000001
DataValue, 5.6033100000000005, 0.00847
DataValue, 5.62323, 0.00847
DataValue, 5.6433000000000009, 0.008490000000000001
DataValue, 5.6633000000000004, 0.008472
DataValue, 5.68329, 0.0084940000000000015
DataValue, 5.7033000000000005, 0.008490000000000001
DataValue, 5.72323, 0.008482
DataValue, 5.7432300000000005, 0.008484
DataValue, 5.7632900000000005, 0.0084660000000000013
DataValue, 5.7832700000000008, 0.008474
DataValue, 5.8033100000000006, 0.008498
DataValue, 5.82387, 0.008472
DataValue, 5.8432800000000009, 0.008472
DataValue, 5.86331, 0.0084760000000000009
DataValue, 5.88358, 0.0084920000000000013
DataValue, 5.9032700000000009, 0.008458
DataValue, 5.92389, 0.008488
DataValue, 5.9432800000000006, 0.008474
DataValue, 5.96417, 0.00846
DataValue, 5.98329, 0.008456
DataValue, 6.0033100000000008, 0.0084920000000000013
DataValue, 6.0240800000000005, 0.008482
DataValue, 6.04323, 0.008464000000000001
DataValue, 6.06329, 0.008482
DataValue, 6.0832700000000006, 0.0084680000000000016
DataValue, 6.10327, 0.008458
DataValue, 6.1233100000000009, 0.008486
DataValue, 6.1438700000000006, 0.0084660000000000013
DataValue, 6.16328, 0.008488
DataValue, 6.1832800000000008, 0.008484
DataValue, 6.2039500000000007, 0.008486
DataValue, 6.22334, 0.008488
DataValue, 6.2439100000000005, 0.0084800000000000014
DataValue, 6.26325, 0.0084660000000000013
DataValue, 6.2832700000000008, 0.00847
DataValue, 6.30327, 0.0084660000000000013
DataValue, 6.3232800000000005, 0.0084660000000000013
DataValue, 6.34391, 0.008474
DataValue, 6.36397, 0.008486
DataValue, 6.3836200000000005, 0.0084660000000000013
DataValue, 6.40324, 0.0084780000000000012
DataValue, 6.4232400000000007, 0.0084540000000000014
DataValue, 6.4439100000000007, 0.0084680000000000016
DataValue, 6.4613900000000006, 0.0084760000000000009
DataValue, 6.4792200000000006, 0.0084660000000000013
DataValue, 6.49929, 0.008462
DataValue, 6.5192200000000007, 0.008472
DataValue, 6.53988, 0.0084500000000000009
DataValue, 6.5598800000000006, 0.008482
DataValue, 6.5792600000000006, 0.0084760000000000009
DataValue, 6.5996900000000007, 0.008490000000000001
DataValue, 6.61922, 0.008464000000000001
DataValue, 6.6393200000000006, 0.008482
DataValue, 6.6600300000000008, 0.00847
DataValue, 6.6801, 0.008472
DataValue, 6.70002, 0.0084940000000000015
DataValue, 6.7192900000000009, 0.008484
DataValue, 6.73932, 0.008486
DataValue, 6.76027, 0.008484
DataValue, 6.7792600000000007, 0.008486
DataValue, 6.7993000000000006, 0.0084660000000000013
DataValue, 6.81735, 0.008446
DataValue, 6.8359900000000007, 0.0084660000000000013
DataValue, 6.8553000000000006, 0.008482
DataValue, 6.8752900000000006, 0.0084780000000000012
DataValue, 6.8934200000000008, 0.008474
DataValue, 6.9119, 0.008488
DataValue, 6.931280000000001, 0.008482
DataValue, 6.95126, 0.00847
DataValue, 6.9713, 0.008490000000000001
DataValue, 6.9912500000000009, 0.0084760000000000009
DataValue, 7.0112400000000008, 0.008482
DataValue, 7.03002, 0.0084660000000000013
DataValue, 7.051260000000001, 0.0084680000000000016
DataValue, 7.070240000000001, 0.00847
DataValue, 7.0912700000000006, 0.0084680000000000016
DataValue, 7.1113700000000009, 0.0084660000000000013
DataValue, 7.1314100000000007, 0.008464000000000001
DataValue, 7.1512600000000006, 0.008462
DataValue, 7.1712900000000008, 0.008464000000000001
DataValue, 7.19127, 0.0084500000000000009
DataValue, 7.2094200000000006, 0.0084540000000000014
DataValue, 7.2279300000000006, 0.008486
DataValue, 7.2472900000000005, 0.008456
DataValue, 7.26726, 0.008484
DataValue, 7.28727, 0.0084520000000000012
DataValue, 7.307970000000001, 0.008462
DataValue, 7.3272800000000009, 0.008456
DataValue, 7.3472800000000005, 0.008484
DataValue, 7.3678900000000009, 0.008472
DataValue, 7.3875300000000008, 0.00847
DataValue, 7.4072600000000008, 0.008462
DataValue, 7.4254000000000007, 0.008482
DataValue, 7.44345, 0.00846
DataValue, 7.46332, 0.008462
DataValue, 7.48324, 0.008462
DataValue, 7.5019800000000005, 0.008486
DataValue, 7.5394000000000005, 0.008484
DataValue, 7.5592700000000006, 0.00847
DataValue, 7.5799800000000008, 0.0084760000000000009
DataValue, 7.5992200000000008, 0.008472
DataValue, 7.619320000000001, 0.00847
DataValue, 7.63923, 0.008484
DataValue, 7.6599600000000008, 0.008458
DataValue, 7.6793400000000007, 0.0084780000000000012
DataValue, 7.69927, 0.00847
DataValue, 7.7199100000000005, 0.0084780000000000012
DataValue, 7.7399200000000006, 0.0084520000000000012
DataValue, 7.7585200000000007, 0.008458
DataValue, 7.7792800000000009, 0.008474
DataValue, 7.79926, 0.0084760000000000009
DataValue, 7.819300000000001, 0.008458
DataValue, 7.83931, 0.008462
DataValue, 7.8614700000000006, 0.008446
DataValue, 7.8800500000000007, 0.0084760000000000009
DataValue, 7.8994300000000006, 0.0084540000000000014
DataValue, 7.91931, 0.0084680000000000016
DataValue, 7.9401100000000007, 0.0084680000000000016
DataValue, 7.960770000000001, 0.008458
DataValue, 7.980080000000001, 0.0084760000000000009
DataValue, 7.999270000000001, 0.0084540000000000014
DataValue, 8.02069, 0.0084380000000000011
DataValue, 8.0409300000000012, 0.008472
DataValue, 8.0592700000000015, 0.0084660000000000013
DataValue, 8.0792700000000011, 0.008472
DataValue, 8.09929, 0.008456
DataValue, 8.11923, 0.0084760000000000009
DataValue, 8.13991, 0.008458
DataValue, 8.1600200000000012, 0.0084760000000000009
DataValue, 8.1773400000000009, 0.0084780000000000012
DataValue, 8.19346, 0.008464000000000001
DataValue, 8.21199, 0.008482
DataValue, 8.23132, 0.008456
DataValue, 8.2526400000000013, 0.008472
DataValue, 8.2731000000000012, 0.008444
DataValue, 8.2933700000000012, 0.00847
DataValue, 8.3113500000000009, 0.008456
DataValue, 8.3320800000000013, 0.0084420000000000016
DataValue, 8.35237, 0.0084780000000000012
DataValue, 8.37188, 0.008462
DataValue, 8.3927900000000015, 0.0084780000000000012
DataValue, 8.41215, 0.0084760000000000009
DataValue, 8.4313, 0.008462
DataValue, 8.4512600000000013, 0.0084800000000000014
DataValue, 8.4718600000000013, 0.008456
DataValue, 8.49202, 0.008456
DataValue, 8.51051, 0.0084800000000000014
DataValue, 8.5293400000000013, 0.008474
DataValue, 8.54879, 0.008484
DataValue, 8.56723, 0.008482
DataValue, 8.58796, 0.00847
DataValue, 8.60771, 0.00846
DataValue, 8.628210000000001, 0.0084760000000000009
DataValue, 8.64733, 0.00847
DataValue, 8.66891, 0.008462
DataValue, 8.68768, 0.008484
DataValue, 8.7082500000000014, 0.008472
DataValue, 8.72722, 0.008474
DataValue, 8.74792, 0.008458
DataValue, 8.7683, 0.008456
DataValue, 8.7888, 0.008462
DataValue, 8.80802, 0.008482
DataValue, 8.828240000000001, 0.008482
DataValue, 8.84759, 0.008464000000000001
DataValue, 8.8841600000000014, 0.0084760000000000009
DataValue, 8.9014300000000013, 0.008472
DataValue, 8.919550000000001, 0.00846
DataValue, 8.94016, 0.008472
DataValue, 8.95892, 0.008462
DataValue, 8.97995, 0.008472
DataValue, 9.00014, 0.0084780000000000012
DataValue, 9.01928, 0.008482
DataValue, 9.03987, 0.0084800000000000014
DataValue, 9.05936, 0.00847
DataValue, 9.0807100000000016, 0.008474
DataValue, 9.1011700000000015, 0.0084660000000000013
DataValue, 9.12049, 0.008456
DataValue, 9.13929, 0.008462
DataValue, 9.1600600000000014, 0.008448
DataValue, 9.1803800000000013, 0.008458
DataValue, 9.20002, 0.0084800000000000014
DataValue, 9.2193300000000011, 0.008456
DataValue, 9.2392300000000009, 0.0084660000000000013
DataValue, 9.2592600000000012, 0.008462
DataValue, 9.27923, 0.0084540000000000014
DataValue, 9.2999900000000011, 0.008482
DataValue, 9.3194100000000013, 0.008464000000000001
DataValue, 9.339220000000001, 0.00846
DataValue, 9.3593000000000011, 0.0084520000000000012
DataValue, 9.3799500000000009, 0.0084800000000000014
DataValue, 9.3992300000000011, 0.008472
DataValue, 9.4193100000000012, 0.008472
DataValue, 9.43923, 0.0084660000000000013
DataValue, 9.45993, 0.0084520000000000012
DataValue, 9.479280000000001, 0.008456
DataValue, 9.4992600000000014, 0.008456
DataValue, 9.51924, 0.0084780000000000012
DataValue, 9.5398900000000015, 0.0084780000000000012
DataValue, 9.5592300000000012, 0.008456
DataValue, 9.5793, 0.008474
DataValue, 9.5992900000000017, 0.008456
DataValue, 9.6193300000000015, 0.0084780000000000012
DataValue, 9.63925, 0.0084800000000000014
DataValue, 9.65923, 0.00846
DataValue, 9.67924, 0.0084780000000000012
DataValue, 9.69931, 0.0084660000000000013
DataValue, 9.72, 0.008456
DataValue, 9.73972, 0.0084760000000000009
DataValue, 9.75862, 0.008456
DataValue, 9.77927, 0.0084400000000000013
DataValue, 9.79804, 0.0084660000000000013
DataValue, 9.8204400000000014, 0.00847
DataValue, 9.839970000000001, 0.008474
DataValue, 9.8592100000000009, 0.0084760000000000009
DataValue, 9.87927, 0.008456
DataValue, 9.8992300000000011, 0.008456
DataValue, 9.9192600000000013, 0.008464000000000001
DataValue, 9.939350000000001, 0.008484
DataValue, 9.95997, 0.0084780000000000012
DataValue, 9.9792700000000014, 0.0084780000000000012
DataValue, 9.99923, 0.008456
DataValue, 10.0206, 0.00846
DataValue, 10.03983, 0.00847
DataValue, 10.074240000000001, 0.008472
DataValue, 10.0934, 0.008482
DataValue, 10.11129, 0.008464000000000001
DataValue, 10.131300000000001, 0.008456
DataValue, 10.1674, 0.0084800000000000014
DataValue, 10.18792, 0.0084660000000000013
DataValue, 10.20831, 0.008458
DataValue, 10.225520000000001, 0.008464000000000001
DataValue, 10.24333, 0.008448
DataValue, 10.26331, 0.008458
DataValue, 10.28405, 0.008472
DataValue, 10.30461, 0.0084760000000000009
DataValue, 10.324720000000001, 0.008462
DataValue, 10.34332, 0.0084760000000000009
DataValue, 10.36391, 0.0084760000000000009
DataValue, 10.383610000000001, 0.0084540000000000014
DataValue, 10.40225, 0.0084500000000000009
DataValue, 10.424610000000001, 0.00847
DataValue, 10.443240000000001, 0.008486
DataValue, 10.463280000000001, 0.0084780000000000012
DataValue, 10.483350000000002, 0.008456
DataValue, 10.50323, 0.0084660000000000013
DataValue, 10.52332, 0.008456
DataValue, 10.543280000000001, 0.0084540000000000014
DataValue, 10.56328, 0.008482
DataValue, 10.58323, 0.00847
DataValue, 10.603290000000001, 0.008456
DataValue, 10.623230000000001, 0.008472
DataValue, 10.643270000000001, 0.008472
DataValue, 10.66327, 0.008474
DataValue, 10.683330000000002, 0.008456
DataValue, 10.704080000000001, 0.0084520000000000012
DataValue, 10.723320000000001, 0.008456
DataValue, 10.74327, 0.0084540000000000014
DataValue, 10.76331, 0.008464000000000001
DataValue, 10.78392, 0.008458
DataValue, 10.801430000000002, 0.008462
DataValue, 10.819280000000001, 0.008458
DataValue, 10.839220000000001, 0.0084780000000000012
DataValue, 10.85739, 0.0084800000000000014
DataValue, 10.87532, 0.00846
DataValue, 10.895280000000001, 0.008458
DataValue, 10.915400000000002, 0.008458
DataValue, 10.935910000000002, 0.008486
DataValue, 10.9541, 0.008482
DataValue, 10.975280000000002, 0.008456
DataValue, 10.995280000000001, 0.008436
DataValue, 11.01599, 0.0084540000000000014
DataValue, 11.03533, 0.0084800000000000014
DataValue, 11.055280000000002, 0.0084420000000000016
DataValue, 11.07651, 0.008482
DataValue, 11.096380000000002, 0.008472
DataValue, 11.115300000000001, 0.008472
DataValue, 11.136130000000001, 0.00847
DataValue, 11.15525, 0.008462
DataValue, 11.17528, 0.0084660000000000013
DataValue, 11.1934, 0.008432
DataValue, 11.210090000000001, 0.008456
DataValue, 11.23122, 0.008472
DataValue, 11.251330000000001, 0.008458
DataValue, 11.271230000000001, 0.008464000000000001
DataValue, 11.291360000000001, 0.008436
DataValue, 11.31192, 0.008446
DataValue, 11.329350000000002, 0.0084760000000000009
DataValue, 11.347290000000001, 0.008474
DataValue, 11.36743, 0.0084420000000000016
DataValue, 11.387920000000001, 0.008456
DataValue, 11.40728, 0.0084520000000000012
DataValue, 11.42538, 0.008456
DataValue, 11.443470000000001, 0.008456
DataValue, 11.463000000000001, 0.00846
DataValue, 11.483300000000002, 0.008456
DataValue, 11.503300000000001, 0.008464000000000001
DataValue, 11.52416, 0.0084780000000000012
DataValue, 11.54404, 0.0084800000000000014
DataValue, 11.563320000000001, 0.0084660000000000013
DataValue, 11.584890000000002, 0.008456
DataValue, 11.603280000000002, 0.00847
DataValue, 11.62143, 0.0084760000000000009
DataValue, 11.63747, 0.0084660000000000013
DataValue, 11.655380000000001, 0.008458
DataValue, 11.67524, 0.0084780000000000012
DataValue, 11.695310000000001, 0.008462
DataValue, 11.715280000000002, 0.008456
DataValue, 11.735880000000002, 0.008472
DataValue, 11.755980000000001, 0.008462
DataValue, 11.775250000000002, 0.0084500000000000009
DataValue, 11.795240000000002, 0.0084520000000000012
DataValue, 11.8154, 0.008464000000000001
DataValue, 11.83533, 0.0084680000000000016
DataValue, 11.85533, 0.0084800000000000014
DataValue, 11.87757, 0.0084540000000000014
DataValue, 11.893460000000001, 0.0084660000000000013
DataValue, 11.9113, 0.0084540000000000014
DataValue, 11.92938, 0.008456
DataValue, 11.947410000000001, 0.0084540000000000014
DataValue, 11.965370000000002, 0.0084520000000000012
DataValue, 11.98337, 0.008482
DataValue, 12.003870000000001, 0.008432
DataValue, 12.02396, 0.008464000000000001
DataValue, 12.043920000000002, 0.0084760000000000009
DataValue, 12.063320000000001, 0.00847
DataValue, 12.08327, 0.008474
DataValue, 12.10355, 0.0084760000000000009
DataValue, 12.122060000000001, 0.0084660000000000013
DataValue, 12.143870000000002, 0.0084500000000000009
DataValue, 12.164050000000001, 0.0084780000000000012
DataValue, 12.18139, 0.008482
DataValue, 12.20001, 0.0084780000000000012
DataValue, 12.21992, 0.0084540000000000014
DataValue, 12.256050000000002, 0.0084540000000000014
DataValue, 12.275290000000002, 0.00847
DataValue, 12.29531, 0.0084520000000000012
DataValue, 12.31568, 0.0084520000000000012
DataValue, 12.336630000000001, 0.00847
DataValue, 12.35618, 0.008472
DataValue, 12.376230000000001, 0.008472
DataValue, 12.395290000000001, 0.0084760000000000009
DataValue, 12.41529, 0.008462
DataValue, 12.43529, 0.0084760000000000009
DataValue, 12.45592, 0.00847
DataValue, 12.47474, 0.008456
DataValue, 12.496670000000002, 0.0084540000000000014
DataValue, 12.51585, 0.008474
DataValue, 12.536420000000002, 0.00847
DataValue, 12.555610000000002, 0.0084760000000000009
DataValue, 12.575930000000001, 0.008462
DataValue, 12.59523, 0.00847
DataValue, 12.615290000000002, 0.00847
DataValue, 12.636260000000002, 0.00847
DataValue, 12.655460000000002, 0.008474
DataValue, 12.676770000000001, 0.0084500000000000009
DataValue, 12.696000000000002, 0.008448
DataValue, 12.715330000000002, 0.0084500000000000009
DataValue, 12.735280000000001, 0.0084780000000000012
DataValue, 12.755880000000001, 0.008464000000000001
DataValue, 12.775360000000001, 0.0084520000000000012
DataValue, 12.795280000000002, 0.0084520000000000012
DataValue, 12.815240000000001, 0.008448
DataValue, 12.83594, 0.0084660000000000013
DataValue, 12.855290000000002, 0.0084660000000000013
DataValue, 12.87588, 0.008474
DataValue, 12.895380000000001, 0.008446
DataValue, 12.91538, 0.0084760000000000009
DataValue, 12.936060000000001, 0.0084520000000000012
DataValue, 12.953450000000002, 0.0084520000000000012
DataValue, 12.98746, 0.0084500000000000009
DataValue, 13.008000000000001, 0.0084520000000000012
DataValue, 13.027310000000002, 0.008448
DataValue, 13.04888, 0.0084760000000000009
DataValue, 13.067910000000001, 0.008464000000000001
DataValue, 13.08731, 0.008462
DataValue, 13.107310000000002, 0.008448
DataValue, 13.127920000000001, 0.008448
DataValue, 13.147250000000001, 0.0084660000000000013
DataValue, 13.167330000000002, 0.0084520000000000012
DataValue, 13.187280000000001, 0.0084780000000000012
DataValue, 13.207310000000001, 0.008456
DataValue, 13.22554, 0.0084520000000000012
DataValue, 13.24732, 0.0084780000000000012
DataValue, 13.26786, 0.008474
DataValue, 13.28733, 0.008474
DataValue, 13.307260000000001, 0.0084760000000000009
DataValue, 13.327240000000002, 0.00846
DataValue, 13.34791, 0.008472
DataValue, 13.367270000000001, 0.008456
DataValue, 13.387260000000001, 0.0084500000000000009
DataValue, 13.40896, 0.0084760000000000009
DataValue, 13.42791, 0.0084660000000000013
DataValue, 13.447230000000001, 0.008462
DataValue, 13.46724, 0.008472
DataValue, 13.48759, 0.0084540000000000014
DataValue, 13.507930000000002, 0.0084760000000000009
DataValue, 13.52805, 0.008462
DataValue, 13.54897, 0.008484
DataValue, 13.568460000000002, 0.008436
DataValue, 13.588080000000002, 0.0084500000000000009
DataValue, 13.607280000000001, 0.008472
DataValue, 13.628280000000002, 0.008456
DataValue, 13.664050000000001, 0.0084500000000000009
DataValue, 13.683340000000001, 0.0084520000000000012
DataValue, 13.703270000000002, 0.0084520000000000012
DataValue, 13.72328, 0.0084760000000000009
DataValue, 13.74394, 0.00847
DataValue, 13.763280000000002, 0.0084660000000000013
DataValue, 13.783320000000002, 0.0084680000000000016
DataValue, 13.803230000000001, 0.0084660000000000013
DataValue, 13.823960000000001, 0.0084520000000000012
DataValue, 13.843280000000002, 0.008472
DataValue, 13.863310000000002, 0.0084660000000000013
DataValue, 13.883700000000001, 0.008446
DataValue, 13.90403, 0.008462
DataValue, 13.923280000000002, 0.008474
DataValue, 13.943240000000001, 0.0084500000000000009
DataValue, 13.963320000000001, 0.0084780000000000012
DataValue, 13.98464, 0.0084520000000000012
DataValue, 14.00243, 0.008446
DataValue, 14.023240000000001, 0.0084680000000000016
DataValue, 14.043310000000002, 0.008434
DataValue, 14.06525, 0.008444
DataValue, 14.084990000000001, 0.00847
DataValue, 14.104170000000002, 0.008448
DataValue, 14.123510000000001, 0.0084500000000000009
DataValue, 14.143910000000002, 0.0084520000000000012
DataValue, 14.164010000000001, 0.0084660000000000013
DataValue, 14.183240000000001, 0.00846
DataValue, 14.202290000000001, 0.0084760000000000009
DataValue, 14.223920000000002, 0.00846
DataValue, 14.243360000000001, 0.0084520000000000012
DataValue, 14.26327, 0.008458
DataValue, 14.283320000000002, 0.008472
DataValue, 14.304710000000002, 0.0084520000000000012
DataValue, 14.32403, 0.0084500000000000009
DataValue, 14.344050000000001, 0.008472
DataValue, 14.36457, 0.008458
DataValue, 14.40014, 0.0084760000000000009
DataValue, 14.41932, 0.008458
DataValue, 14.43927, 0.0084520000000000012
DataValue, 14.459320000000002, 0.0084540000000000014
DataValue, 14.479310000000002, 0.00847
DataValue, 14.49928, 0.008456
DataValue, 14.51922, 0.008458
DataValue, 14.5393, 0.0084800000000000014
DataValue, 14.55733, 0.008444
DataValue, 14.575280000000001, 0.008464000000000001
DataValue, 14.595310000000001, 0.008456
DataValue, 14.615290000000002, 0.0084500000000000009
DataValue, 14.635320000000002, 0.008464000000000001
DataValue, 14.656580000000002, 0.008464000000000001
DataValue, 14.676670000000001, 0.008446
DataValue, 14.695240000000002, 0.008448
DataValue, 14.715290000000001, 0.008472
DataValue, 14.736830000000001, 0.008462
DataValue, 14.75543, 0.008472
DataValue, 14.775240000000002, 0.008448
DataValue, 14.795300000000001, 0.0084520000000000012
DataValue, 14.815290000000001, 0.008458
DataValue, 14.83529, 0.0084660000000000013
DataValue, 14.855340000000002, 0.00847
DataValue, 14.875300000000001, 0.008444
DataValue, 14.8953, 0.008444
DataValue, 14.91529, 0.00847
DataValue, 14.933410000000002, 0.008456
DataValue, 14.951300000000002, 0.0084540000000000014
DataValue, 14.971210000000001, 0.008436
DataValue, 14.99121, 0.008448
DataValue, 15.011280000000001, 0.008458
DataValue, 15.031310000000001, 0.008436
DataValue, 15.051260000000001, 0.008432
DataValue, 15.071380000000001, 0.008432
DataValue, 15.091750000000001, 0.0084500000000000009
DataValue, 15.11212, 0.0084500000000000009
DataValue, 15.132690000000002, 0.0084520000000000012
DataValue, 15.15028, 0.0084520000000000012
DataValue, 15.171310000000002, 0.0084660000000000013
DataValue, 15.191300000000002, 0.0084760000000000009
DataValue, 15.21202, 0.0084540000000000014
DataValue, 15.231320000000002, 0.008472
DataValue, 15.250900000000002, 0.008458
DataValue, 15.271300000000002, 0.0084520000000000012
DataValue, 15.291210000000001, 0.008446
DataValue, 15.31192, 0.008474
DataValue, 15.331930000000002, 0.0084540000000000014
DataValue, 15.352340000000002, 0.0084660000000000013
DataValue, 15.371290000000002, 0.008472
DataValue, 15.391240000000002, 0.00847
DataValue, 15.41135, 0.00847
DataValue, 15.431230000000001, 0.008458
DataValue, 15.45123, 0.0084780000000000012
DataValue, 15.471900000000002, 0.008472
DataValue, 15.49196, 0.00847
DataValue, 15.511260000000002, 0.0084760000000000009
DataValue, 15.531310000000001, 0.0084500000000000009
DataValue, 15.551210000000001, 0.008462
DataValue, 15.5713, 0.008464000000000001
DataValue, 15.589380000000002, 0.00847
DataValue, 15.607330000000001, 0.0084660000000000013
DataValue, 15.625380000000002, 0.0084520000000000012
DataValue, 15.643340000000002, 0.008446
DataValue, 15.664080000000002, 0.008474
DataValue, 15.68462, 0.008472
DataValue, 15.704110000000002, 0.0084500000000000009
DataValue, 15.723920000000002, 0.008434
DataValue, 15.74403, 0.008474
DataValue, 15.763480000000001, 0.0084660000000000013
DataValue, 15.783270000000002, 0.008434
DataValue, 15.803960000000002, 0.008456
DataValue, 15.824050000000002, 0.008464000000000001
DataValue, 15.843320000000002, 0.0084760000000000009
DataValue, 15.863320000000002, 0.0084520000000000012
DataValue, 15.883740000000001, 0.008474
DataValue, 15.903270000000001, 0.0084420000000000016
DataValue, 15.923250000000001, 0.0084500000000000009
DataValue, 15.943230000000002, 0.008458
DataValue, 15.961350000000001, 0.0084520000000000012
DataValue, 15.979230000000001, 0.008464000000000001
DataValue, 15.999310000000001, 0.00847
DataValue, 16.019270000000002, 0.0084520000000000012
DataValue, 16.03931, 0.008444
DataValue, 16.05946, 0.008444
DataValue, 16.07809, 0.008472
DataValue, 16.09926, 0.00847
DataValue, 16.12067, 0.008434
DataValue, 16.140030000000003, 0.008456
DataValue, 16.1598, 0.008446
DataValue, 16.18055, 0.0084500000000000009
DataValue, 16.19999, 0.0084780000000000012
DataValue, 16.21735, 0.0084500000000000009
DataValue, 16.23526, 0.0084760000000000009
DataValue, 16.25598, 0.0084680000000000016
DataValue, 16.27689, 0.008456
DataValue, 16.29533, 0.008462
DataValue, 16.315250000000002, 0.008456
DataValue, 16.33529, 0.00847
DataValue, 16.3553, 0.00847
DataValue, 16.37524, 0.0084520000000000012
DataValue, 16.39527, 0.008448
DataValue, 16.415300000000002, 0.008448
DataValue, 16.43523, 0.00847
DataValue, 16.455940000000002, 0.0084540000000000014
DataValue, 16.4754, 0.0084500000000000009
DataValue, 16.49593, 0.0084680000000000016
DataValue, 16.51529, 0.00847
DataValue, 16.53529, 0.008484
DataValue, 16.555960000000002, 0.00846
DataValue, 16.575280000000003, 0.008458
DataValue, 16.59534, 0.008472
DataValue, 16.61529, 0.0084400000000000013
DataValue, 16.635920000000002, 0.008456
DataValue, 16.65539, 0.008446
DataValue, 16.6753, 0.008464000000000001
DataValue, 16.69534, 0.0084660000000000013
DataValue, 16.71403, 0.00843
DataValue, 16.735290000000003, 0.008456
DataValue, 16.75534, 0.00847
DataValue, 16.77495, 0.008462
DataValue, 16.79523, 0.00847
DataValue, 16.81528, 0.0084280000000000015
DataValue, 16.83538, 0.008472
DataValue, 16.85528, 0.0084760000000000009
DataValue, 16.875230000000002, 0.0084540000000000014
DataValue, 16.89533, 0.0084760000000000009
DataValue, 16.91672, 0.008464000000000001
DataValue, 16.93523, 0.0084520000000000012
DataValue, 16.95534, 0.0084760000000000009
DataValue, 16.975340000000003, 0.008474
DataValue, 16.99536, 0.008456
DataValue, 17.015420000000002, 0.008456
DataValue, 17.035330000000002, 0.008482
DataValue, 17.05593, 0.008482
DataValue, 17.075300000000002, 0.00847
DataValue, 17.095280000000002, 0.008482
DataValue, 17.11534, 0.0084520000000000012
DataValue, 17.135340000000003, 0.0084760000000000009
DataValue, 17.155330000000003, 0.0084760000000000009
DataValue, 17.17529, 0.008456
DataValue, 17.195300000000003, 0.008458
DataValue, 17.21533, 0.0084400000000000013
DataValue, 17.23601, 0.008458
DataValue, 17.25531, 0.0084760000000000009
DataValue, 17.273390000000003, 0.0084760000000000009
DataValue, 17.29129, 0.00846
DataValue, 17.311310000000002, 0.008448
DataValue, 17.33125, 0.008482
DataValue, 17.35122, 0.0084500000000000009
DataValue, 17.37123, 0.008462
DataValue, 17.39132, 0.0084500000000000009
DataValue, 17.411260000000002, 0.008472
DataValue, 17.43121, 0.00847
DataValue, 17.451680000000003, 0.008456
DataValue, 17.47126, 0.008484
DataValue, 17.49127, 0.0084500000000000009
DataValue, 17.511870000000002, 0.008458
DataValue, 17.52938, 0.008462
DataValue, 17.54821, 0.0084760000000000009
DataValue, 17.567880000000002, 0.008462
DataValue, 17.58724, 0.0084380000000000011
DataValue, 17.60788, 0.0084660000000000013
DataValue, 17.627270000000003, 0.008462
DataValue, 17.64734, 0.008446
DataValue, 17.66607, 0.0084780000000000012
DataValue, 17.687920000000002, 0.008464000000000001
DataValue, 17.708380000000002, 0.008456
DataValue, 17.727240000000002, 0.008462
DataValue, 17.74856, 0.008472
DataValue, 17.768420000000003, 0.00847
DataValue, 17.787300000000002, 0.0084660000000000013
DataValue, 17.808120000000002, 0.0084520000000000012
DataValue, 17.82724, 0.008464000000000001
DataValue, 17.84731, 0.008458
DataValue, 17.86726, 0.0084500000000000009
DataValue, 17.887240000000002, 0.008482
DataValue, 17.907890000000002, 0.008434
DataValue, 17.92792, 0.008464000000000001
DataValue, 17.94687, 0.008456
DataValue, 17.96734, 0.008464000000000001
DataValue, 17.98778, 0.008472
DataValue, 18.00729, 0.008474
DataValue, 18.02727, 0.0084520000000000012
DataValue, 18.045340000000003, 0.0084500000000000009
DataValue, 18.06334, 0.0084760000000000009
DataValue, 18.083280000000002, 0.0084520000000000012
