
SetupTitle, full36led
PrimitiveTest, I/V-t Sampling
TestParameter, Output.Graph.YAxis.Data, I1
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.05
TestParameter, Output.Graph.YAxis.Top, 0.05
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
TestParameter, Measurement.Sampling.StopCondition.Enabled, false
TestParameter, Measurement.Sampling.StopCondition.EnableDelay, 0
TestParameter, Measurement.Sampling.StopCondition.Name, 
TestParameter, Measurement.Sampling.StopCondition.Threshold, 0
TestParameter, Measurement.Sampling.StopCondition.Event, Val > Th
TestParameter, Measurement.Sampling.StopCondition.EventCount, 1
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/28/2022 21:04:51
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 27
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, beabfd98-ba0c-4134-90d8-f28aca0597b4
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Time
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, s
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0.0022
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 42
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 0.021
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.051
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.95233083637714366
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.70000000000000018
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.95233083637714366
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.70000000000000018
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.95233083637714366
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.70000000000000018
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.95233083637714366
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.70000000000000018
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.95233083637714366
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.70000000000000018
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, full36led
Dimension1, 10000, 10000
Dimension2, 1, 1
DataName, Time, I1
DataValue, 0.0022900000000000004, 0.021128
DataValue, 0.0086500000000000014, 0.036784000000000004
DataValue, 0.012690000000000002, 0.036764000000000005
DataValue, 0.01666, 0.035632000000000004
DataValue, 0.02065, 0.034548
DataValue, 0.024650000000000002, 0.034824
DataValue, 0.028650000000000002, 0.034268
DataValue, 0.032650000000000005, 0.034192
DataValue, 0.036660000000000005, 0.034118
DataValue, 0.040650000000000006, 0.034088
DataValue, 0.04465, 0.0345
DataValue, 0.048690000000000004, 0.034122
DataValue, 0.052690000000000008, 0.034262
DataValue, 0.05666, 0.034212000000000006
DataValue, 0.06065, 0.034232000000000005
DataValue, 0.064690000000000011, 0.034476
DataValue, 0.069530000000000008, 0.034628000000000006
DataValue, 0.07287, 0.034218000000000005
DataValue, 0.076690000000000008, 0.0345
DataValue, 0.080620000000000011, 0.034256
DataValue, 0.085280000000000009, 0.03422
DataValue, 0.08863, 0.034268
DataValue, 0.09263, 0.034292
DataValue, 0.09668, 0.03449
DataValue, 0.10094, 0.034286000000000004
DataValue, 0.10467000000000001, 0.034486
DataValue, 0.10863, 0.034266000000000005
DataValue, 0.11267, 0.034278
DataValue, 0.1174, 0.034388
DataValue, 0.12156000000000002, 0.034388
DataValue, 0.12464000000000002, 0.034492
DataValue, 0.12864, 0.034282
DataValue, 0.13268000000000002, 0.034282
DataValue, 0.13670000000000002, 0.034456
DataValue, 0.14068, 0.034112
DataValue, 0.14464000000000002, 0.034330000000000006
DataValue, 0.14864000000000002, 0.03411
DataValue, 0.15264000000000003, 0.034146
DataValue, 0.1567, 0.034330000000000006
DataValue, 0.16068000000000002, 0.034116
DataValue, 0.16468000000000002, 0.034356000000000005
DataValue, 0.16867000000000001, 0.034118
DataValue, 0.17267000000000002, 0.03413
DataValue, 0.17682, 0.034272000000000004
DataValue, 0.18063, 0.034042
DataValue, 0.18469000000000002, 0.034146
DataValue, 0.18863000000000002, 0.033964
DataValue, 0.19413000000000003, 0.0342
DataValue, 0.20065000000000002, 0.033964
DataValue, 0.20469, 0.03418
DataValue, 0.20865000000000003, 0.033940000000000005
DataValue, 0.21269000000000002, 0.033952
DataValue, 0.21664000000000003, 0.034098
DataValue, 0.22063000000000002, 0.033876
DataValue, 0.22618000000000002, 0.033948000000000006
DataValue, 0.23269, 0.034002000000000004
DataValue, 0.23670000000000002, 0.034084
DataValue, 0.24065000000000003, 0.03388
DataValue, 0.24473000000000003, 0.034012
DataValue, 0.24865, 0.033850000000000005
DataValue, 0.25269, 0.034018
DataValue, 0.25670000000000004, 0.034008000000000004
DataValue, 0.26065000000000005, 0.033784
DataValue, 0.26467, 0.033794000000000005
DataValue, 0.26863000000000004, 0.027862
DataValue, 0.27286000000000005, 0.022134
DataValue, 0.2767, 0.022364000000000002
DataValue, 0.28063000000000005, 0.022522
DataValue, 0.28466, 0.022374
DataValue, 0.28868000000000005, 0.022228
DataValue, 0.29263, 0.022814
DataValue, 0.29668, 0.022776
DataValue, 0.30079, 0.029200000000000004
DataValue, 0.30539000000000005, 0.036428
DataValue, 0.30901, 0.034004
DataValue, 0.31268, 0.033122000000000006
DataValue, 0.31665000000000004, 0.032622000000000005
DataValue, 0.32064000000000004, 0.032632
DataValue, 0.32464000000000004, 0.032872000000000005
DataValue, 0.32868, 0.032818
DataValue, 0.33268000000000003, 0.03122
DataValue, 0.33665, 0.032648
DataValue, 0.34064000000000005, 0.033632
DataValue, 0.34476, 0.034274000000000006
DataValue, 0.34864, 0.029650000000000003
DataValue, 0.35278000000000004, 0.027516000000000002
DataValue, 0.3567, 0.027284000000000003
DataValue, 0.36068000000000006, 0.02755
DataValue, 0.36464, 0.027198000000000003
DataValue, 0.36864, 0.027202000000000004
DataValue, 0.37268, 0.027290000000000002
DataValue, 0.37669, 0.027302000000000003
DataValue, 0.38201, 0.02723
DataValue, 0.38464000000000004, 0.027214000000000002
DataValue, 0.38867, 0.027212000000000004
DataValue, 0.39262, 0.027218000000000003
DataValue, 0.39775000000000005, 0.027418
DataValue, 0.40067, 0.027652000000000003
DataValue, 0.40467000000000003, 0.02722
DataValue, 0.40867000000000003, 0.027226000000000004
DataValue, 0.41332, 0.027520000000000003
DataValue, 0.41668000000000005, 0.027224
DataValue, 0.42062000000000005, 0.027756000000000003
DataValue, 0.42462000000000005, 0.027318000000000002
DataValue, 0.43021000000000004, 0.027202000000000004
DataValue, 0.43666000000000005, 0.027328
DataValue, 0.44064000000000003, 0.027762000000000002
DataValue, 0.44468, 0.027322000000000003
DataValue, 0.44870000000000004, 0.027302000000000003
DataValue, 0.45269000000000004, 0.027324
DataValue, 0.45665000000000006, 0.027326000000000003
DataValue, 0.46075000000000005, 0.027604000000000004
DataValue, 0.46467, 0.027318000000000002
DataValue, 0.46864000000000006, 0.027322000000000003
DataValue, 0.47284000000000004, 0.027172
DataValue, 0.47666000000000003, 0.027314
DataValue, 0.48067000000000004, 0.027750000000000004
DataValue, 0.48462000000000005, 0.027316000000000003
DataValue, 0.48882000000000003, 0.027208000000000003
DataValue, 0.49268000000000006, 0.027266000000000002
DataValue, 0.49668000000000007, 0.027224
DataValue, 0.50067000000000006, 0.027700000000000002
DataValue, 0.50475, 0.027214000000000002
DataValue, 0.50864000000000009, 0.027308000000000002
DataValue, 0.51263, 0.02731
DataValue, 0.51668, 0.027214000000000002
DataValue, 0.52146, 0.027298000000000003
DataValue, 0.52549, 0.027614000000000003
DataValue, 0.52923000000000009, 0.027322000000000003
DataValue, 0.53264, 0.027212000000000004
DataValue, 0.53666, 0.027212000000000004
DataValue, 0.54068, 0.027644000000000002
DataValue, 0.54468, 0.027240000000000004
DataValue, 0.54864, 0.027214000000000002
DataValue, 0.55268000000000006, 0.027328
DataValue, 0.55669, 0.027314
DataValue, 0.56068000000000007, 0.027564
DataValue, 0.56466, 0.027312000000000003
DataValue, 0.56956000000000007, 0.027218000000000003
DataValue, 0.57268000000000008, 0.027508
DataValue, 0.57669, 0.027322000000000003
DataValue, 0.58063000000000009, 0.027590000000000003
DataValue, 0.58531, 0.027534000000000003
DataValue, 0.5886300000000001, 0.027314
DataValue, 0.5926300000000001, 0.027512
DataValue, 0.5966800000000001, 0.027328
DataValue, 0.60191000000000006, 0.027322000000000003
DataValue, 0.60522000000000009, 0.027528000000000004
DataValue, 0.60868, 0.027324
DataValue, 0.61264000000000007, 0.027542000000000004
DataValue, 0.61669000000000007, 0.027330000000000004
DataValue, 0.62068, 0.027462000000000004
DataValue, 0.62463, 0.027228000000000002
DataValue, 0.62864000000000009, 0.027442
DataValue, 0.63268, 0.027552000000000004
DataValue, 0.63666, 0.027226000000000004
DataValue, 0.6406400000000001, 0.027234
DataValue, 0.64468, 0.027244
DataValue, 0.64864000000000011, 0.027438000000000004
DataValue, 0.65264, 0.027448000000000004
DataValue, 0.65676, 0.027322000000000003
DataValue, 0.66068, 0.027226000000000004
DataValue, 0.66464, 0.027224
DataValue, 0.66868, 0.027436000000000002
DataValue, 0.67268000000000006, 0.027434000000000004
DataValue, 0.67665000000000008, 0.027222000000000003
DataValue, 0.68068000000000006, 0.027222000000000003
DataValue, 0.68464, 0.027318000000000002
DataValue, 0.68868000000000007, 0.027428
DataValue, 0.69412000000000007, 0.027318000000000002
DataValue, 0.69733, 0.027248
DataValue, 0.70068000000000008, 0.027260000000000003
DataValue, 0.70476, 0.027118000000000003
DataValue, 0.70868000000000009, 0.027526000000000002
DataValue, 0.71267, 0.027528000000000004
DataValue, 0.71668000000000009, 0.02731
DataValue, 0.72066000000000008, 0.027304000000000002
DataValue, 0.72624000000000011, 0.027312000000000003
DataValue, 0.73264000000000007, 0.027526000000000002
DataValue, 0.73665, 0.02731
DataValue, 0.74194, 0.030532000000000004
DataValue, 0.74864000000000008, 0.027528000000000004
DataValue, 0.75264000000000009, 0.027478000000000002
DataValue, 0.75666000000000011, 0.027218000000000003
DataValue, 0.76063, 0.027242000000000002
DataValue, 0.76468, 0.027226000000000004
DataValue, 0.76865, 0.027446
DataValue, 0.77265000000000006, 0.027444000000000003
DataValue, 0.77666, 0.027228000000000002
DataValue, 0.78065000000000007, 0.027236000000000003
DataValue, 0.78465000000000007, 0.027236000000000003
DataValue, 0.78959, 0.027226000000000004
DataValue, 0.79263000000000006, 0.027452
DataValue, 0.79665000000000008, 0.02723
DataValue, 0.80079000000000011, 0.027336000000000003
DataValue, 0.80468000000000006, 0.027436000000000002
DataValue, 0.80863000000000007, 0.027456
DataValue, 0.81263000000000007, 0.027494
DataValue, 0.81677000000000011, 0.027324
DataValue, 0.82063000000000008, 0.027326000000000003
DataValue, 0.82463000000000009, 0.027440000000000003
DataValue, 0.82863000000000009, 0.02755
DataValue, 0.83276000000000006, 0.027314
DataValue, 0.83665000000000012, 0.027324
DataValue, 0.8406300000000001, 0.030826000000000003
DataValue, 0.84466000000000008, 0.027546
DataValue, 0.84880000000000011, 0.027540000000000002
DataValue, 0.85264000000000006, 0.027326000000000003
DataValue, 0.85665, 0.027324
DataValue, 0.86062, 0.027326000000000003
DataValue, 0.8654400000000001, 0.027242000000000002
DataValue, 0.86868000000000012, 0.027534000000000003
DataValue, 0.87267000000000006, 0.027314
DataValue, 0.87664000000000009, 0.027438000000000004
DataValue, 0.88203000000000009, 0.027434000000000004
DataValue, 0.88464000000000009, 0.027454000000000003
DataValue, 0.88863, 0.02721
DataValue, 0.89262000000000008, 0.027214000000000002
DataValue, 0.89775, 0.027306000000000004
DataValue, 0.90064000000000011, 0.027216000000000004
DataValue, 0.90467000000000009, 0.027434000000000004
DataValue, 0.90863, 0.027228000000000002
DataValue, 0.91381000000000012, 0.027452
DataValue, 0.92068, 0.039972
DataValue, 0.92517, 0.030890000000000004
DataValue, 0.92865000000000009, 0.033366
DataValue, 0.93269000000000013, 0.031618
DataValue, 0.93670000000000009, 0.027374000000000002
DataValue, 0.94069, 0.027186000000000002
DataValue, 0.9446500000000001, 0.02781
DataValue, 0.94869, 0.027172
DataValue, 0.95265000000000011, 0.027268000000000004
DataValue, 0.95677000000000012, 0.027272
DataValue, 0.96069, 0.027178
DataValue, 0.96465000000000012, 0.027974000000000002
