
SetupTitle, full3led
PrimitiveTest, I/V-t Sampling
TestParameter, Output.Graph.YAxis.Data, I1
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.05
TestParameter, Output.Graph.YAxis.Top, 0.05
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
TestParameter, Measurement.Sampling.StopCondition.Enabled, false
TestParameter, Measurement.Sampling.StopCondition.EnableDelay, 0
TestParameter, Measurement.Sampling.StopCondition.Name, 
TestParameter, Measurement.Sampling.StopCondition.Threshold, 0
TestParameter, Measurement.Sampling.StopCondition.Event, Val > Th
TestParameter, Measurement.Sampling.StopCondition.EventCount, 1
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/28/2022 21:11:00
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 31
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, b38b5141-5118-4077-a7fa-a29ddcb7a4ed
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Time
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, s
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0.016
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 41
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 0.053
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.079
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.975551434706227
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -2.0384615384615383
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.975551434706227
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -2.0384615384615383
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.975551434706227
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -2.0384615384615383
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.975551434706227
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -2.0384615384615383
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.975551434706227
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -2.0384615384615383
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, full3led
Dimension1, 10000, 10000
Dimension2, 1, 1
DataName, Time, I1
DataValue, 0.016030000000000003, 0.06568800000000001
DataValue, 0.02065, 0.065738
DataValue, 0.024650000000000002, 0.065598
DataValue, 0.028690000000000004, 0.065984
DataValue, 0.032650000000000005, 0.065532
DataValue, 0.036680000000000004, 0.06553
DataValue, 0.040650000000000006, 0.06553
DataValue, 0.04465, 0.065528
DataValue, 0.048690000000000004, 0.065926000000000012
DataValue, 0.052690000000000008, 0.06564600000000001
DataValue, 0.05668, 0.06564
DataValue, 0.060680000000000005, 0.06565
DataValue, 0.06465, 0.06563200000000001
DataValue, 0.068770000000000012, 0.06606200000000001
DataValue, 0.07264000000000001, 0.065568
DataValue, 0.07665000000000001, 0.065724
DataValue, 0.080690000000000012, 0.065614
DataValue, 0.08469, 0.065622
DataValue, 0.088680000000000009, 0.065798000000000009
DataValue, 0.093050000000000008, 0.065636
DataValue, 0.09678, 0.065596
DataValue, 0.10067000000000001, 0.065522000000000011
DataValue, 0.10467000000000001, 0.065518
DataValue, 0.10864000000000001, 0.065726
DataValue, 0.11281000000000001, 0.065522000000000011
DataValue, 0.11664000000000001, 0.06575
DataValue, 0.12069, 0.06551
DataValue, 0.12468000000000001, 0.065516
DataValue, 0.12865000000000001, 0.065766
DataValue, 0.13265000000000002, 0.065594
DataValue, 0.13668000000000002, 0.065742000000000009
DataValue, 0.14064000000000002, 0.06545200000000001
DataValue, 0.14469, 0.065356000000000011
DataValue, 0.14864000000000002, 0.06566000000000001
DataValue, 0.15264000000000003, 0.065448
DataValue, 0.15664, 0.06565
DataValue, 0.16067, 0.065384000000000012
DataValue, 0.16463000000000003, 0.06543800000000001
DataValue, 0.16878, 0.065376
DataValue, 0.17267000000000002, 0.065346
DataValue, 0.17667000000000002, 0.06557
DataValue, 0.18067000000000003, 0.065362
DataValue, 0.18618, 0.065386
DataValue, 0.18867, 0.06539600000000001
DataValue, 0.19263000000000002, 0.065186000000000008
DataValue, 0.19667, 0.06539600000000001
DataValue, 0.20224, 0.065268
DataValue, 0.20464000000000002, 0.065176000000000012
DataValue, 0.20867000000000002, 0.06536
DataValue, 0.21266000000000002, 0.065190000000000012
DataValue, 0.21774000000000002, 0.065260000000000012
DataValue, 0.22064000000000003, 0.065204000000000012
DataValue, 0.22463000000000002, 0.065206
DataValue, 0.22866000000000003, 0.065260000000000012
DataValue, 0.23339000000000001, 0.065328000000000011
DataValue, 0.23668000000000003, 0.065454000000000012
DataValue, 0.24062000000000003, 0.065322
DataValue, 0.24467000000000003, 0.065288
DataValue, 0.24985000000000002, 0.06525
DataValue, 0.25726000000000004, 0.065252
DataValue, 0.26465, 0.065284000000000009
DataValue, 0.26876, 0.065246000000000012
DataValue, 0.27264000000000005, 0.053904000000000007
DataValue, 0.27664, 0.054126000000000007
DataValue, 0.28064, 0.054126000000000007
DataValue, 0.28468000000000004, 0.053888000000000005
DataValue, 0.28868000000000005, 0.053866000000000004
DataValue, 0.29281, 0.053654000000000007
DataValue, 0.29668, 0.053804000000000005
DataValue, 0.30063, 0.054078000000000008
DataValue, 0.30469, 0.066476000000000007
DataValue, 0.30884, 0.064074
DataValue, 0.31372, 0.064002
DataValue, 0.31667, 0.06485
DataValue, 0.32065000000000005, 0.063786000000000009
DataValue, 0.32463000000000003, 0.063852
DataValue, 0.32865000000000005, 0.063502
DataValue, 0.33268000000000003, 0.063708
DataValue, 0.33665, 0.063586
DataValue, 0.34068000000000004, 0.064906
DataValue, 0.34469000000000005, 0.064834
DataValue, 0.34867000000000004, 0.065536000000000011
DataValue, 0.35273000000000004, 0.058352000000000008
DataValue, 0.35663, 0.058448000000000007
DataValue, 0.36078000000000005, 0.058404000000000005
DataValue, 0.36463, 0.058662000000000006
DataValue, 0.36869, 0.058568
DataValue, 0.37263, 0.058432000000000005
DataValue, 0.37669, 0.058370000000000005
DataValue, 0.38067, 0.058364000000000006
DataValue, 0.38464000000000004, 0.058522000000000005
DataValue, 0.38971000000000006, 0.058596
DataValue, 0.39668000000000003, 0.058382
DataValue, 0.40067, 0.058394000000000008
DataValue, 0.40478000000000003, 0.058678000000000008
DataValue, 0.40867000000000003, 0.058596
DataValue, 0.41268000000000005, 0.058490000000000007
DataValue, 0.41663000000000006, 0.058290000000000008
DataValue, 0.42110000000000003, 0.058476000000000007
DataValue, 0.42467000000000005, 0.058392000000000006
DataValue, 0.42863, 0.058488000000000005
DataValue, 0.43266000000000004, 0.058584000000000004
DataValue, 0.43697, 0.058454000000000006
DataValue, 0.44063, 0.058406000000000007
DataValue, 0.44467, 0.058386000000000007
DataValue, 0.44866000000000006, 0.058362000000000004
DataValue, 0.45268, 0.058570000000000004
DataValue, 0.45663000000000004, 0.058406000000000007
DataValue, 0.46063000000000004, 0.058626000000000004
DataValue, 0.46488, 0.058664000000000008
DataValue, 0.46868000000000004, 0.058366000000000008
DataValue, 0.47267000000000003, 0.058586000000000006
DataValue, 0.47663000000000005, 0.058462000000000007
DataValue, 0.48089000000000004, 0.058644
DataValue, 0.48464, 0.058454000000000006
DataValue, 0.48868000000000006, 0.058440000000000006
DataValue, 0.49267000000000005, 0.058662000000000006
DataValue, 0.49676000000000003, 0.058350000000000006
DataValue, 0.50064000000000008, 0.058656000000000007
DataValue, 0.50463, 0.058452000000000004
DataValue, 0.50866, 0.058442000000000008
DataValue, 0.51275, 0.058572000000000006
DataValue, 0.51748, 0.058654000000000005
DataValue, 0.52147, 0.05845
DataValue, 0.52868, 0.058438000000000004
DataValue, 0.53274, 0.058650000000000008
DataValue, 0.53671, 0.058434000000000007
DataValue, 0.54063, 0.058636000000000008
DataValue, 0.54466, 0.062462000000000004
DataValue, 0.54864, 0.058434000000000007
DataValue, 0.55268000000000006, 0.058646000000000004
DataValue, 0.55667, 0.058446000000000005
DataValue, 0.56163000000000007, 0.058444
DataValue, 0.56486, 0.058320000000000004
DataValue, 0.56868000000000007, 0.058440000000000006
DataValue, 0.57267, 0.058646000000000004
DataValue, 0.5773, 0.058356000000000005
DataValue, 0.58064, 0.058652
DataValue, 0.58463000000000009, 0.058446000000000005
DataValue, 0.58862, 0.058448000000000007
DataValue, 0.59303000000000006, 0.058678000000000008
DataValue, 0.59667, 0.058434000000000007
DataValue, 0.60062, 0.058650000000000008
DataValue, 0.60463, 0.058446000000000005
DataValue, 0.60864000000000007, 0.05843
DataValue, 0.61267, 0.058568
DataValue, 0.61663, 0.058436
DataValue, 0.62062000000000006, 0.058626000000000004
DataValue, 0.62468, 0.058364000000000006
DataValue, 0.63005, 0.058350000000000006
DataValue, 0.63294000000000006, 0.058854000000000004
DataValue, 0.63668, 0.058366000000000008
DataValue, 0.64065, 0.058550000000000005
DataValue, 0.64468, 0.065384000000000012
DataValue, 0.64864000000000011, 0.058368
DataValue, 0.6526900000000001, 0.058656000000000007
DataValue, 0.65669000000000011, 0.058434000000000007
DataValue, 0.66065000000000007, 0.058642000000000007
DataValue, 0.66473, 0.058434000000000007
DataValue, 0.66865000000000008, 0.058364000000000006
DataValue, 0.67269, 0.058740000000000007
DataValue, 0.67669, 0.058442000000000008
DataValue, 0.68068000000000006, 0.058498000000000008
DataValue, 0.6862, 0.058432000000000005
DataValue, 0.68863000000000008, 0.058336000000000006
DataValue, 0.69268000000000007, 0.058584000000000004
DataValue, 0.69669, 0.058342000000000005
DataValue, 0.70068000000000008, 0.058536000000000005
DataValue, 0.70465000000000011, 0.058330000000000007
DataValue, 0.70868000000000009, 0.058332
DataValue, 0.7126300000000001, 0.058578000000000005
DataValue, 0.71788000000000007, 0.058844000000000007
DataValue, 0.72088000000000008, 0.05843
DataValue, 0.7246800000000001, 0.058322000000000006
DataValue, 0.72862, 0.058422
DataValue, 0.73345, 0.058334000000000004
DataValue, 0.73663, 0.058420000000000007
DataValue, 0.74063, 0.058628000000000006
DataValue, 0.74463, 0.064684
DataValue, 0.74989000000000006, 0.058352000000000008
DataValue, 0.75669000000000008, 0.058428000000000008
DataValue, 0.76065, 0.058646000000000004
DataValue, 0.76479000000000008, 0.058344000000000007
DataValue, 0.7686400000000001, 0.058432000000000005
DataValue, 0.7726400000000001, 0.058638
DataValue, 0.77665000000000006, 0.058440000000000006
DataValue, 0.78069000000000011, 0.058650000000000008
DataValue, 0.78465000000000007, 0.058440000000000006
DataValue, 0.78864000000000012, 0.058442000000000008
DataValue, 0.79279000000000011, 0.058482000000000006
DataValue, 0.79712, 0.05843
DataValue, 0.80063000000000006, 0.058640000000000005
DataValue, 0.80468000000000006, 0.058446000000000005
DataValue, 0.80882000000000009, 0.05827
DataValue, 0.81264, 0.058644
DataValue, 0.81663000000000008, 0.059528000000000005
DataValue, 0.82062, 0.058638
DataValue, 0.82472000000000012, 0.058366000000000008
DataValue, 0.82864, 0.058432000000000005
DataValue, 0.83262, 0.058648000000000006
DataValue, 0.83662, 0.058438000000000004
DataValue, 0.84074, 0.058546000000000008
DataValue, 0.8446800000000001, 0.058346
DataValue, 0.84862, 0.058426000000000006
DataValue, 0.85266000000000008, 0.058564000000000005
DataValue, 0.85813000000000006, 0.058608000000000007
DataValue, 0.86527000000000009, 0.058446000000000005
DataValue, 0.86864000000000008, 0.058336000000000006
DataValue, 0.87267000000000006, 0.058538000000000007
DataValue, 0.87665, 0.058326
DataValue, 0.88068, 0.058532000000000008
DataValue, 0.88465, 0.058326
DataValue, 0.8900300000000001, 0.058526
DataValue, 0.89282000000000006, 0.058410000000000004
DataValue, 0.89667000000000008, 0.058384000000000005
DataValue, 0.90063, 0.058454000000000006
DataValue, 0.90536, 0.058424000000000004
DataValue, 0.90863, 0.058382
DataValue, 0.91267000000000009, 0.058446000000000005
DataValue, 0.91663000000000006, 0.068072000000000008
DataValue, 0.92181000000000013, 0.067982
DataValue, 0.92868000000000006, 0.064562000000000008
DataValue, 0.93268000000000006, 0.062692000000000012
DataValue, 0.93668000000000007, 0.05836
DataValue, 0.94064, 0.058274000000000006
DataValue, 0.94464, 0.0585
DataValue, 0.94864, 0.058452000000000004
DataValue, 0.95268000000000008, 0.058280000000000005
DataValue, 0.95664, 0.058276000000000008
DataValue, 0.96067, 0.058294000000000006
DataValue, 0.96483000000000008, 0.059992000000000004
