
SetupTitle, full33led
PrimitiveTest, I/V-t Sampling
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, I1
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.05
TestParameter, Output.Graph.YAxis.Top, 0.05
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
TestParameter, Measurement.Sampling.StopCondition.Enabled, false
TestParameter, Measurement.Sampling.StopCondition.EnableDelay, 0
TestParameter, Measurement.Sampling.StopCondition.Name, 
TestParameter, Measurement.Sampling.StopCondition.Threshold, 0
TestParameter, Measurement.Sampling.StopCondition.Event, Val > Th
TestParameter, Measurement.Sampling.StopCondition.EventCount, 1
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/28/2022 21:09:53
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 30
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, b05e4730-dd1a-4f73-a5f1-dc7c0d4a455e
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Time
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, s
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0.0022
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 41
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 0.018
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.052
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.97555966417710227
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.52941176470588225
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.97555966417710227
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.52941176470588225
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.97555966417710227
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.52941176470588225
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.97555966417710227
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.52941176470588225
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.97555966417710227
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.52941176470588225
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, full33led
Dimension1, 10000, 10000
Dimension2, 1, 1
DataName, Time, I1
DataValue, 0.00222, 0.018792000000000003
DataValue, 0.0086900000000000015, 0.037856
DataValue, 0.012690000000000002, 0.03789
DataValue, 0.01665, 0.036812000000000004
DataValue, 0.02065, 0.035694000000000004
DataValue, 0.024650000000000002, 0.035980000000000005
DataValue, 0.028640000000000002, 0.035460000000000005
DataValue, 0.032690000000000004, 0.035402
DataValue, 0.03665, 0.035356000000000005
DataValue, 0.040650000000000006, 0.035338
DataValue, 0.04465, 0.03574
DataValue, 0.048690000000000004, 0.035306000000000004
DataValue, 0.05267, 0.03542
DataValue, 0.05668, 0.035438000000000004
DataValue, 0.06067, 0.035440000000000006
DataValue, 0.06463, 0.035892
DataValue, 0.06866, 0.035466000000000004
DataValue, 0.074040000000000009, 0.035388
DataValue, 0.07667, 0.035418000000000005
DataValue, 0.080630000000000007, 0.03545
DataValue, 0.08464, 0.035908
DataValue, 0.089970000000000008, 0.03563
DataValue, 0.092640000000000014, 0.035434
DataValue, 0.09667, 0.035324
DataValue, 0.10062000000000002, 0.035428
DataValue, 0.10576, 0.035468000000000006
DataValue, 0.10936000000000001, 0.035652
DataValue, 0.11269000000000001, 0.035366
DataValue, 0.11664000000000001, 0.035336000000000006
DataValue, 0.12068000000000001, 0.03536
DataValue, 0.12464000000000002, 0.035538
DataValue, 0.12864, 0.035318
DataValue, 0.13264, 0.035516000000000006
DataValue, 0.13669, 0.035546
DataValue, 0.14068, 0.03526
DataValue, 0.14468, 0.035306000000000004
DataValue, 0.14867000000000002, 0.035224000000000005
DataValue, 0.15293, 0.035332
DataValue, 0.15668, 0.03545
DataValue, 0.16064, 0.035194
DataValue, 0.16468000000000002, 0.035218000000000006
DataValue, 0.16868000000000002, 0.035224000000000005
DataValue, 0.17264000000000002, 0.035442
DataValue, 0.17663, 0.035500000000000004
DataValue, 0.18092000000000003, 0.035354000000000003
DataValue, 0.18535000000000002, 0.035148000000000006
DataValue, 0.18868000000000001, 0.03506
DataValue, 0.19263000000000002, 0.035374
DataValue, 0.19681, 0.0354
DataValue, 0.20114, 0.035152
DataValue, 0.20468000000000003, 0.035104
DataValue, 0.20868, 0.035140000000000005
DataValue, 0.21275000000000002, 0.035246000000000006
DataValue, 0.21693, 0.03527
DataValue, 0.22098, 0.035096
DataValue, 0.22464, 0.035156
DataValue, 0.23011, 0.035344
DataValue, 0.23668000000000003, 0.035376000000000005
DataValue, 0.24064000000000002, 0.035160000000000004
DataValue, 0.24468, 0.035188000000000004
DataValue, 0.24868, 0.035186
DataValue, 0.25268, 0.035374
DataValue, 0.25668, 0.035388
DataValue, 0.26181000000000004, 0.035186
DataValue, 0.26868000000000003, 0.035232000000000006
DataValue, 0.27264000000000005, 0.023696000000000002
DataValue, 0.27798, 0.023664
DataValue, 0.28468000000000004, 0.023682
DataValue, 0.28868000000000005, 0.023748000000000002
DataValue, 0.29387, 0.023976
DataValue, 0.30068, 0.026246000000000002
DataValue, 0.30468, 0.037978000000000005
DataValue, 0.30961000000000005, 0.033746000000000005
DataValue, 0.31277000000000005, 0.034074
DataValue, 0.31664000000000003, 0.034318
DataValue, 0.32064000000000004, 0.03389
DataValue, 0.32464000000000004, 0.033966
DataValue, 0.32864000000000004, 0.033760000000000005
DataValue, 0.33263000000000004, 0.033854
DataValue, 0.33679000000000003, 0.034
DataValue, 0.34128000000000003, 0.041614000000000005
DataValue, 0.34468000000000004, 0.035156
DataValue, 0.34868000000000005, 0.03219
DataValue, 0.35278000000000004, 0.028632
DataValue, 0.35668000000000005, 0.028530000000000003
DataValue, 0.36086, 0.028332000000000003
DataValue, 0.36468, 0.028538
DataValue, 0.36876000000000003, 0.028630000000000003
DataValue, 0.37268, 0.028748000000000003
DataValue, 0.37664000000000003, 0.028534000000000004
DataValue, 0.38068, 0.028536000000000002
DataValue, 0.38477000000000006, 0.028484000000000002
DataValue, 0.38868, 0.02875
DataValue, 0.39267, 0.028748000000000003
DataValue, 0.39662000000000003, 0.028536000000000002
DataValue, 0.40214000000000005, 0.028540000000000003
DataValue, 0.40464000000000006, 0.028540000000000003
DataValue, 0.40867000000000003, 0.028744000000000002
DataValue, 0.41263000000000005, 0.028742000000000004
DataValue, 0.41790000000000005, 0.028642
DataValue, 0.42064, 0.028532000000000002
DataValue, 0.42463, 0.028532000000000002
DataValue, 0.42866000000000004, 0.028736
DataValue, 0.43389000000000005, 0.028536000000000002
DataValue, 0.43664000000000003, 0.028524000000000004
DataValue, 0.44063, 0.033818
DataValue, 0.44463, 0.028518
DataValue, 0.44931000000000004, 0.028544000000000003
DataValue, 0.45267, 0.028636
DataValue, 0.45666, 0.028434
DataValue, 0.46066, 0.028434
DataValue, 0.46504000000000006, 0.028462
DataValue, 0.46863000000000005, 0.028666000000000004
DataValue, 0.47267000000000003, 0.028680000000000004
DataValue, 0.47663000000000005, 0.028434
DataValue, 0.48074000000000006, 0.028762000000000003
DataValue, 0.48467000000000005, 0.0285
DataValue, 0.48867000000000005, 0.028662000000000003
DataValue, 0.49267000000000005, 0.028614000000000004
DataValue, 0.49668000000000007, 0.028560000000000002
DataValue, 0.50064000000000008, 0.028602000000000002
DataValue, 0.50463, 0.028386
DataValue, 0.50884000000000007, 0.028554000000000003
DataValue, 0.51269000000000009, 0.028566
DataValue, 0.51663, 0.028442000000000002
DataValue, 0.52067000000000008, 0.028888000000000004
DataValue, 0.52488, 0.028550000000000002
DataValue, 0.52863, 0.028434
DataValue, 0.53268, 0.028450000000000003
DataValue, 0.53667000000000009, 0.028448
DataValue, 0.54082000000000008, 0.030888000000000002
DataValue, 0.54469, 0.028456000000000002
DataValue, 0.54867, 0.028442000000000002
DataValue, 0.55262, 0.028536000000000002
DataValue, 0.55751000000000006, 0.028476
DataValue, 0.56067, 0.028896
DataValue, 0.56468000000000007, 0.028456000000000002
DataValue, 0.56867, 0.028498000000000002
DataValue, 0.57404, 0.028538
DataValue, 0.57663000000000009, 0.028558000000000004
DataValue, 0.58068000000000008, 0.028960000000000003
DataValue, 0.58462, 0.028558000000000004
DataValue, 0.58993000000000007, 0.028454000000000004
DataValue, 0.59264000000000006, 0.028558000000000004
DataValue, 0.59667, 0.028544000000000003
DataValue, 0.60062, 0.028980000000000002
DataValue, 0.60602, 0.028526000000000003
DataValue, 0.60863, 0.028546000000000002
DataValue, 0.61326, 0.028896
DataValue, 0.6172700000000001, 0.028458000000000004
DataValue, 0.62140000000000006, 0.028546000000000002
DataValue, 0.62463, 0.028532000000000002
DataValue, 0.62917, 0.028506000000000004
DataValue, 0.63365, 0.028546000000000002
DataValue, 0.63667000000000007, 0.028544000000000003
DataValue, 0.64066, 0.028972
DataValue, 0.64473, 0.028492000000000003
DataValue, 0.64878, 0.028436000000000003
DataValue, 0.6526900000000001, 0.028540000000000003
DataValue, 0.65668, 0.028530000000000003
DataValue, 0.66065000000000007, 0.028974000000000003
DataValue, 0.66464, 0.028536000000000002
DataValue, 0.66868, 0.028472
DataValue, 0.67269, 0.028458000000000004
DataValue, 0.67668000000000006, 0.028450000000000003
DataValue, 0.68088, 0.028716000000000002
DataValue, 0.68525, 0.028472
DataValue, 0.68869, 0.028434
DataValue, 0.69264, 0.028476
DataValue, 0.69668000000000008, 0.028442000000000002
DataValue, 0.70064, 0.028884000000000003
DataValue, 0.70464, 0.028430000000000004
DataValue, 0.70873000000000008, 0.028546000000000002
DataValue, 0.71264, 0.028438
DataValue, 0.71668000000000009, 0.028466
DataValue, 0.72064000000000006, 0.028894000000000003
DataValue, 0.72463000000000011, 0.028456000000000002
DataValue, 0.73013000000000006, 0.028472
DataValue, 0.73308000000000006, 0.028586000000000004
DataValue, 0.73664000000000007, 0.028478000000000003
DataValue, 0.74063, 0.028748000000000003
DataValue, 0.74468, 0.028568000000000003
DataValue, 0.74867000000000006, 0.028550000000000002
DataValue, 0.75267000000000006, 0.028770000000000004
DataValue, 0.75666000000000011, 0.028558000000000004
DataValue, 0.76184000000000007, 0.028552
DataValue, 0.76550000000000007, 0.028662000000000003
DataValue, 0.7686400000000001, 0.028678000000000002
DataValue, 0.77268, 0.028744000000000002
DataValue, 0.77746, 0.028488000000000003
DataValue, 0.78064000000000011, 0.028450000000000003
DataValue, 0.78468, 0.028472
DataValue, 0.78863, 0.028664000000000002
DataValue, 0.79318000000000011, 0.028440000000000003
DataValue, 0.79663000000000006, 0.028452
DataValue, 0.8006700000000001, 0.028460000000000003
DataValue, 0.80466, 0.028444000000000004
DataValue, 0.80888, 0.0285
DataValue, 0.81267000000000011, 0.028650000000000002
DataValue, 0.81666, 0.028422000000000003
DataValue, 0.82067000000000012, 0.028456000000000002
DataValue, 0.82464, 0.028536000000000002
DataValue, 0.82863000000000009, 0.028766000000000003
DataValue, 0.83263000000000009, 0.028766000000000003
DataValue, 0.83683000000000007, 0.028496000000000004
DataValue, 0.84116, 0.028762000000000003
DataValue, 0.84467, 0.028538
DataValue, 0.84867, 0.028752000000000003
DataValue, 0.85279, 0.028606000000000003
DataValue, 0.85668000000000011, 0.028526000000000003
DataValue, 0.86063000000000012, 0.028522000000000002
DataValue, 0.86463000000000012, 0.028526000000000003
DataValue, 0.86875, 0.028640000000000002
DataValue, 0.87264000000000008, 0.028732000000000004
DataValue, 0.87663, 0.028516000000000003
DataValue, 0.88062000000000007, 0.028520000000000004
DataValue, 0.8848100000000001, 0.028326000000000004
DataValue, 0.8886400000000001, 0.028730000000000002
DataValue, 0.89263, 0.028736
DataValue, 0.89662000000000008, 0.028512000000000003
DataValue, 0.90209000000000006, 0.028550000000000002
DataValue, 0.90468, 0.028494000000000002
DataValue, 0.90863, 0.028724000000000003
DataValue, 0.91267000000000009, 0.028714000000000003
DataValue, 0.91821000000000008, 0.03948
DataValue, 0.92505, 0.039474
DataValue, 0.92941000000000007, 0.034772000000000004
DataValue, 0.93361, 0.033072000000000004
DataValue, 0.93667000000000011, 0.028392000000000004
DataValue, 0.94069, 0.028402000000000004
DataValue, 0.94469, 0.029834000000000003
DataValue, 0.94874, 0.029278000000000002
DataValue, 0.9527000000000001, 0.028628000000000004
DataValue, 0.95669, 0.032074000000000005
DataValue, 0.96065000000000011, 0.028402000000000004
