
SetupTitle, Softdevice2IMU
PrimitiveTest, I/V-t Sampling
DataValue, 0.97317000000000009, 0.026878000000000003
DataValue, 0.97669000000000006, 0.026392000000000002
DataValue, 0.98064000000000007, 0.02705
DataValue, 0.98480000000000012, 0.027536
DataValue, 0.98926, 0.027136000000000004
DataValue, 0.99269000000000007, 0.027266000000000002
DataValue, 0.99664000000000008, 0.026296000000000003
DataValue, 1.0015200000000002, 0.026318
DataValue, 1.00513, 0.027274000000000003
DataValue, 1.00865, 0.027036
DataValue, 1.01265, 0.027206
DataValue, 1.0180200000000002, 0.026894
DataValue, 1.02465, 0.027242000000000002
DataValue, 1.02869, 0.027016000000000002
DataValue, 1.0339800000000001, 0.026308
DataValue, 1.0367300000000002, 0.026944000000000003
DataValue, 1.0406900000000001, 0.027022
DataValue, 1.04465, 0.027150000000000004
DataValue, 1.04865, 0.027108000000000004
DataValue, 1.05268, 0.027128000000000003
DataValue, 1.05667, 0.026340000000000002
DataValue, 1.0606300000000002, 0.027016000000000002
DataValue, 1.0652300000000001, 0.027236000000000003
DataValue, 1.0689000000000002, 0.027032000000000004
DataValue, 1.07265, 0.027292000000000004
DataValue, 1.0766900000000002, 0.027124000000000002
DataValue, 1.08092, 0.027112
DataValue, 1.0846500000000001, 0.027046000000000004
DataValue, 1.08867, 0.027022
DataValue, 1.09264, 0.027458000000000003
DataValue, 1.0973600000000001, 0.027462000000000004
DataValue, 1.1006500000000001, 0.026888000000000002
DataValue, 1.1046500000000001, 0.027052000000000003
DataValue, 1.1087900000000002, 0.026974
DataValue, 1.11342, 0.026888000000000002
DataValue, 1.11666, 0.026288000000000002
DataValue, 1.1206900000000002, 0.027030000000000002
DataValue, 1.12487, 0.027330000000000004
DataValue, 1.1293900000000001, 0.027128000000000003
DataValue, 1.1326800000000001, 0.026730000000000004
DataValue, 1.1366800000000001, 0.026286000000000004
DataValue, 1.14076, 0.026284000000000002
DataValue, 1.1451200000000001, 0.026820000000000004
DataValue, 1.1486800000000002, 0.026366000000000004
DataValue, 1.1526800000000002, 0.026824
DataValue, 1.1567200000000002, 0.026292000000000003
DataValue, 1.1606400000000001, 0.026390000000000004
DataValue, 1.1646400000000001, 0.026384
DataValue, 1.16863, 0.026390000000000004
DataValue, 1.17412, 0.027070000000000004
DataValue, 1.1766400000000001, 0.027104000000000003
DataValue, 1.18067, 0.027122000000000004
DataValue, 1.1846700000000001, 0.026390000000000004
DataValue, 1.18992, 0.026414000000000003
DataValue, 1.19263, 0.026974
DataValue, 1.1966400000000002, 0.026368000000000003
DataValue, 1.2006700000000001, 0.026392000000000002
DataValue, 1.20601, 0.027134000000000002
DataValue, 1.2086800000000002, 0.027150000000000004
DataValue, 1.2126700000000001, 0.02756
DataValue, 1.2166700000000001, 0.027134000000000002
DataValue, 1.2213500000000002, 0.026964000000000002
DataValue, 1.2246400000000002, 0.027168
DataValue, 1.22863, 0.027540000000000002
DataValue, 1.2326300000000001, 0.027588
DataValue, 1.2371100000000002, 0.027162000000000002
DataValue, 1.2406400000000002, 0.027166000000000003
DataValue, 1.2446700000000002, 0.027176000000000002
DataValue, 1.2486300000000001, 0.027180000000000003
DataValue, 1.25289, 0.027548000000000003
DataValue, 1.2566300000000001, 0.027194000000000003
DataValue, 1.2606300000000001, 0.027188000000000004
DataValue, 1.2646700000000002, 0.027200000000000002
DataValue, 1.26868, 0.027198000000000003
DataValue, 1.2726300000000002, 0.027604000000000004
DataValue, 1.2766300000000002, 0.027182
DataValue, 1.2807400000000002, 0.027186000000000002
DataValue, 1.28464, 0.027206
DataValue, 1.28864, 0.02721
DataValue, 1.2926300000000002, 0.027558000000000003
DataValue, 1.2968700000000002, 0.027188000000000004
DataValue, 1.30064, 0.027194000000000003
DataValue, 1.30467, 0.027168
DataValue, 1.30864, 0.027196
DataValue, 1.3128000000000002, 0.028216
DataValue, 1.31668, 0.02723
DataValue, 1.3206300000000002, 0.027440000000000003
DataValue, 1.3246300000000002, 0.027062000000000003
DataValue, 1.3287600000000002, 0.031022000000000004
DataValue, 1.33268, 0.027428
DataValue, 1.33667, 0.027266000000000002
DataValue, 1.3406200000000001, 0.027488000000000002
DataValue, 1.34607, 0.027058000000000002
DataValue, 1.34868, 0.027192
DataValue, 1.35267, 0.027154
DataValue, 1.35667, 0.027094000000000003
DataValue, 1.3624100000000001, 0.027254000000000004
DataValue, 1.36951, 0.027228000000000002
DataValue, 1.37351, 0.027222000000000003
DataValue, 1.37748, 0.027212000000000004
DataValue, 1.3820700000000001, 0.027234
DataValue, 1.3886500000000002, 0.027048000000000003
DataValue, 1.3927800000000001, 0.027448000000000004
DataValue, 1.3966500000000002, 0.027110000000000002
DataValue, 1.4006500000000002, 0.027564
DataValue, 1.4046500000000002, 0.027138000000000002
DataValue, 1.4086500000000002, 0.027148000000000002
DataValue, 1.4126400000000001, 0.027144
DataValue, 1.41663, 0.027194000000000003
DataValue, 1.4206200000000002, 0.027670000000000004
DataValue, 1.4247200000000002, 0.027056000000000004
DataValue, 1.42867, 0.031426
DataValue, 1.4326800000000002, 0.027132000000000003
DataValue, 1.4366700000000001, 0.027156000000000003
DataValue, 1.44069, 0.027546
DataValue, 1.4446400000000002, 0.027246000000000003
DataValue, 1.4486500000000002, 0.027218000000000003
DataValue, 1.4526400000000002, 0.02722
DataValue, 1.45673, 0.027150000000000004
DataValue, 1.4606800000000002, 0.027660000000000004
DataValue, 1.4646500000000002, 0.027212000000000004
DataValue, 1.4686400000000002, 0.027190000000000002
DataValue, 1.47265, 0.027236000000000003
DataValue, 1.4766800000000002, 0.027242000000000002
DataValue, 1.48069, 0.027694000000000003
DataValue, 1.4847800000000002, 0.027118000000000003
DataValue, 1.4889000000000001, 0.027242000000000002
DataValue, 1.49265, 0.027206
DataValue, 1.4966400000000002, 0.027212000000000004
DataValue, 1.5015200000000002, 0.027238000000000002
DataValue, 1.5049100000000002, 0.027118000000000003
DataValue, 1.50865, 0.027212000000000004
DataValue, 1.51275, 0.026836000000000002
DataValue, 1.51665, 0.026492
DataValue, 1.52065, 0.027308000000000002
DataValue, 1.5246300000000002, 0.026358000000000003
DataValue, 1.5286300000000002, 0.026586000000000002
DataValue, 1.5338900000000002, 0.027160000000000004
DataValue, 1.53705, 0.026354000000000002
DataValue, 1.5406900000000001, 0.026812000000000002
DataValue, 1.5446900000000001, 0.026352000000000004
DataValue, 1.54949, 0.026254000000000003
DataValue, 1.5526300000000002, 0.026374
DataValue, 1.5566900000000001, 0.026376000000000004
DataValue, 1.5606300000000002, 0.026738
DataValue, 1.5652800000000002, 0.026368000000000003
DataValue, 1.5686300000000002, 0.026368000000000003
DataValue, 1.5726300000000002, 0.026368000000000003
DataValue, 1.5766700000000002, 0.027240000000000004
DataValue, 1.58092, 0.027222000000000003
DataValue, 1.5846300000000002, 0.026872000000000004
DataValue, 1.58867, 0.026388
DataValue, 1.59267, 0.026356
DataValue, 1.5966500000000001, 0.026968000000000002
DataValue, 1.60067, 0.027458000000000003
DataValue, 1.60467, 0.027190000000000002
DataValue, 1.6088300000000002, 0.026674000000000003
DataValue, 1.6140500000000002, 0.026348000000000003
DataValue, 1.6206500000000002, 0.026464
DataValue, 1.6246500000000002, 0.032182
DataValue, 1.6287300000000002, 0.026454000000000002
DataValue, 1.6326800000000001, 0.026288000000000002
DataValue, 1.6367300000000002, 0.027042000000000004
DataValue, 1.6406900000000002, 0.02722
DataValue, 1.6446800000000001, 0.027154
DataValue, 1.64863, 0.027472000000000003
DataValue, 1.65267, 0.027158
DataValue, 1.6567600000000002, 0.027198000000000003
DataValue, 1.66111, 0.027472000000000003
DataValue, 1.6646500000000002, 0.027280000000000002
DataValue, 1.6686500000000002, 0.027482000000000003
DataValue, 1.6741300000000001, 0.027270000000000003
DataValue, 1.6806500000000002, 0.027456
DataValue, 1.6847800000000002, 0.027160000000000004
DataValue, 1.6886900000000003, 0.027474000000000002
DataValue, 1.6926500000000002, 0.027260000000000003
DataValue, 1.69663, 0.027280000000000002
DataValue, 1.7006200000000002, 0.027234
DataValue, 1.70578, 0.027386000000000004
DataValue, 1.7088500000000002, 0.027370000000000002
DataValue, 1.7126800000000002, 0.027266000000000002
DataValue, 1.7167700000000001, 0.027192
DataValue, 1.7206800000000002, 0.02738
DataValue, 1.7246400000000002, 0.02883
DataValue, 1.7286700000000002, 0.027606000000000002
DataValue, 1.7326700000000002, 0.027256000000000002
DataValue, 1.7371500000000002, 0.027192
DataValue, 1.7407100000000002, 0.027416000000000003
DataValue, 1.7446400000000002, 0.027180000000000003
DataValue, 1.7487700000000002, 0.02748
DataValue, 1.75265, 0.027168
DataValue, 1.7566400000000002, 0.027170000000000003
DataValue, 1.7606300000000001, 0.027176000000000002
DataValue, 1.7646700000000002, 0.027170000000000003
DataValue, 1.7689100000000002, 0.027386000000000004
DataValue, 1.7726300000000002, 0.027174000000000004
DataValue, 1.77668, 0.027178
DataValue, 1.78079, 0.027492000000000003
DataValue, 1.78468, 0.027174000000000004
DataValue, 1.7886400000000002, 0.027622
DataValue, 1.7926300000000002, 0.02723
DataValue, 1.7969000000000002, 0.027268000000000004
DataValue, 1.8006700000000002, 0.027188000000000004
DataValue, 1.8046400000000002, 0.027234
DataValue, 1.8086700000000002, 0.027596000000000002
DataValue, 1.81282, 0.027270000000000003
DataValue, 1.81665, 0.027272
DataValue, 1.8206300000000002, 0.027248
DataValue, 1.8246300000000002, 0.031560000000000005
DataValue, 1.8287700000000002, 0.027546
DataValue, 1.83264, 0.027266000000000002
DataValue, 1.8366700000000003, 0.027270000000000003
DataValue, 1.8406300000000002, 0.027266000000000002
DataValue, 1.8460800000000002, 0.027378000000000003
DataValue, 1.8532300000000002, 0.027166000000000003
DataValue, 1.85664, 0.027386000000000004
DataValue, 1.8606800000000001, 0.027168
DataValue, 1.8646900000000002, 0.026894
DataValue, 1.8686800000000001, 0.0274
DataValue, 1.87264, 0.027112
DataValue, 1.8776400000000002, 0.027100000000000003
DataValue, 1.88464, 0.027110000000000002
DataValue, 1.8886800000000001, 0.027328
DataValue, 1.8938700000000002, 0.027518
DataValue, 1.9006900000000002, 0.027118000000000003
DataValue, 1.90463, 0.027128000000000003
DataValue, 1.90877, 0.027446
DataValue, 1.91263, 0.026654
DataValue, 1.9166500000000002, 0.027364000000000003
DataValue, 1.92067, 0.027168
DataValue, 1.92473, 0.027170000000000003
DataValue, 1.9286900000000002, 0.027376
DataValue, 1.9326400000000001, 0.027256000000000002
DataValue, 1.9366900000000002, 0.027432
DataValue, 1.9406900000000003, 0.027222000000000003
DataValue, 1.9446500000000002, 0.027264000000000004
DataValue, 1.9486700000000001, 0.027474000000000002
DataValue, 1.9528, 0.027166000000000003
DataValue, 1.9568500000000002, 0.027246000000000003
DataValue, 1.9606500000000002, 0.027242000000000002
DataValue, 1.9646700000000001, 0.027280000000000002
DataValue, 1.9689500000000002, 0.027584
DataValue, 1.9733500000000002, 0.027150000000000004
DataValue, 1.9766500000000002, 0.027486000000000003
DataValue, 1.9806800000000002, 0.027256000000000002
DataValue, 1.98469, 0.027254000000000004
DataValue, 1.9886800000000002, 0.027462000000000004
DataValue, 1.9926500000000003, 0.027250000000000003
DataValue, 1.9966300000000001, 0.027476000000000004
DataValue, 2.0015500000000004, 0.027494
DataValue, 2.00518, 0.027276
DataValue, 2.00868, 0.027496000000000003
DataValue, 2.01263, 0.027256000000000002
DataValue, 2.0180700000000003, 0.027254000000000004
DataValue, 2.02068, 0.031774000000000004
DataValue, 2.02463, 0.027270000000000003
DataValue, 2.02867, 0.027460000000000002
DataValue, 2.03392, 0.027366
DataValue, 2.03668, 0.027472000000000003
DataValue, 2.04067, 0.027234
DataValue, 2.04463, 0.027260000000000003
DataValue, 2.04969, 0.027256000000000002
DataValue, 2.0526500000000003, 0.027234
DataValue, 2.05663, 0.027488000000000002
DataValue, 2.06067, 0.027250000000000003
DataValue, 2.06517, 0.027242000000000002
DataValue, 2.0686500000000003, 0.027406000000000003
DataValue, 2.07263, 0.027266000000000002
DataValue, 2.07663, 0.027558000000000003
DataValue, 2.08096, 0.027184000000000003
DataValue, 2.08467, 0.027258
DataValue, 2.08863, 0.027174000000000004
DataValue, 2.09267, 0.027234
DataValue, 2.09668, 0.027458000000000003
DataValue, 2.10063, 0.027166000000000003
DataValue, 2.10467, 0.027236000000000003
DataValue, 2.10883, 0.027440000000000003
DataValue, 2.11313, 0.027074
DataValue, 2.1166400000000003, 0.027314
DataValue, 2.1206300000000002, 0.027462000000000004
DataValue, 2.1248500000000003, 0.027250000000000003
DataValue, 2.1286500000000004, 0.027022
DataValue, 2.1326300000000002, 0.027048000000000003
DataValue, 2.13667, 0.027258
DataValue, 2.14074, 0.02723
DataValue, 2.14591, 0.027236000000000003
DataValue, 2.14997, 0.027234
DataValue, 2.15693, 0.027458000000000003
DataValue, 2.1607700000000003, 0.027236000000000003
DataValue, 2.16473, 0.027328
DataValue, 2.1686400000000003, 0.027070000000000004
DataValue, 2.1727700000000003, 0.027266000000000002
DataValue, 2.1766900000000002, 0.027288000000000003
DataValue, 2.1806400000000004, 0.027144
DataValue, 2.18468, 0.027264000000000004
DataValue, 2.19002, 0.027246000000000003
DataValue, 2.1928900000000002, 0.027250000000000003
DataValue, 2.1966400000000004, 0.027452
DataValue, 2.20067, 0.027164
DataValue, 2.20574, 0.027046000000000004
DataValue, 2.2126400000000004, 0.027260000000000003
DataValue, 2.2166400000000004, 0.027448000000000004
DataValue, 2.2219900000000004, 0.027450000000000002
DataValue, 2.2286400000000004, 0.027226000000000004
DataValue, 2.23268, 0.027248
DataValue, 2.2366800000000002, 0.027444000000000003
DataValue, 2.24067, 0.027232000000000003
DataValue, 2.24467, 0.027444000000000003
DataValue, 2.2486300000000004, 0.027178
DataValue, 2.25285, 0.027098000000000004
DataValue, 2.2566300000000004, 0.027482000000000003
DataValue, 2.26067, 0.027216000000000004
DataValue, 2.2646300000000004, 0.027446
DataValue, 2.2686800000000003, 0.027262
DataValue, 2.27267, 0.027244
DataValue, 2.2766300000000004, 0.027474000000000002
DataValue, 2.28079, 0.027158
DataValue, 2.28464, 0.027474000000000002
DataValue, 2.28867, 0.027258
DataValue, 2.29267, 0.027272
DataValue, 2.29691, 0.027268000000000004
DataValue, 2.30064, 0.027254000000000004
DataValue, 2.30553, 0.027258
DataValue, 2.31264, 0.027258
DataValue, 2.31672, 0.031424
DataValue, 2.3206800000000003, 0.027252000000000002
DataValue, 2.32465, 0.027476000000000004
DataValue, 2.3286800000000003, 0.027268000000000004
DataValue, 2.33264, 0.027248
DataValue, 2.33677, 0.027476000000000004
DataValue, 2.3406900000000004, 0.027250000000000003
DataValue, 2.3446800000000003, 0.027496000000000003
DataValue, 2.3486800000000003, 0.027252000000000002
DataValue, 2.35263, 0.027276
DataValue, 2.35663, 0.027460000000000002
DataValue, 2.36063, 0.027248
DataValue, 2.36465, 0.027392000000000003
DataValue, 2.36863, 0.027254000000000004
DataValue, 2.3734800000000003, 0.027138000000000002
DataValue, 2.3766800000000003, 0.027466
DataValue, 2.38065, 0.027236000000000003
DataValue, 2.38476, 0.027478000000000002
DataValue, 2.38869, 0.027256000000000002
DataValue, 2.3927300000000002, 0.027264000000000004
DataValue, 2.3967500000000004, 0.027492000000000003
DataValue, 2.4006800000000004, 0.027218000000000003
DataValue, 2.40465, 0.027168
DataValue, 2.4087400000000003, 0.027264000000000004
DataValue, 2.4126800000000004, 0.027382000000000004
DataValue, 2.4166800000000004, 0.030356
DataValue, 2.42064, 0.027172
DataValue, 2.42464, 0.027154
DataValue, 2.42872, 0.027166000000000003
DataValue, 2.4326800000000004, 0.027370000000000002
DataValue, 2.4366800000000004, 0.027384000000000002
DataValue, 2.44064, 0.027226000000000004
DataValue, 2.4446800000000004, 0.027168
DataValue, 2.44864, 0.027264000000000004
DataValue, 2.45283, 0.027260000000000003
DataValue, 2.45664, 0.027352
DataValue, 2.46064, 0.027278000000000004
DataValue, 2.4646700000000004, 0.027276
DataValue, 2.4688700000000003, 0.027248
DataValue, 2.47268, 0.027466
DataValue, 2.47664, 0.027202000000000004
DataValue, 2.48063, 0.027164
DataValue, 2.48475, 0.027146000000000003
DataValue, 2.48864, 0.027154
DataValue, 2.49263, 0.027370000000000002
DataValue, 2.49663, 0.027160000000000004
DataValue, 2.5014800000000004, 0.027240000000000004
DataValue, 2.50468, 0.027338
DataValue, 2.50868, 0.027206
DataValue, 2.51263, 0.027378000000000003
DataValue, 2.5180000000000002, 0.028292
DataValue, 2.52144, 0.027264000000000004
DataValue, 2.5255300000000003, 0.027270000000000003
DataValue, 2.52869, 0.027148000000000002
DataValue, 2.53268, 0.027376
DataValue, 2.53669, 0.027164
DataValue, 2.54068, 0.027142000000000003
DataValue, 2.54469, 0.027352
DataValue, 2.5486400000000002, 0.027138000000000002
DataValue, 2.5526500000000003, 0.027362
DataValue, 2.5566400000000002, 0.02714
DataValue, 2.5606500000000003, 0.027160000000000004
DataValue, 2.56468, 0.027330000000000004
DataValue, 2.5687, 0.027110000000000002
DataValue, 2.57268, 0.027348
DataValue, 2.5766600000000004, 0.027196
DataValue, 2.58068, 0.027180000000000003
DataValue, 2.5846500000000003, 0.027464000000000002
DataValue, 2.58876, 0.027164
DataValue, 2.5926500000000003, 0.027468000000000003
DataValue, 2.5966400000000003, 0.027256000000000002
DataValue, 2.6006500000000004, 0.027254000000000004
DataValue, 2.6047300000000004, 0.027378000000000003
DataValue, 2.60869, 0.027254000000000004
DataValue, 2.61268, 0.027484
DataValue, 2.6166500000000004, 0.030618000000000003
DataValue, 2.6206600000000004, 0.027236000000000003
DataValue, 2.6246500000000004, 0.027412000000000002
DataValue, 2.62868, 0.027256000000000002
DataValue, 2.6326500000000004, 0.027308000000000002
DataValue, 2.6366300000000003, 0.027188000000000004
DataValue, 2.64081, 0.02714
DataValue, 2.6453100000000003, 0.027350000000000003
DataValue, 2.64869, 0.027224
DataValue, 2.6526300000000003, 0.027152000000000003
DataValue, 2.6567700000000003, 0.027164
DataValue, 2.6607800000000004, 0.027222000000000003
DataValue, 2.66468, 0.027404
DataValue, 2.6686300000000003, 0.027138000000000002
DataValue, 2.67416, 0.027162000000000002
DataValue, 2.6766400000000004, 0.027144
DataValue, 2.6806900000000002, 0.027350000000000003
DataValue, 2.68468, 0.027352
DataValue, 2.6900700000000004, 0.027256000000000002
DataValue, 2.69268, 0.027172
DataValue, 2.6966400000000004, 0.027170000000000003
DataValue, 2.7006300000000003, 0.027466
DataValue, 2.7058000000000004, 0.027264000000000004
DataValue, 2.70868, 0.027172
DataValue, 2.71267, 0.032784
DataValue, 2.71667, 0.027194000000000003
DataValue, 2.72162, 0.027260000000000003
DataValue, 2.7246400000000004, 0.027458000000000003
DataValue, 2.7286300000000003, 0.027258
DataValue, 2.73267, 0.027250000000000003
DataValue, 2.73715, 0.027452
DataValue, 2.74067, 0.027482000000000003
DataValue, 2.7446300000000003, 0.027456
DataValue, 2.74867, 0.027264000000000004
DataValue, 2.7529100000000004, 0.027362
DataValue, 2.7578600000000004, 0.027186000000000002
DataValue, 2.7647100000000004, 0.027474000000000002
DataValue, 2.7686800000000003, 0.027240000000000004
DataValue, 2.7726400000000004, 0.027242000000000002
DataValue, 2.7766800000000003, 0.027256000000000002
DataValue, 2.7808800000000002, 0.027360000000000002
DataValue, 2.7846800000000003, 0.027466
DataValue, 2.78864, 0.027254000000000004
DataValue, 2.79264, 0.027244
DataValue, 2.7968900000000003, 0.027194000000000003
DataValue, 2.80105, 0.027150000000000004
DataValue, 2.8046800000000003, 0.027486000000000003
DataValue, 2.80864, 0.027244
DataValue, 2.8127700000000004, 0.027270000000000003
DataValue, 2.81727, 0.027486000000000003
DataValue, 2.82065, 0.027486000000000003
DataValue, 2.8246800000000003, 0.027472000000000003
DataValue, 2.82878, 0.027262
DataValue, 2.83293, 0.027172
DataValue, 2.8366800000000003, 0.027262
DataValue, 2.8406300000000004, 0.027488000000000002
DataValue, 2.84614, 0.027258
DataValue, 2.8489500000000003, 0.027162000000000002
DataValue, 2.8526800000000003, 0.027258
DataValue, 2.8566800000000003, 0.027270000000000003
DataValue, 2.8620500000000004, 0.027084000000000004
DataValue, 2.8686900000000004, 0.027270000000000003
DataValue, 2.8726700000000003, 0.027386000000000004
DataValue, 2.8776400000000004, 0.027382000000000004
DataValue, 2.88077, 0.027474000000000002
DataValue, 2.8846900000000004, 0.027274000000000003
DataValue, 2.88863, 0.027222000000000003
DataValue, 2.8932800000000003, 0.027476000000000004
DataValue, 2.89665, 0.027162000000000002
DataValue, 2.90065, 0.027182
DataValue, 2.9046900000000004, 0.027178
DataValue, 2.9086900000000004, 0.027180000000000003
DataValue, 2.9126700000000003, 0.03359
DataValue, 2.91664, 0.027080000000000003
DataValue, 2.92063, 0.027064
DataValue, 2.92471, 0.027158
DataValue, 2.92931, 0.027268000000000004
DataValue, 2.93265, 0.027288000000000003
DataValue, 2.93669, 0.027082000000000002
DataValue, 2.94069, 0.027062000000000003
DataValue, 2.94465, 0.027066000000000003
DataValue, 2.94863, 0.027378000000000003
DataValue, 2.95269, 0.027290000000000002
DataValue, 2.9566500000000002, 0.027144
DataValue, 2.96069, 0.027058000000000002
DataValue, 2.96469, 0.027084000000000004
DataValue, 2.9689400000000004, 0.027248
DataValue, 2.97319, 0.027096000000000002
DataValue, 2.9766500000000002, 0.027258
DataValue, 2.9806500000000002, 0.027248
DataValue, 2.98478, 0.027066000000000003
DataValue, 2.9886700000000004, 0.027458000000000003
DataValue, 2.99283, 0.027328
DataValue, 2.9966700000000004, 0.027264000000000004
DataValue, 3.0007800000000002, 0.027074
DataValue, 3.0046700000000004, 0.027258
DataValue, 3.00864, 0.027518
DataValue, 3.01263, 0.029434000000000002
DataValue, 3.0180300000000004, 0.027256000000000002
DataValue, 3.02064, 0.027274000000000003
DataValue, 3.02463, 0.027250000000000003
DataValue, 3.0286700000000004, 0.02748
DataValue, 3.0339, 0.027348
DataValue, 3.03669, 0.027252000000000002
DataValue, 3.0406700000000004, 0.027254000000000004
DataValue, 3.04463, 0.027270000000000003
DataValue, 3.0495400000000004, 0.027268000000000004
DataValue, 3.0526400000000002, 0.027476000000000004
DataValue, 3.0566700000000004, 0.027256000000000002
DataValue, 3.0606700000000004, 0.027254000000000004
DataValue, 3.06523, 0.027450000000000002
DataValue, 3.06869, 0.027474000000000002
DataValue, 3.0726700000000005, 0.027454000000000003
DataValue, 3.0766700000000005, 0.027246000000000003
DataValue, 3.08097, 0.027162000000000002
DataValue, 3.0846700000000005, 0.027254000000000004
DataValue, 3.0886700000000005, 0.027466
DataValue, 3.0926700000000005, 0.027484
DataValue, 3.0969400000000005, 0.027052000000000003
DataValue, 3.10068, 0.027268000000000004
DataValue, 3.1046300000000002, 0.027250000000000003
DataValue, 3.1087900000000004, 0.031196
DataValue, 3.1126400000000003, 0.027474000000000002
DataValue, 3.1166300000000002, 0.027254000000000004
DataValue, 3.1206300000000002, 0.027270000000000003
DataValue, 3.1248500000000003, 0.027254000000000004
DataValue, 3.1286500000000004, 0.027492000000000003
DataValue, 3.1326300000000002, 0.027484
DataValue, 3.13667, 0.027248
DataValue, 3.14075, 0.027264000000000004
DataValue, 3.1446300000000003, 0.027250000000000003
DataValue, 3.14867, 0.027472000000000003
DataValue, 3.1526400000000003, 0.027462000000000004
DataValue, 3.1567600000000002, 0.027254000000000004
DataValue, 3.1606400000000003, 0.027260000000000003
DataValue, 3.1646300000000003, 0.027188000000000004
DataValue, 3.16867, 0.027358000000000004
DataValue, 3.17411, 0.027394
DataValue, 3.1766400000000004, 0.027364000000000003
DataValue, 3.18067, 0.027208000000000003
DataValue, 3.18467, 0.027164
DataValue, 3.1902700000000004, 0.027468000000000003
DataValue, 3.19268, 0.027368000000000003
DataValue, 3.1966300000000003, 0.027396000000000004
DataValue, 3.20067, 0.027164
DataValue, 3.2062100000000004, 0.027158
DataValue, 3.2133200000000004, 0.027254000000000004
DataValue, 3.2175800000000003, 0.027164
DataValue, 3.2206400000000004, 0.027056000000000004
DataValue, 3.22589, 0.027240000000000004
DataValue, 3.23268, 0.027326000000000003
DataValue, 3.2366800000000002, 0.02738
DataValue, 3.2406400000000004, 0.027386000000000004
DataValue, 3.2446400000000004, 0.027174000000000004
DataValue, 3.2486800000000002, 0.027206
DataValue, 3.25355, 0.027180000000000003
DataValue, 3.2566400000000004, 0.027358000000000004
DataValue, 3.26067, 0.027368000000000003
DataValue, 3.2646800000000002, 0.027240000000000004
DataValue, 3.2686300000000004, 0.027154
DataValue, 3.27267, 0.027172
DataValue, 3.2766300000000004, 0.027378000000000003
DataValue, 3.28079, 0.027150000000000004
DataValue, 3.2851700000000004, 0.027160000000000004
DataValue, 3.28867, 0.027170000000000003
DataValue, 3.29267, 0.027168
DataValue, 3.2967600000000004, 0.02748
DataValue, 3.3006800000000003, 0.027364000000000003
DataValue, 3.30467, 0.027148000000000002
DataValue, 3.30867, 0.032788000000000005
DataValue, 3.31279, 0.027474000000000002
DataValue, 3.3166400000000005, 0.027404
DataValue, 3.3206700000000002, 0.027368000000000003
DataValue, 3.3246300000000004, 0.027238000000000002
DataValue, 3.3287700000000005, 0.027104000000000003
DataValue, 3.3336, 0.026322
DataValue, 3.33768, 0.027158
DataValue, 3.34065, 0.027452
DataValue, 3.3446800000000003, 0.027168
DataValue, 3.34865, 0.027250000000000003
DataValue, 3.35264, 0.027244
DataValue, 3.3566800000000003, 0.027424000000000004
DataValue, 3.36064, 0.027474000000000002
DataValue, 3.36464, 0.027242000000000002
DataValue, 3.3686700000000003, 0.027246000000000003
DataValue, 3.3726700000000003, 0.027262
DataValue, 3.3783800000000004, 0.026930000000000003
DataValue, 3.38464, 0.027246000000000003
DataValue, 3.3886800000000004, 0.027242000000000002
DataValue, 3.39265, 0.027282
DataValue, 3.39664, 0.02747
DataValue, 3.40064, 0.027478000000000002
DataValue, 3.40464, 0.033288000000000005
DataValue, 3.40864, 0.027522
DataValue, 3.41264, 0.027276
DataValue, 3.41664, 0.027328
DataValue, 3.42064, 0.027462000000000004
DataValue, 3.42498, 0.027252000000000002
DataValue, 3.42864, 0.027172
DataValue, 3.4326800000000004, 0.027250000000000003
DataValue, 3.4366700000000003, 0.027258
DataValue, 3.44084, 0.027388000000000003
DataValue, 3.44512, 0.027178
DataValue, 3.44864, 0.027160000000000004
DataValue, 3.45277, 0.027246000000000003
DataValue, 3.45664, 0.027166000000000003
DataValue, 3.4607600000000005, 0.027476000000000004
DataValue, 3.46464, 0.027372000000000004
DataValue, 3.46864, 0.027148000000000002
DataValue, 3.4726800000000004, 0.027154
DataValue, 3.47663, 0.027156000000000003
DataValue, 3.4806800000000004, 0.027372000000000004
DataValue, 3.48476, 0.027346000000000002
DataValue, 3.4886800000000004, 0.027156000000000003
DataValue, 3.49263, 0.02722
DataValue, 3.4966700000000004, 0.027160000000000004
DataValue, 3.5007500000000005, 0.027260000000000003
DataValue, 3.50537, 0.027242000000000002
DataValue, 3.5087400000000004, 0.027154
DataValue, 3.51269, 0.027214000000000002
DataValue, 3.5166800000000005, 0.027276
DataValue, 3.52091, 0.027366
DataValue, 3.52463, 0.027490000000000004
DataValue, 3.52869, 0.027270000000000003
DataValue, 3.5339000000000005, 0.027250000000000003
DataValue, 3.5366400000000002, 0.027246000000000003
DataValue, 3.5407200000000003, 0.027466
DataValue, 3.5446500000000003, 0.027466
DataValue, 3.5486800000000005, 0.027246000000000003
DataValue, 3.5526400000000002, 0.027256000000000002
DataValue, 3.5566500000000003, 0.027272
DataValue, 3.5606700000000004, 0.027460000000000002
DataValue, 3.56531, 0.027164
DataValue, 3.56868, 0.027256000000000002
DataValue, 3.57263, 0.027268000000000004
DataValue, 3.57663, 0.027256000000000002
DataValue, 3.58096, 0.027488000000000002
